VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
183, 44,  0.24152, -0.05656, -0.09586,  0.18056,  0.21915,  0.95884,  0.50196,  0.50196,  1.00,  0.00,  0.32441,  0.79198
184, 53,  0.19125, -0.10916, -0.07552, -0.12671, -0.94454, -0.30231,  0.50196,  0.50196,  1.00,  0.00,  0.36921,  0.75016
185, 42,  0.24169, -0.11206, -0.08249, -0.09427, -0.96292, -0.25279,  0.50196,  0.50196,  1.00,  0.00,  0.37041,  0.79016
186, 53,  0.19125, -0.10916, -0.07552, -0.12671, -0.94454, -0.30231,  0.50196,  0.50196,  1.00,  0.00,  0.36921,  0.75016
187, 44,  0.24152, -0.05656, -0.09586,  0.18056,  0.21915,  0.95884,  0.50196,  0.50196,  1.00,  0.00,  0.32441,  0.79198
188, 54,  0.19037, -0.05642, -0.08519,  0.18272,  0.17059,  0.96811,  0.50196,  0.50196,  1.00,  0.00,  0.32578,  0.74957
189, 54,  0.19037, -0.05642, -0.08519,  0.18272,  0.17059,  0.96811,  0.50196,  0.50196,  1.00,  0.00,  0.32578,  0.74957
190, 55,  0.1442, -0.10453, -0.06992, -0.17033, -0.92414, -0.34199,  0.50196,  0.50196,  1.00,  0.00,  0.36646,  0.71267
191, 53,  0.19125, -0.10916, -0.07552, -0.12671, -0.94454, -0.30231,  0.50196,  0.50196,  1.00,  0.00,  0.36921,  0.75016
192, 55,  0.1442, -0.10453, -0.06992, -0.17033, -0.92414, -0.34199,  0.50196,  0.50196,  1.00,  0.00,  0.36646,  0.71267
193, 54,  0.19037, -0.05642, -0.08519,  0.18272,  0.17059,  0.96811,  0.50196,  0.50196,  1.00,  0.00,  0.32578,  0.74957
194, 56,  0.14295, -0.05583, -0.07676,  0.1653,  0.14173,  0.97601,  0.50196,  0.50196,  1.00,  0.00,  0.3266,  0.71088
195, 56,  0.14295, -0.05583, -0.07676,  0.1653,  0.14173,  0.97601,  0.50196,  0.50196,  1.00,  0.00,  0.3266,  0.71088
196, 57,  0.09688, -0.09645, -0.06375, -0.20252, -0.90272, -0.37958,  0.50196,  0.50196,  1.00,  0.00,  0.362,  0.67395
197, 55,  0.1442, -0.10453, -0.06992, -0.17033, -0.92414, -0.34199,  0.50196,  0.50196,  1.00,  0.00,  0.36646,  0.71267
198, 57,  0.09688, -0.09645, -0.06375, -0.20252, -0.90272, -0.37958,  0.50196,  0.50196,  1.00,  0.00,  0.362,  0.67395
199, 56,  0.14295, -0.05583, -0.07676,  0.1653,  0.14173,  0.97601,  0.50196,  0.50196,  1.00,  0.00,  0.3266,  0.71088
200, 58,  0.09557, -0.05288, -0.06992,  0.13025,  0.13337,  0.98247,  0.50196,  0.50196,  1.00,  0.00,  0.32634,  0.67137
201, 58,  0.09557, -0.05288, -0.06992,  0.13025,  0.13337,  0.98247,  0.50196,  0.50196,  1.00,  0.00,  0.32634,  0.67137
202, 59,  0.04831, -0.0884, -0.06007, -0.17615, -0.89423, -0.41142,  0.50196,  0.50196,  1.00,  0.00,  0.35811,  0.63401
203, 57,  0.09688, -0.09645, -0.06375, -0.20252, -0.90272, -0.37958,  0.50196,  0.50196,  1.00,  0.00,  0.362,  0.67395
204, 59,  0.04831, -0.0884, -0.06007, -0.17615, -0.89423, -0.41142,  0.50196,  0.50196,  1.00,  0.00,  0.35811,  0.63401
205, 58,  0.09557, -0.05288, -0.06992,  0.13025,  0.13337,  0.98247,  0.50196,  0.50196,  1.00,  0.00,  0.32634,  0.67137
206, 60,  0.04661, -0.04811, -0.06382,  0.11143,  0.09316,  0.98939,  0.50196,  0.50196,  1.00,  0.00,  0.32543,  0.63099
207, 60,  0.04661, -0.04811, -0.06382,  0.11143,  0.09316,  0.98939,  0.50196,  0.50196,  1.00,  0.00,  0.32543,  0.63099
208, 61,  0.00147, -0.08161, -0.05656, -0.16602, -0.8872, -0.43049,  0.50196,  0.50196,  1.00,  0.00,  0.35449,  0.59536
209, 59,  0.04831, -0.0884, -0.06007, -0.17615, -0.89423, -0.41142,  0.50196,  0.50196,  1.00,  0.00,  0.35811,  0.63401
210, 61,  0.00147, -0.08161, -0.05656, -0.16602, -0.8872, -0.43049,  0.50196,  0.50196,  1.00,  0.00,  0.35449,  0.59536
211, 60,  0.04661, -0.04811, -0.06382,  0.11143,  0.09316,  0.98939,  0.50196,  0.50196,  1.00,  0.00,  0.32543,  0.63099
212, 62, -0.00054, -0.04412, -0.05928,  0.08888,  0.08097,  0.99274,  0.50196,  0.50196,  1.00,  0.00,  0.32412,  0.59254
213, 62, -0.00054, -0.04412, -0.05928,  0.08888,  0.08097,  0.99274,  0.50196,  0.50196,  1.00,  0.00,  0.32412,  0.59254
214, 63, -0.03317, -0.07652, -0.05403, -0.16796, -0.87924, -0.44579,  0.50196,  0.50196,  1.00,  0.00,  0.3516,  0.56691
215, 61,  0.00147, -0.08161, -0.05656, -0.16602, -0.8872, -0.43049,  0.50196,  0.50196,  1.00,  0.00,  0.35449,  0.59536
216, 63, -0.03317, -0.07652, -0.05403, -0.16796, -0.87924, -0.44579,  0.50196,  0.50196,  1.00,  0.00,  0.3516,  0.56691
217, 62, -0.00054, -0.04412, -0.05928,  0.08888,  0.08097,  0.99274,  0.50196,  0.50196,  1.00,  0.00,  0.32412,  0.59254
218, 64, -0.03511, -0.04105, -0.05727,  0.06944,  0.09817,  0.99274,  0.50196,  0.50196,  1.00,  0.00,  0.32275,  0.56432
219, 64, -0.03511, -0.04105, -0.05727,  0.06944,  0.09817,  0.99274,  0.50196,  0.50196,  1.00,  0.00,  0.32275,  0.56432
220, 65, -0.05498, -0.07259, -0.05236, -0.15954, -0.88491, -0.43697,  0.50196,  0.50196,  1.00,  0.00,  0.34972,  0.54877
221, 63, -0.03317, -0.07652, -0.05403, -0.16796, -0.87924, -0.44579,  0.50196,  0.50196,  1.00,  0.00,  0.3516,  0.56691
222, 65, -0.05498, -0.07259, -0.05236, -0.15954, -0.88491, -0.43697,  0.50196,  0.50196,  1.00,  0.00,  0.34972,  0.54877
223, 64, -0.03511, -0.04105, -0.05727,  0.06944,  0.09817,  0.99274,  0.50196,  0.50196,  1.00,  0.00,  0.32275,  0.56432
224, 66, -0.05714, -0.03851, -0.05668,  0.07347,  0.12992,  0.98852,  0.50196,  0.50196,  1.00,  0.00,  0.32187,  0.54629
225, 67,  0.24152, -0.05656, -0.09586,  0.18056,  0.21915,  0.95884,  0.50196,  0.50196,  1.00,  0.00,  0.32441,  0.79198
226, 68,  0.30042, -0.05906, -0.1065,  0.13119,  0.26061,  0.95649,  0.50196,  0.50196,  1.00,  0.00,  0.32575,  0.84175
227, 69,  0.30032, -0.05868, -0.12695,  0.00206,  0.97024, -0.24212,  0.50196,  0.50196,  1.00,  0.00,  0.30756,  0.84573
228, 68,  0.30042, -0.05906, -0.1065,  0.13119,  0.26061,  0.95649,  0.50196,  0.50196,  1.00,  0.00,  0.32575,  0.84175
229, 70,  0.3495, -0.08342, -0.15369,  0.0546, -0.52611, -0.84837,  0.50196,  0.50196,  1.00,  0.00,  0.3005,  0.8948
230, 69,  0.30032, -0.05868, -0.12695,  0.00206,  0.97024, -0.24212,  0.50196,  0.50196,  1.00,  0.00,  0.30756,  0.84573
231, 70,  0.3495, -0.08342, -0.15369,  0.0546, -0.52611, -0.84837,  0.50196,  0.50196,  1.00,  0.00,  0.3005,  0.8948
232, 68,  0.30042, -0.05906, -0.1065,  0.13119,  0.26061,  0.95649,  0.50196,  0.50196,  1.00,  0.00,  0.32575,  0.84175
233, 71,  0.35189, -0.06201, -0.11045,  0.09218,  0.27941,  0.95549,  0.50196,  0.50196,  1.00,  0.00,  0.33583,  0.88219
234, 71,  0.35189, -0.06201, -0.11045,  0.09218,  0.27941,  0.95549,  0.50196,  0.50196,  1.00,  0.00,  0.33583,  0.88219
235, 72,  0.39943, -0.07722, -0.13849,  0.32142, -0.33559, -0.88548,  0.50196,  0.50196,  1.00,  0.00,  0.32537,  0.9259
236, 70,  0.3495, -0.08342, -0.15369,  0.0546, -0.52611, -0.84837,  0.50196,  0.50196,  1.00,  0.00,  0.3005,  0.8948
237, 72,  0.39943, -0.07722, -0.13849,  0.32142, -0.33559, -0.88548,  0.50196,  0.50196,  1.00,  0.00,  0.32537,  0.9259
238, 71,  0.35189, -0.06201, -0.11045,  0.09218,  0.27941,  0.95549,  0.50196,  0.50196,  1.00,  0.00,  0.33583,  0.88219
239, 73,  0.40042, -0.06706, -0.11309,  0.01035,  0.26732,  0.96355,  0.50196,  0.50196,  1.00,  0.00,  0.34676,  0.92034
240, 73,  0.40042, -0.06706, -0.11309,  0.01035,  0.26732,  0.96355,  0.50196,  0.50196,  1.00,  0.00,  0.34676,  0.92034
241, 74,  0.43721, -0.07259, -0.12675,  0.3831, -0.36688, -0.84772,  0.50196,  0.50196,  1.00,  0.00,  0.34127,  0.95234
242, 72,  0.39943, -0.07722, -0.13849,  0.32142, -0.33559, -0.88548,  0.50196,  0.50196,  1.00,  0.00,  0.32537,  0.9259
243, 74,  0.43721, -0.07259, -0.12675,  0.3831, -0.36688, -0.84772,  0.50196,  0.50196,  1.00,  0.00,  0.34127,  0.95234
244, 73,  0.40042, -0.06706, -0.11309,  0.01035,  0.26732,  0.96355,  0.50196,  0.50196,  1.00,  0.00,  0.34676,  0.92034
245, 75,  0.43825, -0.0673, -0.10958, -0.10437,  0.20387,  0.97342,  0.50196,  0.50196,  1.00,  0.00,  0.35571,  0.95088
246, 74,  0.43721, -0.07259, -0.12675,  0.3831, -0.36688, -0.84772,  0.50196,  0.50196,  1.00,  0.00,  0.34127,  0.95234
247, 75,  0.43825, -0.0673, -0.10958, -0.10437,  0.20387,  0.97342,  0.50196,  0.50196,  1.00,  0.00,  0.35571,  0.95088
248, 76,  0.49412, -0.06144, -0.10247,  0.47188, -0.68119, -0.55974,  0.50196,  0.50196,  1.00,  0.00,  0.36656,  0.99593
249, 77,  0.30016, -0.07076, -0.15571, -0.11482, -0.25936, -0.95893,  0.50196,  0.50196,  1.00,  0.00,  0.2818,  0.84254
250, 67,  0.24152, -0.05656, -0.09586,  0.18056,  0.21915,  0.95884,  0.50196,  0.50196,  1.00,  0.00,  0.32441,  0.79198
251, 69,  0.30032, -0.05868, -0.12695,  0.00206,  0.97024, -0.24212,  0.50196,  0.50196,  1.00,  0.00,  0.30756,  0.84573
252, 78,  0.34976, -0.05408, -0.14482, -0.1726,  0.87062, -0.46067,  0.50196,  0.50196,  1.00,  0.00,  0.28155,  0.88157
253, 77,  0.30016, -0.07076, -0.15571, -0.11482, -0.25936, -0.95893,  0.50196,  0.50196,  1.00,  0.00,  0.2818,  0.84254
254, 69,  0.30032, -0.05868, -0.12695,  0.00206,  0.97024, -0.24212,  0.50196,  0.50196,  1.00,  0.00,  0.30756,  0.84573
255, 77,  0.30016, -0.07076, -0.15571, -0.11482, -0.25936, -0.95893,  0.50196,  0.50196,  1.00,  0.00,  0.2818,  0.84254
256, 78,  0.34976, -0.05408, -0.14482, -0.1726,  0.87062, -0.46067,  0.50196,  0.50196,  1.00,  0.00,  0.28155,  0.88157
257, 79,  0.34914, -0.06458, -0.16265, -0.01671, -0.42969, -0.90255,  0.50196,  0.50196,  1.00,  0.00,  0.26639,  0.8758
258, 78,  0.34976, -0.05408, -0.14482, -0.1726,  0.87062, -0.46067,  0.50196,  0.50196,  1.00,  0.00,  0.28155,  0.88157
259, 80,  0.38378, -0.06006, -0.16258,  0.12229, -0.45254, -0.88332,  0.50196,  0.50196,  1.00,  0.00,  0.25766,  0.90185
260, 79,  0.34914, -0.06458, -0.16265, -0.01671, -0.42969, -0.90255,  0.50196,  0.50196,  1.00,  0.00,  0.26639,  0.8758
261, 80,  0.38378, -0.06006, -0.16258,  0.12229, -0.45254, -0.88332,  0.50196,  0.50196,  1.00,  0.00,  0.25766,  0.90185
262, 78,  0.34976, -0.05408, -0.14482, -0.1726,  0.87062, -0.46067,  0.50196,  0.50196,  1.00,  0.00,  0.28155,  0.88157
263, 81,  0.38453, -0.05359, -0.1515, -0.10062,  0.8621, -0.49666,  0.50196,  0.50196,  1.00,  0.00,  0.267,  0.90597
264, 80,  0.38378, -0.06006, -0.16258,  0.12229, -0.45254, -0.88332,  0.50196,  0.50196,  1.00,  0.00,  0.25766,  0.90185
265, 81,  0.38453, -0.05359, -0.1515, -0.10062,  0.8621, -0.49666,  0.50196,  0.50196,  1.00,  0.00,  0.267,  0.90597
266, 82,  0.42061, -0.05387, -0.15858,  0.17156, -0.45604, -0.87326,  0.50196,  0.50196,  1.00,  0.00,  0.25254,  0.93205
267, 67,  0.24152, -0.05656, -0.09586,  0.18056,  0.21915,  0.95884,  0.50196,  0.50196,  1.00,  0.00,  0.32441,  0.79198
268, 77,  0.30016, -0.07076, -0.15571, -0.11482, -0.25936, -0.95893,  0.50196,  0.50196,  1.00,  0.00,  0.2818,  0.84254
269, 83,  0.24134, -0.0722, -0.14354, -0.21304, -0.47849, -0.85186,  0.50196,  0.50196,  1.00,  0.00,  0.28455,  0.79724
270, 83,  0.24134, -0.0722, -0.14354, -0.21304, -0.47849, -0.85186,  0.50196,  0.50196,  1.00,  0.00,  0.28455,  0.79724
271, 84,  0.19037, -0.05642, -0.08519,  0.18272,  0.17059,  0.96811,  0.50196,  0.50196,  1.00,  0.00,  0.32578,  0.74957
272, 67,  0.24152, -0.05656, -0.09586,  0.18056,  0.21915,  0.95884,  0.50196,  0.50196,  1.00,  0.00,  0.32441,  0.79198
273, 84,  0.19037, -0.05642, -0.08519,  0.18272,  0.17059,  0.96811,  0.50196,  0.50196,  1.00,  0.00,  0.32578,  0.74957
274, 83,  0.24134, -0.0722, -0.14354, -0.21304, -0.47849, -0.85186,  0.50196,  0.50196,  1.00,  0.00,  0.28455,  0.79724
275, 85,  0.19107, -0.07302, -0.1294, -0.24121, -0.49083, -0.83696,  0.50196,  0.50196,  1.00,  0.00,  0.28807,  0.75596
276, 85,  0.19107, -0.07302, -0.1294, -0.24121, -0.49083, -0.83696,  0.50196,  0.50196,  1.00,  0.00,  0.28807,  0.75596
277, 86,  0.14295, -0.05583, -0.07676,  0.1653,  0.14173,  0.97601,  0.50196,  0.50196,  1.00,  0.00,  0.3266,  0.71088
278, 84,  0.19037, -0.05642, -0.08519,  0.18272,  0.17059,  0.96811,  0.50196,  0.50196,  1.00,  0.00,  0.32578,  0.74957
279, 86,  0.14295, -0.05583, -0.07676,  0.1653,  0.14173,  0.97601,  0.50196,  0.50196,  1.00,  0.00,  0.3266,  0.71088
280, 85,  0.19107, -0.07302, -0.1294, -0.24121, -0.49083, -0.83696,  0.50196,  0.50196,  1.00,  0.00,  0.28807,  0.75596
281, 87,  0.14407, -0.07117, -0.11654, -0.27319, -0.5308, -0.80226,  0.50196,  0.50196,  1.00,  0.00,  0.29257,  0.71707
282, 87,  0.14407, -0.07117, -0.11654, -0.27319, -0.5308, -0.80226,  0.50196,  0.50196,  1.00,  0.00,  0.29257,  0.71707
283, 88,  0.09557, -0.05288, -0.06992,  0.13025,  0.13337,  0.98247,  0.50196,  0.50196,  1.00,  0.00,  0.32634,  0.67137
284, 86,  0.14295, -0.05583, -0.07676,  0.1653,  0.14173,  0.97601,  0.50196,  0.50196,  1.00,  0.00,  0.3266,  0.71088
285, 88,  0.09557, -0.05288, -0.06992,  0.13025,  0.13337,  0.98247,  0.50196,  0.50196,  1.00,  0.00,  0.32634,  0.67137
286, 87,  0.14407, -0.07117, -0.11654, -0.27319, -0.5308, -0.80226,  0.50196,  0.50196,  1.00,  0.00,  0.29257,  0.71707
287, 89,  0.09669, -0.06543, -0.10387, -0.24852, -0.54998, -0.79734,  0.50196,  0.50196,  1.00,  0.00,  0.29747,  0.67708
288, 89,  0.09669, -0.06543, -0.10387, -0.24852, -0.54998, -0.79734,  0.50196,  0.50196,  1.00,  0.00,  0.29747,  0.67708
289, 90,  0.04661, -0.04811, -0.06382,  0.11143,  0.09316,  0.98939,  0.50196,  0.50196,  1.00,  0.00,  0.32543,  0.63099
290, 88,  0.09557, -0.05288, -0.06992,  0.13025,  0.13337,  0.98247,  0.50196,  0.50196,  1.00,  0.00,  0.32634,  0.67137
291, 90,  0.04661, -0.04811, -0.06382,  0.11143,  0.09316,  0.98939,  0.50196,  0.50196,  1.00,  0.00,  0.32543,  0.63099
292, 89,  0.09669, -0.06543, -0.10387, -0.24852, -0.54998, -0.79734,  0.50196,  0.50196,  1.00,  0.00,  0.29747,  0.67708
293, 91,  0.04773, -0.05937, -0.09468, -0.17124, -0.50307, -0.84711,  0.50196,  0.50196,  1.00,  0.00,  0.29929,  0.63617
294, 91,  0.04773, -0.05937, -0.09468, -0.17124, -0.50307, -0.84711,  0.50196,  0.50196,  1.00,  0.00,  0.29929,  0.63617
295, 92, -0.00054, -0.04412, -0.05928,  0.08888,  0.08097,  0.99274,  0.50196,  0.50196,  1.00,  0.00,  0.32412,  0.59254
296, 90,  0.04661, -0.04811, -0.06382,  0.11143,  0.09316,  0.98939,  0.50196,  0.50196,  1.00,  0.00,  0.32543,  0.63099
297, 92, -0.00054, -0.04412, -0.05928,  0.08888,  0.08097,  0.99274,  0.50196,  0.50196,  1.00,  0.00,  0.32412,  0.59254
298, 91,  0.04773, -0.05937, -0.09468, -0.17124, -0.50307, -0.84711,  0.50196,  0.50196,  1.00,  0.00,  0.29929,  0.63617
299, 93,  0.00051, -0.05431, -0.08946, -0.15546, -0.52254, -0.83832,  0.50196,  0.50196,  1.00,  0.00,  0.29869,  0.59709
300, 93,  0.00051, -0.05431, -0.08946, -0.15546, -0.52254, -0.83832,  0.50196,  0.50196,  1.00,  0.00,  0.29869,  0.59709
301, 94, -0.03511, -0.04105, -0.05727,  0.06944,  0.09817,  0.99274,  0.50196,  0.50196,  1.00,  0.00,  0.32275,  0.56432
302, 92, -0.00054, -0.04412, -0.05928,  0.08888,  0.08097,  0.99274,  0.50196,  0.50196,  1.00,  0.00,  0.32412,  0.59254
303, 94, -0.03511, -0.04105, -0.05727,  0.06944,  0.09817,  0.99274,  0.50196,  0.50196,  1.00,  0.00,  0.32275,  0.56432
304, 93,  0.00051, -0.05431, -0.08946, -0.15546, -0.52254, -0.83832,  0.50196,  0.50196,  1.00,  0.00,  0.29869,  0.59709
305, 95, -0.03406, -0.05059, -0.08567, -0.1567, -0.55091, -0.81972,  0.50196,  0.50196,  1.00,  0.00,  0.29875,  0.56844
306, 95, -0.03406, -0.05059, -0.08567, -0.1567, -0.55091, -0.81972,  0.50196,  0.50196,  1.00,  0.00,  0.29875,  0.56844
307, 96, -0.05714, -0.03851, -0.05668,  0.07347,  0.12992,  0.98852,  0.50196,  0.50196,  1.00,  0.00,  0.32187,  0.54629
308, 94, -0.03511, -0.04105, -0.05727,  0.06944,  0.09817,  0.99274,  0.50196,  0.50196,  1.00,  0.00,  0.32275,  0.56432
309, 96, -0.05714, -0.03851, -0.05668,  0.07347,  0.12992,  0.98852,  0.50196,  0.50196,  1.00,  0.00,  0.32187,  0.54629
310, 95, -0.03406, -0.05059, -0.08567, -0.1567, -0.55091, -0.81972,  0.50196,  0.50196,  1.00,  0.00,  0.29875,  0.56844
311, 97, -0.05621, -0.04822, -0.08373, -0.16277, -0.58576, -0.79363,  0.50196,  0.50196,  1.00,  0.00,  0.29883,  0.55024
312, 98,  0.42061, -0.05387, -0.15858,  0.17156, -0.45604, -0.87326,  0.50196,  0.50196,  1.00,  0.00,  0.25254,  0.93205
313, 99,  0.38453, -0.05359, -0.1515, -0.10062,  0.8621, -0.49666,  0.50196,  0.50196,  1.00,  0.00,  0.267,  0.90597
314, 100,  0.38434, -0.07126, -0.15662,  0.12256, -0.46139, -0.87869,  0.50196,  0.50196,  1.00,  0.00,  0.27945,  0.9138
315, 99,  0.38453, -0.05359, -0.1515, -0.10062,  0.8621, -0.49666,  0.50196,  0.50196,  1.00,  0.00,  0.267,  0.90597
316, 101,  0.3495, -0.08342, -0.15369,  0.0546, -0.52611, -0.84837,  0.50196,  0.50196,  1.00,  0.00,  0.3005,  0.8948
317, 100,  0.38434, -0.07126, -0.15662,  0.12256, -0.46139, -0.87869,  0.50196,  0.50196,  1.00,  0.00,  0.27945,  0.9138
318, 101,  0.3495, -0.08342, -0.15369,  0.0546, -0.52611, -0.84837,  0.50196,  0.50196,  1.00,  0.00,  0.3005,  0.8948
319, 99,  0.38453, -0.05359, -0.1515, -0.10062,  0.8621, -0.49666,  0.50196,  0.50196,  1.00,  0.00,  0.267,  0.90597
320, 102,  0.34976, -0.05408, -0.14482, -0.1726,  0.87062, -0.46067,  0.50196,  0.50196,  1.00,  0.00,  0.28155,  0.88157
321, 103,  0.30032, -0.05868, -0.12695,  0.00206,  0.97024, -0.24212,  0.50196,  0.50196,  1.00,  0.00,  0.30756,  0.84573
322, 101,  0.3495, -0.08342, -0.15369,  0.0546, -0.52611, -0.84837,  0.50196,  0.50196,  1.00,  0.00,  0.3005,  0.8948
323, 102,  0.34976, -0.05408, -0.14482, -0.1726,  0.87062, -0.46067,  0.50196,  0.50196,  1.00,  0.00,  0.28155,  0.88157
324, 104, -0.05604,  0.01407,  0.07534,  0.26083, -0.61236,  0.74632,  0.50196,  0.50196,  1.00,  1.00,  0.60502,  0.46962
325, 105, -0.07531,  0.00945,  0.07455,  0.03098, -0.5787,  0.81495,  0.50196,  0.50196,  1.00,  1.00,  0.58141,  0.49334
326, 106, -0.05546,  0.0104,  0.06918,  0.26286, -0.81756,  0.51234,  0.50196,  0.50196,  1.00,  1.00,  0.5895,  0.46257
327, 105, -0.07531,  0.00945,  0.07455,  0.03098, -0.5787,  0.81495,  0.50196,  0.50196,  1.00,  1.00,  0.58141,  0.49334
328, 104, -0.05604,  0.01407,  0.07534,  0.26083, -0.61236,  0.74632,  0.50196,  0.50196,  1.00,  1.00,  0.60502,  0.46962
329, 107, -0.07533,  0.0175,  0.07981,  0.03319, -0.34232,  0.939,  0.50196,  0.50196,  1.00,  0.00,  0.59967,  0.49922
330, 106, -0.05546,  0.0104,  0.06918,  0.26286, -0.81756,  0.51234,  0.50196,  0.50196,  1.00,  1.00,  0.5895,  0.46257
331, 108, -0.04015,  0.01763,  0.07026,  0.39694, -0.49654,  0.77194,  0.50196,  0.50196,  1.00,  1.00,  0.61021,  0.45093
332, 104, -0.05604,  0.01407,  0.07534,  0.26083, -0.61236,  0.74632,  0.50196,  0.50196,  1.00,  1.00,  0.60502,  0.46962
333, 108, -0.04015,  0.01763,  0.07026,  0.39694, -0.49654,  0.77194,  0.50196,  0.50196,  1.00,  1.00,  0.61021,  0.45093
334, 106, -0.05546,  0.0104,  0.06918,  0.26286, -0.81756,  0.51234,  0.50196,  0.50196,  1.00,  1.00,  0.5895,  0.46257
335, 109, -0.04054,  0.01441,  0.06549,  0.37514, -0.78139,  0.4987,  0.50196,  0.50196,  1.00,  1.00,  0.59625,  0.44352
336, 110, -0.03262,  0.0184,  0.06434,  0.50575, -0.71824,  0.47786,  0.50196,  0.50196,  1.00,  1.00,  0.60733,  0.42055
337, 108, -0.04015,  0.01763,  0.07026,  0.39694, -0.49654,  0.77194,  0.50196,  0.50196,  1.00,  1.00,  0.61021,  0.45093
338, 109, -0.04054,  0.01441,  0.06549,  0.37514, -0.78139,  0.4987,  0.50196,  0.50196,  1.00,  1.00,  0.59625,  0.44352
339, 108, -0.04015,  0.01763,  0.07026,  0.39694, -0.49654,  0.77194,  0.50196,  0.50196,  1.00,  1.00,  0.61021,  0.45093
340, 110, -0.03262,  0.0184,  0.06434,  0.50575, -0.71824,  0.47786,  0.50196,  0.50196,  1.00,  1.00,  0.60733,  0.42055
341, 111, -0.03282,  0.02007,  0.06699,  0.53864, -0.34052,  0.77066,  0.50196,  0.50196,  1.00,  1.00,  0.61486,  0.42557
342, 111, -0.03282,  0.02007,  0.06699,  0.53864, -0.34052,  0.77066,  0.50196,  0.50196,  1.00,  1.00,  0.61486,  0.42557
343, 110, -0.03262,  0.0184,  0.06434,  0.50575, -0.71824,  0.47786,  0.50196,  0.50196,  1.00,  1.00,  0.60733,  0.42055
344, 112, -0.02619,  0.02325,  0.06327,  0.59078, -0.43244,  0.68116,  0.50196,  0.50196,  1.00,  1.00,  0.62025,  0.39548
345, 111, -0.03282,  0.02007,  0.06699,  0.53864, -0.34052,  0.77066,  0.50196,  0.50196,  1.00,  1.00,  0.61486,  0.42557
346, 113, -0.04054,  0.02118,  0.06989,  0.41694, -0.1067,  0.90265,  0.50196,  0.50196,  1.00,  1.00,  0.6152,  0.45194
347, 108, -0.04015,  0.01763,  0.07026,  0.39694, -0.49654,  0.77194,  0.50196,  0.50196,  1.00,  1.00,  0.61021,  0.45093
348, 113, -0.04054,  0.02118,  0.06989,  0.41694, -0.1067,  0.90265,  0.50196,  0.50196,  1.00,  1.00,  0.6152,  0.45194
349, 104, -0.05604,  0.01407,  0.07534,  0.26083, -0.61236,  0.74632,  0.50196,  0.50196,  1.00,  1.00,  0.60502,  0.46962
350, 108, -0.04015,  0.01763,  0.07026,  0.39694, -0.49654,  0.77194,  0.50196,  0.50196,  1.00,  1.00,  0.61021,  0.45093
351, 113, -0.04054,  0.02118,  0.06989,  0.41694, -0.1067,  0.90265,  0.50196,  0.50196,  1.00,  1.00,  0.6152,  0.45194
352, 111, -0.03282,  0.02007,  0.06699,  0.53864, -0.34052,  0.77066,  0.50196,  0.50196,  1.00,  1.00,  0.61486,  0.42557
353, 114, -0.03339,  0.02182,  0.06632,  0.32654,  0.43053,  0.84144,  0.50196,  0.50196,  1.00,  1.00,  0.61984,  0.42393
354, 114, -0.03339,  0.02182,  0.06632,  0.32654,  0.43053,  0.84144,  0.50196,  0.50196,  1.00,  1.00,  0.61984,  0.42393
355, 111, -0.03282,  0.02007,  0.06699,  0.53864, -0.34052,  0.77066,  0.50196,  0.50196,  1.00,  1.00,  0.61486,  0.42557
356, 112, -0.02619,  0.02325,  0.06327,  0.59078, -0.43244,  0.68116,  0.50196,  0.50196,  1.00,  1.00,  0.62025,  0.39548
357, 107, -0.07533,  0.0175,  0.07981,  0.03319, -0.34232,  0.939,  0.50196,  0.50196,  1.00,  0.00,  0.59967,  0.49922
358, 115, -0.09479,  0.01415,  0.07608, -0.16495, -0.36171,  0.91758,  0.50196,  0.50196,  1.00,  1.00,  0.57629,  0.52452
359, 105, -0.07531,  0.00945,  0.07455,  0.03098, -0.5787,  0.81495,  0.50196,  0.50196,  1.00,  1.00,  0.58141,  0.49334
360, 115, -0.09479,  0.01415,  0.07608, -0.16495, -0.36171,  0.91758,  0.50196,  0.50196,  1.00,  1.00,  0.57629,  0.52452
361, 107, -0.07533,  0.0175,  0.07981,  0.03319, -0.34232,  0.939,  0.50196,  0.50196,  1.00,  0.00,  0.59967,  0.49922
362, 116, -0.09382,  0.02587,  0.08036, -0.14932, -0.13579,  0.97942,  0.50196,  0.50196,  1.00,  1.00,  0.59248,  0.52716
363, 107, -0.07533,  0.0175,  0.07981,  0.03319, -0.34232,  0.939,  0.50196,  0.50196,  1.00,  0.00,  0.59967,  0.49922
364, 117, -0.07594,  0.02757,  0.08117,  0.04967, -0.04172,  0.99789,  0.50196,  0.50196,  1.00,  0.00,  0.60958,  0.50262
365, 116, -0.09382,  0.02587,  0.08036, -0.14932, -0.13579,  0.97942,  0.50196,  0.50196,  1.00,  1.00,  0.59248,  0.52716
366, 107, -0.07533,  0.0175,  0.07981,  0.03319, -0.34232,  0.939,  0.50196,  0.50196,  1.00,  0.00,  0.59967,  0.49922
367, 118, -0.05806,  0.03025,  0.07869,  0.22856, -0.02917,  0.97309,  0.50196,  0.50196,  1.00,  0.05638,  0.62055,  0.47507
