VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
167,51,-0.18751,0.02219,0.05096,-0.05982,0.99797,0.02199,0.1907,-0.0102,0.9816,1,1.85886,0.41694,0.1747,0.77656,0.23982
168,45,-0.13167,0.02473,0.08759,-0.05921,0.998,0.0222,0.19067,-0.01052,0.9816,1,1.96812,0.5315,0.58015,0.973,0.64089
169,53,-0.09475,0.02804,0.02483,-0.05766,0.99824,0.01383,0.19067,-0.00259,0.98165,1,1.83994,0.64693,0.88471,0.80199,0.60391
170,52,-0.17067,0.02365,0.02488,-0.05757,0.99822,0.01561,0.19066,-0.00436,0.98165,1,1.8054,0.46845,0.27433,0.93968,0.42413
171,54,-0.10121,0.02783,0.00784,-0.05763,0.99829,0.00979,0.19071,0.00138,0.98165,1,1.79717,0.63951,0.77853,0.81694,0.23173
172,52,-0.17067,0.02365,0.02488,-0.05757,0.99822,0.01561,0.19066,-0.00436,0.98165,1,1.8054,0.46845,0.27433,0.93968,0.42413
173,53,-0.09475,0.02804,0.02483,-0.05766,0.99824,0.01383,0.19067,-0.00259,0.98165,1,1.83994,0.64693,0.88471,0.80199,0.60391
174,52,-0.17067,0.02365,0.02488,-0.05757,0.99822,0.01561,0.19066,-0.00436,0.98165,1,1.8054,0.46845,0.27433,0.93968,0.42413
175,54,-0.10121,0.02783,0.00784,-0.05763,0.99829,0.00979,0.19071,0.00138,0.98165,1,1.79717,0.63951,0.77853,0.81694,0.23173
176,55,-0.1671,0.02405,0.00783,-0.05735,0.99829,0.01092,0.19067,0,0.98165,1,1.76707,0.48461,0.19359,0.65183,0.13523
177,56,-0.38514,0.00901,0.12694,-0.05446,0.99808,0.02965,-0.19501,0.01849,-0.98063,1,0.08763,0.73393,0.34791,0.91578,0.26763
178,57,-0.40414,0.00741,0.14589,-0.06885,0.99751,0.01537,-0.22409,0,-0.97457,1,0.03953,0.80726,0.48425,0.99246,0.58506
179,58,-0.29049,0.0142,0.12321,-0.05765,0.99779,0.03296,-0.18965,0.02147,-0.98162,1,0.03953,0.42633,0.6507,0.95956,0.62686
180,57,-0.40414,0.00741,0.14589,-0.06885,0.99751,0.01537,-0.22409,0,-0.97457,1,0.03953,0.80726,0.48425,0.99246,0.58506
181,56,-0.38514,0.00901,0.12694,-0.05446,0.99808,0.02965,-0.19501,0.01849,-0.98063,1,0.08763,0.73393,0.34791,0.91578,0.26763
182,59,-0.40491,0.00737,0.14279,-0.07755,0.99697,0.00661,-0.24128,-0.01234,-0.97038,1,0.05249,0.80726,0.04397,0.63981,0.35004
183,58,-0.29049,0.0142,0.12321,-0.05765,0.99779,0.03296,-0.18965,0.02147,-0.98162,1,0.03953,0.42633,0.6507,0.95956,0.62686
184,60,-0.34181,0.01171,0.11407,-0.05357,0.99816,0.02837,-0.18908,0.01776,-0.9818,1,0.10201,0.58618,0.30677,0.78199,0.13511
185,56,-0.38514,0.00901,0.12694,-0.05446,0.99808,0.02965,-0.19501,0.01849,-0.98063,1,0.08763,0.73393,0.34791,0.91578,0.26763
186,58,-0.29049,0.0142,0.12321,-0.05765,0.99779,0.03296,-0.18965,0.02147,-0.98162,1,0.03953,0.42633,0.6507,0.95956,0.62686
187,61,-0.32236,0.01327,0.09545,-0.05548,0.99806,0.02822,-0.18903,0.01725,-0.98182,1,0.15347,0.5119,0.29231,0.80562,0.16316
188,60,-0.34181,0.01171,0.11407,-0.05357,0.99816,0.02837,-0.18908,0.01776,-0.9818,1,0.10201,0.58618,0.30677,0.78199,0.13511
189,58,-0.29049,0.0142,0.12321,-0.05765,0.99779,0.03296,-0.18965,0.02147,-0.98162,1,0.03953,0.42633,0.6507,0.95956,0.62686
190,62,-0.28698,0.01506,0.10562,-0.0593,0.99784,0.02833,-0.18905,0.01664,-0.98183,1,0.09501,0.40404,0.80002,0.86989,0.65222
191,61,-0.32236,0.01327,0.09545,-0.05548,0.99806,0.02822,-0.18903,0.01725,-0.98182,1,0.15347,0.5119,0.29231,0.80562,0.16316
192,62,-0.28698,0.01506,0.10562,-0.0593,0.99784,0.02833,-0.18905,0.01664,-0.98183,1,0.09501,0.40404,0.80002,0.86989,0.65222
193,63,-0.27956,0.01595,0.08488,-0.05862,0.99805,0.02158,-0.18869,0.01015,-0.98199,1,0.15347,0.36726,0.70114,0.81612,0.16892
194,61,-0.32236,0.01327,0.09545,-0.05548,0.99806,0.02822,-0.18903,0.01725,-0.98182,1,0.15347,0.5119,0.29231,0.80562,0.16316
195,63,-0.27956,0.01595,0.08488,-0.05862,0.99805,0.02158,-0.18869,0.01015,-0.98199,1,0.15347,0.36726,0.70114,0.81612,0.16892
196,62,-0.28698,0.01506,0.10562,-0.0593,0.99784,0.02833,-0.18905,0.01664,-0.98183,1,0.09501,0.40404,0.80002,0.86989,0.65222
197,64,-0.27313,0.01615,0.09388,-0.06021,0.99796,0.02101,-0.18868,0.00929,-0.982,1,0.12414,0.35208,0.91371,0.70179,0.69526
198,65,-0.27322,0.01556,0.09439,-0.95161,0.00064,-0.3073,-0.30715,-0.03277,0.9511,-1,0.01041,0.33786,0.1978,0.74912,0.18917
199,66,-0.28132,0.01079,0.11946,-0.95166,0.00157,-0.30714,-0.30714,-0.0089,0.95162,-1,0.0418,0.34451,0.11062,0.73124,0.71192
200,67,-0.27975,0.01441,0.11465,-0.95198,0.00775,-0.30607,-0.30603,-0.05393,0.95049,-1,0.03576,0.33786,0.26773,0.93492,0.58306
201,68,-0.27322,-0.01556,0.09439,-0.95161,-0.00064,-0.3073,-0.3073,0.00583,0.9516,-1,0.01041,0.39009,0.11941,0.2604,0.2815
202,66,-0.28132,0.01079,0.11946,-0.95166,0.00157,-0.30714,-0.30714,-0.0089,0.95162,-1,0.0418,0.34451,0.11062,0.73124,0.71192
203,65,-0.27322,0.01556,0.09439,-0.95161,0.00064,-0.3073,-0.30715,-0.03277,0.9511,-1,0.01041,0.33786,0.1978,0.74912,0.18917
204,68,-0.27322,-0.01556,0.09439,-0.95161,-0.00064,-0.3073,-0.3073,0.00583,0.9516,-1,0.01041,0.39009,0.11941,0.2604,0.2815
205,69,-0.28132,-0.01079,0.11946,-0.95166,-0.00156,-0.30714,-0.30689,0.04554,0.95066,-1,0.0418,0.38353,0.29268,0.27668,0.89642
206,66,-0.28132,0.01079,0.11946,-0.95166,0.00157,-0.30714,-0.30714,-0.0089,0.95162,-1,0.0418,0.34451,0.11062,0.73124,0.71192
207,68,-0.27322,-0.01556,0.09439,-0.95161,-0.00064,-0.3073,-0.3073,0.00583,0.9516,-1,0.01041,0.39009,0.11941,0.2604,0.2815
208,70,-0.27975,-0.01441,0.11465,-0.95198,-0.00776,-0.30606,-0.30602,0.05393,0.9505,-1,0.03576,0.39009,0.26773,0.06508,0.58306
209,69,-0.28132,-0.01079,0.11946,-0.95166,-0.00156,-0.30714,-0.30689,0.04554,0.95066,-1,0.0418,0.38353,0.29268,0.27668,0.89642
210,71,-0.28132,-0.01079,0.11946,0.18385,-1.34E-06,0.98295,0.982,0.04405,-0.18367,-1,0.60253,0.63114,0.29268,0.27668,0.89642
211,72,-0.13423,0.0207,0.09195,0.18385,-5.52E-07,0.98295,0.98153,-0.05371,-0.18359,-1,0.77669,0.60243,0.68728,0.60068,0.95253
212,73,-0.28132,0.01079,0.11946,0.18385,-1.52E-06,0.98295,0.98081,0.06608,-0.18345,-1,0.60253,0.60243,0.11062,0.73124,0.71192
213,72,-0.13423,0.0207,0.09195,0.18385,-5.52E-07,0.98295,0.98153,-0.05371,-0.18359,-1,0.77669,0.60243,0.68728,0.60068,0.95253
214,71,-0.28132,-0.01079,0.11946,0.18385,-1.34E-06,0.98295,0.982,0.04405,-0.18367,-1,0.60253,0.63114,0.29268,0.27668,0.89642
215,74,-0.13423,-0.0207,0.09195,0.18385,-4.52E-07,0.98295,0.98081,-0.06608,-0.18345,-1,0.77669,0.63114,0.85054,0.43326,0.85024
216,75,-0.13423,-0.0207,0.09195,0.86198,-0.00026,0.50694,-0.05599,-0.99393,0.09469,-1,0.15688,0.63043,0.85054,0.43326,0.85024
217,76,-0.13167,0.02473,0.08759,0.8621,0.00007,0.50674,0.00954,-0.99983,-0.0161,-1,0.12334,0.62707,0.58015,0.973,0.64089
218,77,-0.13423,0.0207,0.09195,0.8624,-1.65E-06,0.50622,0,-1,0,-1,0.12719,0.63043,0.68728,0.60068,0.95253
219,76,-0.13167,0.02473,0.08759,0.8621,0.00007,0.50674,0.00954,-0.99983,-0.0161,-1,0.12334,0.62707,0.58015,0.973,0.64089
220,75,-0.13423,-0.0207,0.09195,0.86198,-0.00026,0.50694,-0.05599,-0.99393,0.09469,-1,0.15688,0.63043,0.85054,0.43326,0.85024
221,78,-0.09475,0.02804,0.02483,0.86198,0.00003,0.50694,0.00468,-0.99996,-0.00789,-1,0.12334,0.58812,0.88471,0.80199,0.60391
222,75,-0.13423,-0.0207,0.09195,0.86198,-0.00026,0.50694,-0.05599,-0.99393,0.09469,-1,0.15688,0.63043,0.85054,0.43326,0.85024
223,79,-0.09475,-0.02804,0.02483,0.86199,-0.00004,0.50693,-0.00747,-0.99989,0.01262,-1,0.16032,0.58812,0.9321,0.25183,0.54122
224,78,-0.09475,0.02804,0.02483,0.86198,0.00003,0.50694,0.00468,-0.99996,-0.00789,-1,0.12334,0.58812,0.88471,0.80199,0.60391
225,79,-0.09475,-0.02804,0.02483,0.86199,-0.00004,0.50693,-0.00747,-0.99989,0.01262,-1,0.16032,0.58812,0.9321,0.25183,0.54122
226,75,-0.13423,-0.0207,0.09195,0.86198,-0.00026,0.50694,-0.05599,-0.99393,0.09469,-1,0.15688,0.63043,0.85054,0.43326,0.85024
227,80,-0.13167,-0.02473,0.08759,0.86193,-0.00116,0.50702,-0.23341,-0.88864,0.39476,-1,0.16032,0.62673,0.53288,0.01465,0.61558
228,81,-0.09475,-0.02804,0.02483,0.93476,-7.54E-07,-0.35527,0,-1,0,-1,0.16032,0.58812,0.9321,0.25183,0.54122
229,82,-0.10121,0.02783,0.00784,0.93476,5.40E-07,-0.35527,0,-1,0,-1,0.12334,0.57844,0.77853,0.81694,0.23173
230,83,-0.09475,0.02804,0.02483,0.93476,9.69E-07,-0.35527,0,-1,0,-1,0.12334,0.58812,0.88471,0.80199,0.60391
231,82,-0.10121,0.02783,0.00784,0.93476,5.40E-07,-0.35527,0,-1,0,-1,0.12334,0.57844,0.77853,0.81694,0.23173
232,81,-0.09475,-0.02804,0.02483,0.93476,-7.54E-07,-0.35527,0,-1,0,-1,0.16032,0.58812,0.9321,0.25183,0.54122
233,84,-0.10121,-0.02783,0.00784,0.93476,-1.19E-06,-0.35528,0,-1,0,-1,0.16032,0.57844,0.62895,0.18603,0.13286
234,85,-0.1671,0.02405,0.00783,-0.97883,-1.65E-07,-0.2047,-0.20468,-0.01231,0.97875,-1,0.59066,0.65341,0.19359,0.65183,0.13523
235,86,-0.17067,-0.02365,0.02488,-0.9266,7.37E-07,-0.37605,-0.37603,0.01199,0.92653,-1,0.61092,0.66867,0.16315,0.1523,0.37495
236,87,-0.17067,0.02365,0.02488,-0.9266,-5.39E-07,-0.37606,-0.37583,-0.03509,0.92603,-1,0.61092,0.65341,0.27433,0.93968,0.42413
237,86,-0.17067,-0.02365,0.02488,-0.9266,7.37E-07,-0.37605,-0.37603,0.01199,0.92653,-1,0.61092,0.66867,0.16315,0.1523,0.37495
238,85,-0.1671,0.02405,0.00783,-0.97883,-1.65E-07,-0.2047,-0.20468,-0.01231,0.97875,-1,0.59066,0.65341,0.19359,0.65183,0.13523
239,88,-0.1671,-0.02405,0.00783,-0.97883,1.58E-06,-0.20469,-0.20464,0.02246,0.97858,-1,0.59066,0.66867,0.22291,0.23301,0.18073
240,86,-0.17067,-0.02365,0.02488,-0.9266,7.37E-07,-0.37605,-0.37603,0.01199,0.92653,-1,0.61092,0.66867,0.16315,0.1523,0.37495
241,89,-0.18751,0.02219,0.05096,-0.71489,3.30E-07,-0.69923,-0.6987,-0.03892,0.71435,-1,0.64704,0.65341,0.1747,0.77656,0.23982
242,87,-0.17067,0.02365,0.02488,-0.9266,-5.39E-07,-0.37606,-0.37583,-0.03509,0.92603,-1,0.61092,0.65341,0.27433,0.93968,0.42413
243,89,-0.18751,0.02219,0.05096,-0.71489,3.30E-07,-0.69923,-0.6987,-0.03892,0.71435,-1,0.64704,0.65341,0.1747,0.77656,0.23982
244,86,-0.17067,-0.02365,0.02488,-0.9266,7.37E-07,-0.37605,-0.37603,0.01199,0.92653,-1,0.61092,0.66867,0.16315,0.1523,0.37495
245,90,-0.18751,-0.02219,0.05096,-0.71489,2.35E-07,-0.69923,-0.69888,0.03191,0.71453,-1,0.64704,0.66867,0.21412,0.22242,0.19797
246,90,-0.18751,-0.02219,0.05096,-0.71489,2.35E-07,-0.69923,-0.69888,0.03191,0.71453,-1,0.64704,0.66867,0.21412,0.22242,0.19797
247,91,-0.21179,0.0203,0.06688,-0.39159,0,-0.92014,-0.92005,-0.01412,0.39155,-1,0.68082,0.65341,0.31456,0.72631,0.09454
248,89,-0.18751,0.02219,0.05096,-0.71489,3.30E-07,-0.69923,-0.6987,-0.03892,0.71435,-1,0.64704,0.65341,0.1747,0.77656,0.23982
249,91,-0.21179,0.0203,0.06688,-0.39159,0,-0.92014,-0.92005,-0.01412,0.39155,-1,0.68082,0.65341,0.31456,0.72631,0.09454
250,90,-0.18751,-0.02219,0.05096,-0.71489,2.35E-07,-0.69923,-0.69888,0.03191,0.71453,-1,0.64704,0.66867,0.21412,0.22242,0.19797
251,92,-0.21179,-0.0203,0.06688,-0.39159,-5.63E-07,-0.92014,-0.91805,0.06741,0.3907,-1,0.68082,0.66867,0.34305,0.14399,0.18596
252,93,-0.24085,-0.01829,0.07303,-0.20716,0,-0.97831,-0.97822,0.01353,0.20714,-1,0.71538,0.66867,0.24374,0.2649,0.14076
253,91,-0.21179,0.0203,0.06688,-0.39159,0,-0.92014,-0.92005,-0.01412,0.39155,-1,0.68082,0.65341,0.31456,0.72631,0.09454
254,92,-0.21179,-0.0203,0.06688,-0.39159,-5.63E-07,-0.92014,-0.91805,0.06741,0.3907,-1,0.68082,0.66867,0.34305,0.14399,0.18596
255,91,-0.21179,0.0203,0.06688,-0.39159,0,-0.92014,-0.92005,-0.01412,0.39155,-1,0.68082,0.65341,0.31456,0.72631,0.09454
256,93,-0.24085,-0.01829,0.07303,-0.20716,0,-0.97831,-0.97822,0.01353,0.20714,-1,0.71538,0.66867,0.24374,0.2649,0.14076
257,94,-0.24085,0.01829,0.07303,-0.20716,0,-0.97831,-0.97606,-0.06773,0.20668,-1,0.71538,0.65341,0.29049,0.86339,0.22787
258,95,-0.24085,-0.01829,0.07303,-0.81727,0,-0.57626,-0.57617,0.01758,0.81714,-1,0.71538,0.66867,0.24374,0.2649,0.14076
259,96,-0.253,0.01699,0.09026,-0.81727,1.35E-06,-0.57626,-0.57613,-0.02087,0.81709,-1,0.73991,0.65341,0.218,0.78698,0.20315
260,97,-0.24085,0.01829,0.07303,-0.81727,2.88E-06,-0.57626,-0.57518,-0.0613,0.81573,-1,0.71538,0.65341,0.29049,0.86339,0.22787
261,96,-0.253,0.01699,0.09026,-0.81727,1.35E-06,-0.57626,-0.57613,-0.02087,0.81709,-1,0.73991,0.65341,0.218,0.78698,0.20315
262,95,-0.24085,-0.01829,0.07303,-0.81727,0,-0.57626,-0.57617,0.01758,0.81714,-1,0.71538,0.66867,0.24374,0.2649,0.14076
263,98,-0.253,-0.01699,0.09026,-0.81727,-1.75E-06,-0.57625,-0.57517,0.0613,0.81573,-1,0.73991,0.66867,0.30511,0.21048,0.14196
264,99,-0.253,-0.01699,0.09026,-0.19992,1.34E-06,-0.97981,-0.97967,0.01714,0.19989,-1,0.73991,0.66867,0.30511,0.21048,0.14196
265,100,-0.27322,0.01556,0.09439,-0.19992,5.99E-07,-0.97981,-0.97959,-0.02155,0.19987,-1,0.76393,0.65341,0.1978,0.74912,0.18917
266,101,-0.253,0.01699,0.09026,-0.19992,-3.11E-07,-0.97981,-0.97746,-0.06919,0.19944,-1,0.73991,0.65341,0.218,0.78698,0.20315
267,100,-0.27322,0.01556,0.09439,-0.19992,5.99E-07,-0.97981,-0.97959,-0.02155,0.19987,-1,0.76393,0.65341,0.1978,0.74912,0.18917
268,99,-0.253,-0.01699,0.09026,-0.19992,1.34E-06,-0.97981,-0.97967,0.01714,0.19989,-1,0.73991,0.66867,0.30511,0.21048,0.14196
269,102,-0.27322,-0.01556,0.09439,-0.19992,2.33E-06,-0.97981,-0.97747,0.06919,0.19944,-1,0.76393,0.66867,0.11941,0.2604,0.2815
270,103,-0.28698,-0.01506,0.10562,0.64632,1.07E-07,0.76307,0,-1,0,-1,0.09487,0.36767,0.82424,0.18286,0.71045
271,104,-0.27313,0.01615,0.09388,0.64632,-1.86E-06,0.76306,0,-1,0,-1,0.04824,0.34878,0.91371,0.70179,0.69526
272,105,-0.28698,0.01506,0.10562,0.64633,-3.94E-06,0.76306,0,-1,0,-1,0.04824,0.36767,0.80002,0.86989,0.65222
273,104,-0.27313,0.01615,0.09388,0.64632,-1.86E-06,0.76306,0,-1,0,-1,0.04824,0.34878,0.91371,0.70179,0.69526
274,103,-0.28698,-0.01506,0.10562,0.64632,1.07E-07,0.76307,0,-1,0,-1,0.09487,0.36767,0.82424,0.18286,0.71045
275,106,-0.27313,-0.01615,0.09388,0.64632,2.04E-06,0.76307,0,-1,0,-1,0.09487,0.34878,0.95036,0.29693,0.42291
276,107,-0.27313,-0.01615,0.09388,0.81357,2.31E-06,-0.58147,0,-1,0,-1,0.09487,0.34878,0.95036,0.29693,0.42291
277,108,-0.27956,0.01595,0.08488,0.81357,4.00E-06,-0.58147,0,-1,0,-1,0.04824,0.33726,0.70114,0.81612,0.16892
278,109,-0.27313,0.01615,0.09388,0.81357,4.62E-06,-0.58147,0,-1,0,-1,0.04824,0.34878,0.91371,0.70179,0.69526
279,108,-0.27956,0.01595,0.08488,0.81357,4.00E-06,-0.58147,0,-1,0,-1,0.04824,0.33726,0.70114,0.81612,0.16892
280,107,-0.27313,-0.01615,0.09388,0.81357,2.31E-06,-0.58147,0,-1,0,-1,0.09487,0.34878,0.95036,0.29693,0.42291
281,110,-0.27956,-0.01595,0.08488,0.81357,1.69E-06,-0.58147,0,-1,0,-1,0.09487,0.33726,0.53395,0.18722,0.11139
282,111,-0.38514,-0.00901,0.12694,-0.45672,0.00081,-0.88961,0,1,0,-1,0.44081,0.67481,0.29985,0.19657,0.15668
283,112,-0.34181,0.01171,0.11407,-0.28466,-4.52E-07,-0.95863,0,1,0,-1,0.46456,0.64587,0.30677,0.78199,0.13511
284,113,-0.34181,-0.01171,0.11407,-0.28466,-9.28E-07,-0.95863,0,1,0,-1,0.44081,0.64587,0.25043,0.21928,0.16998
285,112,-0.34181,0.01171,0.11407,-0.28466,-4.52E-07,-0.95863,0,1,0,-1,0.46456,0.64587,0.30677,0.78199,0.13511
286,111,-0.38514,-0.00901,0.12694,-0.45672,0.00081,-0.88961,0,1,0,-1,0.44081,0.67481,0.29985,0.19657,0.15668
287,114,-0.38514,0.00901,0.12694,-0.4569,9.41E-07,-0.88952,0,1,0,-1,0.46456,0.67481,0.34791,0.91578,0.26763
288,111,-0.38514,-0.00901,0.12694,-0.45672,0.00081,-0.88961,0,1,0,-1,0.44081,0.67481,0.29985,0.19657,0.15668
289,115,-0.40491,0.00737,0.14279,-0.62411,0.00295,-0.78133,0,1,0.00315,-1,0.46456,0.69103,0.04397,0.63981,0.35004
290,114,-0.38514,0.00901,0.12694,-0.4569,9.41E-07,-0.88952,0,1,0,-1,0.46456,0.67481,0.34791,0.91578,0.26763
291,115,-0.40491,0.00737,0.14279,-0.62411,0.00295,-0.78133,0,1,0.00315,-1,0.46456,0.69103,0.04397,0.63981,0.35004
292,111,-0.38514,-0.00901,0.12694,-0.45672,0.00081,-0.88961,0,1,0,-1,0.44081,0.67481,0.29985,0.19657,0.15668
293,116,-0.40493,-0.00749,0.14271,-0.62315,0.00484,-0.78209,0.00128,0.99999,0.00516,-1,0.44081,0.69103,0.08634,0.24953,0.37293
294,117,-0.29133,-0.01094,0.12764,0.98096,-0.00255,0.1942,-0.0025,-1,0,-1,0.0895,0.39103,0.89467,0.42689,0.79814
295,118,-0.29049,0.0142,0.12321,0.98122,0.00127,0.1929,0.00125,-1,0,-1,0.04824,0.38634,0.6507,0.95956,0.62686
296,119,-0.29133,0.01094,0.12764,0.98256,-3.43E-06,0.18592,0,-1,0,-1,0.05384,0.39103,0.7737,0.67186,0.88152
297,118,-0.29049,0.0142,0.12321,0.98122,0.00127,0.1929,0.00125,-1,0,-1,0.04824,0.38634,0.6507,0.95956,0.62686
298,117,-0.29133,-0.01094,0.12764,0.98096,-0.00255,0.1942,-0.0025,-1,0,-1,0.0895,0.39103,0.89467,0.42689,0.79814
299,120,-0.28698,0.01506,0.10562,0.98082,0.00096,0.1949,0,-1,0,-1,0.04824,0.36767,0.80002,0.86989,0.65222
300,117,-0.29133,-0.01094,0.12764,0.98096,-0.00255,0.1942,-0.0025,-1,0,-1,0.0895,0.39103,0.89467,0.42689,0.79814
301,121,-0.28698,-0.01506,0.10562,0.98099,-0.0013,0.19403,-0.00128,-1,0,-1,0.09487,0.36767,0.82424,0.18286,0.71045
302,120,-0.28698,0.01506,0.10562,0.98082,0.00096,0.1949,0,-1,0,-1,0.04824,0.36767,0.80002,0.86989,0.65222
303,121,-0.28698,-0.01506,0.10562,0.98099,-0.0013,0.19403,-0.00128,-1,0,-1,0.09487,0.36767,0.82424,0.18286,0.71045
304,117,-0.29133,-0.01094,0.12764,0.98096,-0.00255,0.1942,-0.0025,-1,0,-1,0.0895,0.39103,0.89467,0.42689,0.79814
305,122,-0.29049,-0.0142,0.12321,0.9804,-0.01477,0.19644,-0.0145,-0.99989,-0.00281,-1,0.09487,0.38634,0.57456,0.02,0.61851
306,123,-0.28132,0.01079,0.11946,0.05777,0.78623,0.61523,0.2223,-0.61092,0.75984,1,1.98356,0.16407,0.11062,0.73124,0.71192
307,124,-0.13167,0.02473,0.08759,0.08289,0.70964,0.69967,0.21094,-0.69867,0.68364,1,1.96812,0.5315,0.58015,0.973,0.64089
308,125,-0.27975,0.01441,0.11465,0.05692,0.7886,0.61226,0.22263,-0.60784,0.76221,1,1.96812,0.17097,0.26773,0.93492,0.58306
309,124,-0.13167,0.02473,0.08759,0.08289,0.70964,0.69967,0.21094,-0.69867,0.68364,1,1.96812,0.5315,0.58015,0.973,0.64089
310,123,-0.28132,0.01079,0.11946,0.05777,0.78623,0.61523,0.2223,-0.61092,0.75984,1,1.98356,0.16407,0.11062,0.73124,0.71192
311,126,-0.13423,0.0207,0.09195,0.08387,0.70639,0.70284,0.21043,-0.70197,0.68041,1,1.98356,0.5225,0.68728,0.60068,0.95253
312,127,-0.40292,0.00481,0.1508,0.0401,0.88463,0.46456,-0.2133,0.4618,-0.86096,1,0.01745,0.80726,0.43966,0.72672,0.94154
313,128,-0.29049,0.0142,0.12321,0.07932,0.79949,0.59542,-0.20385,0.59769,-0.77538,1,0.03953,0.42633,0.6507,0.95956,0.62686
314,129,-0.40414,0.00741,0.14589,0.03888,0.88688,0.46037,-0.21351,0.45745,-0.86322,1,0.03953,0.80726,0.48425,0.99246,0.58506
315,128,-0.29049,0.0142,0.12321,0.07932,0.79949,0.59542,-0.20385,0.59769,-0.77538,1,0.03953,0.42633,0.6507,0.95956,0.62686
316,127,-0.40292,0.00481,0.1508,0.0401,0.88463,0.46456,-0.2133,0.4618,-0.86096,1,0.01745,0.80726,0.43966,0.72672,0.94154
317,130,-0.29133,0.01094,0.12764,0.08096,0.79538,0.60068,-0.20333,0.60316,-0.77127,1,0.01745,0.43272,0.7737,0.67186,0.88152
318,131,-0.13167,-0.02473,0.08759,-0.05921,-0.998,0.0222,0.19066,0.01052,0.9816,-1,0.96812,0.5315,0.53288,0.01465,0.61558
319,132,-0.27322,-0.01556,0.09439,-0.06286,-0.99735,0.03649,0.19064,0.02389,0.98137,-1,0.9213,0.19556,0.11941,0.2604,0.2815
320,133,-0.253,-0.01699,0.09026,-0.06282,-0.99736,0.03647,0.19101,0.02386,0.9813,-1,0.9213,0.24501,0.30511,0.21048,0.14196
321,132,-0.27322,-0.01556,0.09439,-0.06286,-0.99735,0.03649,0.19064,0.02389,0.98137,-1,0.9213,0.19556,0.11941,0.2604,0.2815
322,131,-0.13167,-0.02473,0.08759,-0.05921,-0.998,0.0222,0.19066,0.01052,0.9816,-1,0.96812,0.5315,0.53288,0.01465,0.61558
323,134,-0.27975,-0.01441,0.11465,-0.06287,-0.99736,0.03634,0.1906,0.02375,0.98138,-1,0.96812,0.17097,0.26773,0.06508,0.58306
324,131,-0.13167,-0.02473,0.08759,-0.05921,-0.998,0.0222,0.19066,0.01052,0.9816,-1,0.96812,0.5315,0.53288,0.01465,0.61558
325,133,-0.253,-0.01699,0.09026,-0.06282,-0.99736,0.03647,0.19101,0.02386,0.9813,-1,0.9213,0.24501,0.30511,0.21048,0.14196
326,135,-0.24085,-0.01829,0.07303,-0.06295,-0.99755,0.03048,0.1907,0.01796,0.98148,-1,0.88566,0.28144,0.24374,0.2649,0.14076
327,131,-0.13167,-0.02473,0.08759,-0.05921,-0.998,0.0222,0.19066,0.01052,0.9816,-1,0.96812,0.5315,0.53288,0.01465,0.61558
328,135,-0.24085,-0.01829,0.07303,-0.06295,-0.99755,0.03048,0.1907,0.01796,0.98148,-1,0.88566,0.28144,0.24374,0.2649,0.14076
329,136,-0.21179,-0.0203,0.06688,-0.06255,-0.99763,0.02867,0.19082,0.01625,0.98149,-1,0.88566,0.35258,0.34305,0.14399,0.18596
330,131,-0.13167,-0.02473,0.08759,-0.05921,-0.998,0.0222,0.19066,0.01052,0.9816,-1,0.96812,0.5315,0.53288,0.01465,0.61558
331,136,-0.21179,-0.0203,0.06688,-0.06255,-0.99763,0.02867,0.19082,0.01625,0.98149,-1,0.88566,0.35258,0.34305,0.14399,0.18596
332,137,-0.18751,-0.02219,0.05096,-0.05982,-0.99797,0.02199,0.19069,0.0102,0.9816,-1,0.85886,0.41694,0.21412,0.22242,0.19797
333,131,-0.13167,-0.02473,0.08759,-0.05921,-0.998,0.0222,0.19066,0.01052,0.9816,-1,0.96812,0.5315,0.53288,0.01465,0.61558
334,137,-0.18751,-0.02219,0.05096,-0.05982,-0.99797,0.02199,0.19069,0.0102,0.9816,-1,0.85886,0.41694,0.21412,0.22242,0.19797
335,138,-0.17067,-0.02365,0.02488,-0.05757,-0.99822,0.01561,0.19066,0.00436,0.98165,-1,0.8054,0.46844,0.16315,0.1523,0.37495
336,131,-0.13167,-0.02473,0.08759,-0.05921,-0.998,0.0222,0.19066,0.01052,0.9816,-1,0.96812,0.5315,0.53288,0.01465,0.61558
337,138,-0.17067,-0.02365,0.02488,-0.05757,-0.99822,0.01561,0.19066,0.00436,0.98165,-1,0.8054,0.46844,0.16315,0.1523,0.37495
338,139,-0.09475,-0.02804,0.02483,-0.05766,-0.99824,0.01383,0.19067,0.00259,0.98165,-1,0.83994,0.64693,0.9321,0.25183,0.54122
339,138,-0.17067,-0.02365,0.02488,-0.05757,-0.99822,0.01561,0.19066,0.00436,0.98165,-1,0.8054,0.46844,0.16315,0.1523,0.37495
340,140,-0.10121,-0.02783,0.00784,-0.05763,-0.99829,0.00979,0.19072,-0.00138,0.98164,-1,0.79717,0.63951,0.62895,0.18603,0.13286
