VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
147,38,0.01728,-0.10759,-0.00658,0.59445,-0.80341,-0.03408,1,0.50196,1,0,0.56416,0.55711,-0.93761,0.30578,-0.16549,1,0.16717,0.83351,0.66733
148,43,-0.00164,-0.10364,-0.00604,0.46573,-0.88407,-0.03853,1,0.50196,1,0,0.57987,0.56011,-0.9702,0.1709,-0.17171,1,0.82958,0.50297,0.12401
149,41,0.01455,-0.10642,0.00174,0.58216,-0.81277,0.02219,1,0.50196,1,0,0.56544,0.56436,-0.93624,0.3106,-0.16429,1,0.52571,0.06784,0.24985
150,41,0.01455,-0.10642,0.00174,0.58216,-0.81277,0.02219,1,0.50196,1,0,0.56544,0.56436,-0.93624,0.3106,-0.16429,1,0.52571,0.06784,0.24985
151,43,-0.00164,-0.10364,-0.00604,0.46573,-0.88407,-0.03853,1,0.50196,1,0,0.57987,0.56011,-0.9702,0.1709,-0.17171,1,0.82958,0.50297,0.12401
152,44,-0.00247,-0.10417,0.00071,0.45139,-0.89221,0.01348,1,0.50196,1,0,0.57955,0.56578,-0.97241,0.16293,-0.16688,1,0.79326,0.3347,0.1303
153,45,-0.024,-0.0989,-0.00916,0.23168,-0.96994,-0.07445,1,0.50196,1,0,0.59919,0.56076,-0.85757,0.50331,-0.10607,1,0.84155,0.50175,0.13484
154,44,-0.00247,-0.10417,0.00071,0.45139,-0.89221,0.01348,1,0.50196,1,0,0.57955,0.56578,-0.97241,0.16293,-0.16688,1,0.79326,0.3347,0.1303
155,43,-0.00164,-0.10364,-0.00604,0.46573,-0.88407,-0.03853,1,0.50196,1,0,0.57987,0.56011,-0.9702,0.1709,-0.17171,1,0.82958,0.50297,0.12401
156,43,-0.00164,-0.10364,-0.00604,0.46573,-0.88407,-0.03853,1,0.50196,1,0,0.57987,0.56011,-0.9702,0.1709,-0.17171,1,0.82958,0.50297,0.12401
157,46,-0.02239,-0.09881,-0.01547,0.24507,-0.96064,-0.13079,1,0.50196,1,0,0.59868,0.55534,-0.88489,0.45059,-0.11804,1,0.12594,0.47152,0.83055
158,45,-0.024,-0.0989,-0.00916,0.23168,-0.96994,-0.07445,1,0.50196,1,0,0.59919,0.56076,-0.85757,0.50331,-0.10607,1,0.84155,0.50175,0.13484
159,46,-0.02239,-0.09881,-0.01547,0.24507,-0.96064,-0.13079,1,0.50196,1,0,0.59868,0.55534,-0.88489,0.45059,-0.11804,1,0.12594,0.47152,0.83055
160,43,-0.00164,-0.10364,-0.00604,0.46573,-0.88407,-0.03853,1,0.50196,1,0,0.57987,0.56011,-0.9702,0.1709,-0.17171,1,0.82958,0.50297,0.12401
161,47,-0.00058,-0.10087,-0.01811,0.48129,-0.86712,-0.12822,1,0.50196,1,0,0.58119,0.54987,-0.97365,0.111,-0.19916,1,0.81947,0.70936,0.17735
162,43,-0.00164,-0.10364,-0.00604,0.46573,-0.88407,-0.03853,1,0.50196,1,0,0.57987,0.56011,-0.9702,0.1709,-0.17171,1,0.82958,0.50297,0.12401
163,48,0.01495,-0.10141,-0.01783,0.60444,-0.78841,-0.11429,1,0.50196,1,0,0.5687,0.54723,-0.96193,0.033,-0.27131,1,0.8125,0.7222,0.17911
164,47,-0.00058,-0.10087,-0.01811,0.48129,-0.86712,-0.12822,1,0.50196,1,0,0.58119,0.54987,-0.97365,0.111,-0.19916,1,0.81947,0.70936,0.17735
165,48,0.01495,-0.10141,-0.01783,0.60444,-0.78841,-0.11429,1,0.50196,1,0,0.5687,0.54723,-0.96193,0.033,-0.27131,1,0.8125,0.7222,0.17911
166,43,-0.00164,-0.10364,-0.00604,0.46573,-0.88407,-0.03853,1,0.50196,1,0,0.57987,0.56011,-0.9702,0.1709,-0.17171,1,0.82958,0.50297,0.12401
167,49,0.01479,-0.10698,-0.00744,0.57943,-0.81399,-0.04095,1,0.50196,1,0,0.5664,0.55675,-0.96618,0.13244,-0.22125,1,0.15459,0.51262,0.8613
168,49,0.01479,-0.10698,-0.00744,0.57943,-0.81399,-0.04095,1,0.50196,1,0,0.5664,0.55675,-0.96618,0.13244,-0.22125,1,0.15459,0.51262,0.8613
169,43,-0.00164,-0.10364,-0.00604,0.46573,-0.88407,-0.03853,1,0.50196,1,0,0.57987,0.56011,-0.9702,0.1709,-0.17171,1,0.82958,0.50297,0.12401
170,38,0.01728,-0.10759,-0.00658,0.59445,-0.80341,-0.03408,1,0.50196,1,0,0.56416,0.55711,-0.93761,0.30578,-0.16549,1,0.16717,0.83351,0.66733
171,44,-0.00247,-0.10417,0.00071,0.45139,-0.89221,0.01348,1,0.50196,1,0,0.57955,0.56578,-0.97241,0.16293,-0.16688,1,0.79326,0.3347,0.1303
172,45,-0.024,-0.0989,-0.00916,0.23168,-0.96994,-0.07445,1,0.50196,1,0,0.59919,0.56076,-0.85757,0.50331,-0.10607,1,0.84155,0.50175,0.13484
173,50,-0.02385,-0.1021,0.00119,0.22777,-0.97363,0.01254,1,0.50196,1,0,0.59699,0.56956,-0.91665,0.39865,-0.02874,1,0.15419,0.51103,0.86096
174,45,-0.024,-0.0989,-0.00916,0.23168,-0.96994,-0.07445,1,0.50196,1,0,0.59919,0.56076,-0.85757,0.50331,-0.10607,1,0.84155,0.50175,0.13484
175,51,-0.05192,-0.07479,-0.00002,-0.10205,-0.99466,-0.01535,1,0.50196,1,0,0.62921,0.56974,-0.60421,0.79677,-0.00917,1,0.84543,0.50006,0.13851
176,50,-0.02385,-0.1021,0.00119,0.22777,-0.97363,0.01254,1,0.50196,1,0,0.59699,0.56956,-0.91665,0.39865,-0.02874,1,0.15419,0.51103,0.86096
177,51,-0.05192,-0.07479,-0.00002,-0.10205,-0.99466,-0.01535,1,0.50196,1,0,0.62921,0.56974,-0.60421,0.79677,-0.00917,1,0.84543,0.50006,0.13851
178,45,-0.024,-0.0989,-0.00916,0.23168,-0.96994,-0.07445,1,0.50196,1,0,0.59919,0.56076,-0.85757,0.50331,-0.10607,1,0.84155,0.50175,0.13484
179,52,-0.05122,-0.07302,-0.01583,-0.10328,-0.96937,-0.22283,1,0.50196,1,0,0.63013,0.55656,-0.60452,0.79648,-0.01333,1,0.84246,0.50932,0.13581
180,46,-0.02239,-0.09881,-0.01547,0.24507,-0.96064,-0.13079,1,0.50196,1,0,0.59868,0.55534,-0.88489,0.45059,-0.11804,1,0.12594,0.47152,0.83055
181,52,-0.05122,-0.07302,-0.01583,-0.10328,-0.96937,-0.22283,1,0.50196,1,0,0.63013,0.55656,-0.60452,0.79648,-0.01333,1,0.84246,0.50932,0.13581
182,45,-0.024,-0.0989,-0.00916,0.23168,-0.96994,-0.07445,1,0.50196,1,0,0.59919,0.56076,-0.85757,0.50331,-0.10607,1,0.84155,0.50175,0.13484
183,53,-0.05122,-0.07269,0.01536,-0.10353,-0.96995,0.22016,1,0.50196,1,0,0.62993,0.58288,-0.60508,0.79616,8.73E-07,1,0.84393,0.49312,0.13714
184,50,-0.02385,-0.1021,0.00119,0.22777,-0.97363,0.01254,1,0.50196,1,0,0.59699,0.56956,-0.91665,0.39865,-0.02874,1,0.15419,0.51103,0.86096
185,51,-0.05192,-0.07479,-0.00002,-0.10205,-0.99466,-0.01535,1,0.50196,1,0,0.62921,0.56974,-0.60421,0.79677,-0.00917,1,0.84543,0.50006,0.13851
186,50,-0.02385,-0.1021,0.00119,0.22777,-0.97363,0.01254,1,0.50196,1,0,0.59699,0.56956,-0.91665,0.39865,-0.02874,1,0.15419,0.51103,0.86096
187,53,-0.05122,-0.07269,0.01536,-0.10353,-0.96995,0.22016,1,0.50196,1,0,0.62993,0.58288,-0.60508,0.79616,8.73E-07,1,0.84393,0.49312,0.13714
188,54,-0.024,-0.09629,0.00921,0.23807,-0.96638,0.09715,1,0.50196,1,0,0.59965,0.57728,-0.8812,0.4708,0.04291,1,0.84113,0.5009,0.13445
189,54,-0.024,-0.09629,0.00921,0.23807,-0.96638,0.09715,1,0.50196,1,0,0.59965,0.57728,-0.8812,0.4708,0.04291,1,0.84113,0.5009,0.13445
190,55,-0.00187,-0.10253,0.00459,0.46941,-0.88172,0.04687,1,0.50196,1,0,0.57987,0.57525,-0.99031,0.0919,0.10395,1,0.57764,0.91934,0.23899
191,50,-0.02385,-0.1021,0.00119,0.22777,-0.97363,0.01254,1,0.50196,1,0,0.59699,0.56956,-0.91665,0.39865,-0.02874,1,0.15419,0.51103,0.86096
192,55,-0.00187,-0.10253,0.00459,0.46941,-0.88172,0.04687,1,0.50196,1,0,0.57987,0.57525,-0.99031,0.0919,0.10395,1,0.57764,0.91934,0.23899
193,54,-0.024,-0.09629,0.00921,0.23807,-0.96638,0.09715,1,0.50196,1,0,0.59965,0.57728,-0.8812,0.4708,0.04291,1,0.84113,0.5009,0.13445
194,56,-0.00134,-0.1018,0.01268,0.47507,-0.8732,0.10867,1,0.50196,1,0,0.5802,0.58187,-0.9925,0.06978,0.10021,1,0.81678,0.47138,0.11421
195,55,-0.00187,-0.10253,0.00459,0.46941,-0.88172,0.04687,1,0.50196,1,0,0.57987,0.57525,-0.99031,0.0919,0.10395,1,0.57764,0.91934,0.23899
196,56,-0.00134,-0.1018,0.01268,0.47507,-0.8732,0.10867,1,0.50196,1,0,0.5802,0.58187,-0.9925,0.06978,0.10021,1,0.81678,0.47138,0.11421
197,57,0.01633,-0.10058,0.00573,0.62717,-0.77715,0.05183,1,0.50196,1,0,0.56497,0.57779,-0.98116,-0.16078,0.10714,1,0.64764,0.9223,0.2767
198,58,-0.02358,-0.09846,0.01785,0.23441,-0.95751,0.16799,1,0.50196,1,0,0.59887,0.5847,-0.89366,0.44684,0.04123,1,0.04817,0.44914,0.708
199,56,-0.00134,-0.1018,0.01268,0.47507,-0.8732,0.10867,1,0.50196,1,0,0.5802,0.58187,-0.9925,0.06978,0.10021,1,0.81678,0.47138,0.11421
200,54,-0.024,-0.09629,0.00921,0.23807,-0.96638,0.09715,1,0.50196,1,0,0.59965,0.57728,-0.8812,0.4708,0.04291,1,0.84113,0.5009,0.13445
201,54,-0.024,-0.09629,0.00921,0.23807,-0.96638,0.09715,1,0.50196,1,0,0.59965,0.57728,-0.8812,0.4708,0.04291,1,0.84113,0.5009,0.13445
202,53,-0.05122,-0.07269,0.01536,-0.10353,-0.96995,0.22016,1,0.50196,1,0,0.62993,0.58288,-0.60508,0.79616,8.73E-07,1,0.84393,0.49312,0.13714
203,58,-0.02358,-0.09846,0.01785,0.23441,-0.95751,0.16799,1,0.50196,1,0,0.59887,0.5847,-0.89366,0.44684,0.04123,1,0.04817,0.44914,0.708
204,56,-0.00134,-0.1018,0.01268,0.47507,-0.8732,0.10867,1,0.50196,1,0,0.5802,0.58187,-0.9925,0.06978,0.10021,1,0.81678,0.47138,0.11421
205,58,-0.02358,-0.09846,0.01785,0.23441,-0.95751,0.16799,1,0.50196,1,0,0.59887,0.5847,-0.89366,0.44684,0.04123,1,0.04817,0.44914,0.708
206,59,-0.00081,-0.10107,0.02078,0.47853,-0.86149,0.16976,1,0.50196,1,0,0.58044,0.58857,-0.99304,0.06328,0.09917,1,0.217,0.28625,0.85245
207,60,0.01845,-0.10129,0.01859,0.63226,-0.76212,0.13937,1,0.50196,1,0,0.56449,0.58866,-0.98204,-0.15428,0.10864,1,0.18298,0.24285,0.78874
208,56,-0.00134,-0.1018,0.01268,0.47507,-0.8732,0.10867,1,0.50196,1,0,0.5802,0.58187,-0.9925,0.06978,0.10021,1,0.81678,0.47138,0.11421
209,59,-0.00081,-0.10107,0.02078,0.47853,-0.86149,0.16976,1,0.50196,1,0,0.58044,0.58857,-0.99304,0.06328,0.09917,1,0.217,0.28625,0.85245
210,57,0.01633,-0.10058,0.00573,0.62717,-0.77715,0.05183,1,0.50196,1,0,0.56497,0.57779,-0.98116,-0.16078,0.10714,1,0.64764,0.9223,0.2767
211,56,-0.00134,-0.1018,0.01268,0.47507,-0.8732,0.10867,1,0.50196,1,0,0.5802,0.58187,-0.9925,0.06978,0.10021,1,0.81678,0.47138,0.11421
212,60,0.01845,-0.10129,0.01859,0.63226,-0.76212,0.13937,1,0.50196,1,0,0.56449,0.58866,-0.98204,-0.15428,0.10864,1,0.18298,0.24285,0.78874
213,61,0.02843,-0.09783,0.01346,0.71608,-0.69071,0.10072,1,0.50196,1,0,0.55528,0.58524,-0.94379,-0.31674,0.09455,1,0.16328,0.28388,0.79986
214,57,0.01633,-0.10058,0.00573,0.62717,-0.77715,0.05183,1,0.50196,1,0,0.56497,0.57779,-0.98116,-0.16078,0.10714,1,0.64764,0.9223,0.2767
215,60,0.01845,-0.10129,0.01859,0.63226,-0.76212,0.13937,1,0.50196,1,0,0.56449,0.58866,-0.98204,-0.15428,0.10864,1,0.18298,0.24285,0.78874
216,57,0.01633,-0.10058,0.00573,0.62717,-0.77715,0.05183,1,0.50196,1,0,0.56497,0.57779,-0.98116,-0.16078,0.10714,1,0.64764,0.9223,0.2767
217,61,0.02843,-0.09783,0.01346,0.71608,-0.69071,0.10072,1,0.50196,1,0,0.55528,0.58524,-0.94379,-0.31674,0.09455,1,0.16328,0.28388,0.79986
218,62,0.02578,-0.09819,0.00513,0.70218,-0.71047,0.04663,1,0.50196,1,0,0.5568,0.57809,-0.94352,-0.31766,0.09415,1,0.74912,0.81199,0.199
219,62,0.02578,-0.09819,0.00513,0.70218,-0.71047,0.04663,1,0.50196,1,0,0.5568,0.57809,-0.94352,-0.31766,0.09415,1,0.74912,0.81199,0.199
220,61,0.02843,-0.09783,0.01346,0.71608,-0.69071,0.10072,1,0.50196,1,0,0.55528,0.58524,-0.94379,-0.31674,0.09455,1,0.16328,0.28388,0.79986
221,63,0.03663,-0.09319,0.00115,0.78324,-0.62138,0.02042,1,0.50196,1,0,0.54657,0.57565,-0.9133,-0.39746,0.0889,1,0.11276,0.63601,0.78556
222,52,-0.05122,-0.07302,-0.01583,-0.10328,-0.96937,-0.22283,1,0.50196,1,0,0.63013,0.55656,-0.60452,0.79648,-0.01333,1,0.84246,0.50932,0.13581
223,64,-0.06738,-0.0458,-0.00004,-0.44446,-0.8955,-0.02294,1,0.50196,1,0,0.65676,0.56998,0.21165,0.97729,-0.01068,1,0.85352,0.50003,0.14642
224,51,-0.05192,-0.07479,-0.00002,-0.10205,-0.99466,-0.01535,1,0.50196,1,0,0.62921,0.56974,-0.60421,0.79677,-0.00917,1,0.84543,0.50006,0.13851
225,64,-0.06738,-0.0458,-0.00004,-0.44446,-0.8955,-0.02294,1,0.50196,1,0,0.65676,0.56998,0.21165,0.97729,-0.01068,1,0.85352,0.50003,0.14642
226,53,-0.05122,-0.07269,0.01536,-0.10353,-0.96995,0.22016,1,0.50196,1,0,0.62993,0.58288,-0.60508,0.79616,8.73E-07,1,0.84393,0.49312,0.13714
227,51,-0.05192,-0.07479,-0.00002,-0.10205,-0.99466,-0.01535,1,0.50196,1,0,0.62921,0.56974,-0.60421,0.79677,-0.00917,1,0.84543,0.50006,0.13851
228,64,-0.06738,-0.0458,-0.00004,-0.44446,-0.8955,-0.02294,1,0.50196,1,0,0.65676,0.56998,0.21165,0.97729,-0.01068,1,0.85352,0.50003,0.14642
229,52,-0.05122,-0.07302,-0.01583,-0.10328,-0.96937,-0.22283,1,0.50196,1,0,0.63013,0.55656,-0.60452,0.79648,-0.01333,1,0.84246,0.50932,0.13581
230,65,-0.0663,-0.04096,-0.01848,-0.44671,-0.76522,-0.46356,1,0.50196,1,0,0.65969,0.55429,0.25415,0.96713,0.00772,1,0.84727,0.55893,0.14513
231,53,-0.05122,-0.07269,0.01536,-0.10353,-0.96995,0.22016,1,0.50196,1,0,0.62993,0.58288,-0.60508,0.79616,8.73E-07,1,0.84393,0.49312,0.13714
232,64,-0.06738,-0.0458,-0.00004,-0.44446,-0.8955,-0.02294,1,0.50196,1,0,0.65676,0.56998,0.21165,0.97729,-0.01068,1,0.85352,0.50003,0.14642
233,66,-0.0663,-0.04096,0.01848,-0.44671,-0.76522,0.46356,1,0.50196,1,0,0.65939,0.58579,0.2521,0.96726,-0.02911,1,0.84764,0.44192,0.14536
234,65,-0.0663,-0.04096,-0.01848,-0.44671,-0.76522,-0.46356,1,0.50196,1,0,0.65969,0.55429,0.25415,0.96713,0.00772,1,0.84727,0.55893,0.14513
235,67,-0.025,-0.02587,-0.00008,0.99357,0.11324,-8.60E-07,1,0.50196,1,0,0.69598,0.57032,0.87006,0.49287,-0.00867,1,0.85285,0.49989,0.85425
236,64,-0.06738,-0.0458,-0.00004,-0.44446,-0.8955,-0.02294,1,0.50196,1,0,0.65676,0.56998,0.21165,0.97729,-0.01068,1,0.85352,0.50003,0.14642
237,67,-0.025,-0.02587,-0.00008,0.99357,0.11324,-8.60E-07,1,0.50196,1,0,0.69598,0.57032,0.87006,0.49287,-0.00867,1,0.85285,0.49989,0.85425
238,66,-0.0663,-0.04096,0.01848,-0.44671,-0.76522,0.46356,1,0.50196,1,0,0.65939,0.58579,0.2521,0.96726,-0.02911,1,0.84764,0.44192,0.14536
239,64,-0.06738,-0.0458,-0.00004,-0.44446,-0.8955,-0.02294,1,0.50196,1,0,0.65676,0.56998,0.21165,0.97729,-0.01068,1,0.85352,0.50003,0.14642
240,67,-0.025,-0.02587,-0.00008,0.99357,0.11324,-8.60E-07,1,0.50196,1,0,0.69598,0.57032,0.87006,0.49287,-0.00867,1,0.85285,0.49989,0.85425
241,65,-0.0663,-0.04096,-0.01848,-0.44671,-0.76522,-0.46356,1,0.50196,1,0,0.65969,0.55429,0.25415,0.96713,0.00772,1,0.84727,0.55893,0.14513
242,68,-0.02779,-0.01923,-0.01561,0.95336,0.24803,-0.17203,1,0.50196,1,0,0.69649,0.55619,0.83558,0.54765,0.04346,1,0.853,0.50034,0.85411
243,66,-0.0663,-0.04096,0.01848,-0.44671,-0.76522,0.46356,1,0.50196,1,0,0.65939,0.58579,0.2521,0.96726,-0.02911,1,0.84764,0.44192,0.14536
244,67,-0.025,-0.02587,-0.00008,0.99357,0.11324,-8.60E-07,1,0.50196,1,0,0.69598,0.57032,0.87006,0.49287,-0.00867,1,0.85285,0.49989,0.85425
245,69,-0.02779,-0.01923,0.01561,0.95336,0.24803,0.17203,1,0.50196,1,0,0.69622,0.58458,0.83998,0.53934,-0.05952,1,0.85231,0.4832,0.85439
246,48,0.01495,-0.10141,-0.01783,0.60444,-0.78841,-0.11429,1,0.50196,1,0,0.5687,0.54723,-0.96193,0.033,-0.27131,1,0.8125,0.7222,0.17911
247,70,0.0241,-0.10388,-0.00581,0.66025,-0.75056,-0.02702,1,0.50196,1,0,0.55831,0.5547,-0.88446,-0.23773,-0.40152,1,0.60578,0.10938,0.20636
248,71,0.0244,-0.0993,-0.01638,0.68211,-0.72462,-0.09823,1,0.50196,1,0,0.56072,0.54539,-0.88953,-0.22489,-0.39769,1,0.73728,0.85565,0.24076
249,70,0.0241,-0.10388,-0.00581,0.66025,-0.75056,-0.02702,1,0.50196,1,0,0.55831,0.5547,-0.88446,-0.23773,-0.40152,1,0.60578,0.10938,0.20636
250,48,0.01495,-0.10141,-0.01783,0.60444,-0.78841,-0.11429,1,0.50196,1,0,0.5687,0.54723,-0.96193,0.033,-0.27131,1,0.8125,0.7222,0.17911
251,49,0.01479,-0.10698,-0.00744,0.57943,-0.81399,-0.04095,1,0.50196,1,0,0.5664,0.55675,-0.96618,0.13244,-0.22125,1,0.15459,0.51262,0.8613
252,71,0.0244,-0.0993,-0.01638,0.68211,-0.72462,-0.09823,1,0.50196,1,0,0.56072,0.54539,-0.88953,-0.22489,-0.39769,1,0.73728,0.85565,0.24076
253,70,0.0241,-0.10388,-0.00581,0.66025,-0.75056,-0.02702,1,0.50196,1,0,0.55831,0.5547,-0.88446,-0.23773,-0.40152,1,0.60578,0.10938,0.20636
254,72,0.03557,-0.09421,-0.01157,0.77118,-0.63369,-0.06095,1,0.50196,1,0,0.54974,0.54437,-0.84816,-0.31064,-0.42909,1,0.28431,0.93184,0.63035
255,72,0.03557,-0.09421,-0.01157,0.77118,-0.63369,-0.06095,1,0.50196,1,0,0.54974,0.54437,-0.84816,-0.31064,-0.42909,1,0.28431,0.93184,0.63035
256,70,0.0241,-0.10388,-0.00581,0.66025,-0.75056,-0.02702,1,0.50196,1,0,0.55831,0.5547,-0.88446,-0.23773,-0.40152,1,0.60578,0.10938,0.20636
257,73,0.03763,-0.09673,-0.00426,0.76959,-0.63839,-0.01359,1,0.50196,1,0,0.54631,0.55011,-0.85996,-0.29076,-0.41943,1,0.12197,0.39099,0.80857
258,74,0.0271,-0.04881,0.09675,0.6964,-0.20245,0.68851,1,0.50196,1,1,0.68865,0.70274,0.94226,-0.13087,-0.30824,-1,0.80576,0.59012,0.88522
259,75,0.04165,-0.04592,0.09237,0.78365,-0.14875,0.60313,1,0.50196,1,1,0.70789,0.69337,0.8979,-0.13056,-0.4204,-1,0.86094,0.76009,0.7282
260,76,0.02717,-0.04378,0.09916,0.70053,-0.15014,0.69765,1,0.50196,1,1,0.68573,0.69332,0.95493,-0.16411,-0.24735,-1,0.81624,0.48367,0.88694
261,76,0.02717,-0.04378,0.09916,0.70053,-0.15014,0.69765,1,0.50196,1,1,0.68573,0.69332,0.95493,-0.16411,-0.24735,-1,0.81624,0.48367,0.88694
262,77,0.00764,-0.04735,0.10058,0.55704,-0.22435,0.7996,1,0.50196,1,1,0.66224,0.70556,0.97126,-0.19493,-0.13632,-1,0.806,0.58232,0.88677
263,74,0.0271,-0.04881,0.09675,0.6964,-0.20245,0.68851,1,0.50196,1,1,0.68865,0.70274,0.94226,-0.13087,-0.30824,-1,0.80576,0.59012,0.88522
264,77,0.00764,-0.04735,0.10058,0.55704,-0.22435,0.7996,1,0.50196,1,1,0.66224,0.70556,0.97126,-0.19493,-0.13632,-1,0.806,0.58232,0.88677
265,78,0.02441,-0.05806,0.08707,0.70294,-0.30034,0.64473,1,0.50196,1,1,0.69037,0.72174,0.96621,-0.12918,-0.22304,-1,0.82358,0.56125,0.87623
266,74,0.0271,-0.04881,0.09675,0.6964,-0.20245,0.68851,1,0.50196,1,1,0.68865,0.70274,0.94226,-0.13087,-0.30824,-1,0.80576,0.59012,0.88522
267,78,0.02441,-0.05806,0.08707,0.70294,-0.30034,0.64473,1,0.50196,1,1,0.69037,0.72174,0.96621,-0.12918,-0.22304,-1,0.82358,0.56125,0.87623
268,77,0.00764,-0.04735,0.10058,0.55704,-0.22435,0.7996,1,0.50196,1,1,0.66224,0.70556,0.97126,-0.19493,-0.13632,-1,0.806,0.58232,0.88677
269,79,0.00551,-0.05679,0.09027,0.56229,-0.34027,0.75366,1,0.50196,1,1,0.66451,0.7246,0.97076,-0.17393,-0.16511,-1,0.80473,0.53551,0.89482
270,80,0.00467,-0.06641,0.08797,0.531,-0.44162,0.72315,1,0.50196,1,1,0.66591,0.73814,0.97438,-0.1251,-0.18658,-1,0.79427,0.59219,0.89358
271,78,0.02441,-0.05806,0.08707,0.70294,-0.30034,0.64473,1,0.50196,1,1,0.69037,0.72174,0.96621,-0.12918,-0.22304,-1,0.82358,0.56125,0.87623
272,79,0.00551,-0.05679,0.09027,0.56229,-0.34027,0.75366,1,0.50196,1,1,0.66451,0.7246,0.97076,-0.17393,-0.16511,-1,0.80473,0.53551,0.89482
273,78,0.02441,-0.05806,0.08707,0.70294,-0.30034,0.64473,1,0.50196,1,1,0.69037,0.72174,0.96621,-0.12918,-0.22304,-1,0.82358,0.56125,0.87623
274,80,0.00467,-0.06641,0.08797,0.531,-0.44162,0.72315,1,0.50196,1,1,0.66591,0.73814,0.97438,-0.1251,-0.18658,-1,0.79427,0.59219,0.89358
275,81,0.02384,-0.06697,0.08494,0.67913,-0.38612,0.62426,1,0.50196,1,1,0.69131,0.73442,0.96009,-0.03882,-0.27699,-1,0.81128,0.58183,0.88263
276,78,0.02441,-0.05806,0.08707,0.70294,-0.30034,0.64473,1,0.50196,1,1,0.69037,0.72174,0.96621,-0.12918,-0.22304,-1,0.82358,0.56125,0.87623
277,81,0.02384,-0.06697,0.08494,0.67913,-0.38612,0.62426,1,0.50196,1,1,0.69131,0.73442,0.96009,-0.03882,-0.27699,-1,0.81128,0.58183,0.88263
278,82,0.04095,-0.06099,0.08307,0.78217,-0.28581,0.55364,1,0.50196,1,1,0.71404,0.72495,0.9246,0.08772,-0.37069,-1,0.72015,0.22881,0.85775
279,80,0.00467,-0.06641,0.08797,0.531,-0.44162,0.72315,1,0.50196,1,1,0.66591,0.73814,0.97438,-0.1251,-0.18658,-1,0.79427,0.59219,0.89358
280,83,0.02348,-0.06737,0.077,0.7069,-0.40088,0.58274,1,0.50196,1,1,0.69449,0.74474,0.93406,0.03477,-0.35542,-1,0.41537,0.78056,0.09488
281,81,0.02384,-0.06697,0.08494,0.67913,-0.38612,0.62426,1,0.50196,1,1,0.69131,0.73442,0.96009,-0.03882,-0.27699,-1,0.81128,0.58183,0.88263
282,83,0.02348,-0.06737,0.077,0.7069,-0.40088,0.58274,1,0.50196,1,1,0.69449,0.74474,0.93406,0.03477,-0.35542,-1,0.41537,0.78056,0.09488
283,80,0.00467,-0.06641,0.08797,0.531,-0.44162,0.72315,1,0.50196,1,1,0.66591,0.73814,0.97438,-0.1251,-0.18658,-1,0.79427,0.59219,0.89358
284,84,0.00424,-0.06767,0.0773,0.56711,-0.47947,0.66965,1,0.50196,1,1,0.66843,0.75256,0.9701,-0.05758,-0.23552,-1,0.57661,0.98418,0.4015
285,85,0.04265,-0.06504,0.07503,0.8039,-0.31882,0.5021,1,0.50196,1,1,0.72008,0.73628,0.90236,0.11815,-0.41448,-1,0.91828,0.70092,0.68621
286,81,0.02384,-0.06697,0.08494,0.67913,-0.38612,0.62426,1,0.50196,1,1,0.69131,0.73442,0.96009,-0.03882,-0.27699,-1,0.81128,0.58183,0.88263
287,83,0.02348,-0.06737,0.077,0.7069,-0.40088,0.58274,1,0.50196,1,1,0.69449,0.74474,0.93406,0.03477,-0.35542,-1,0.41537,0.78056,0.09488
288,82,0.04095,-0.06099,0.08307,0.78217,-0.28581,0.55364,1,0.50196,1,1,0.71404,0.72495,0.9246,0.08772,-0.37069,-1,0.72015,0.22881,0.85775
289,81,0.02384,-0.06697,0.08494,0.67913,-0.38612,0.62426,1,0.50196,1,1,0.69131,0.73442,0.96009,-0.03882,-0.27699,-1,0.81128,0.58183,0.88263
290,85,0.04265,-0.06504,0.07503,0.8039,-0.31882,0.5021,1,0.50196,1,1,0.72008,0.73628,0.90236,0.11815,-0.41448,-1,0.91828,0.70092,0.68621
291,77,0.00764,-0.04735,0.10058,0.55704,-0.22435,0.7996,1,0.50196,1,1,0.66224,0.70556,0.97126,-0.19493,-0.13632,-1,0.806,0.58232,0.88677
292,76,0.02717,-0.04378,0.09916,0.70053,-0.15014,0.69765,1,0.50196,1,1,0.68573,0.69332,0.95493,-0.16411,-0.24735,-1,0.81624,0.48367,0.88694
293,86,0.01065,-0.04116,0.10143,0.58921,-0.15504,0.79295,1,0.50196,1,1,0.66342,0.69443,0.97168,-0.23176,-0.04519,-1,0.8247,0.47114,0.87913
294,76,0.02717,-0.04378,0.09916,0.70053,-0.15014,0.69765,1,0.50196,1,1,0.68573,0.69332,0.95493,-0.16411,-0.24735,-1,0.81624,0.48367,0.88694
295,75,0.04165,-0.04592,0.09237,0.78365,-0.14875,0.60313,1,0.50196,1,1,0.70789,0.69337,0.8979,-0.13056,-0.4204,-1,0.86094,0.76009,0.7282
