VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
151,38,-0.0313,0.00873,0.0556,0.51176,0.42098,0.74892,0.50196,0.50196,1,0,0.27905,0.06092,0.66749,0.35398,-0.6551,1,0.5,0.5,1
152,42,-0.02876,0.01193,0.05223,0.59745,0.42706,0.67873,0.50196,0.50196,1,0,0.31016,0.07707,0.65058,0.23671,-0.72161,1,0.5,0.5,1
153,42,-0.02876,0.01193,0.05223,0.59745,0.42706,0.67873,0.50196,0.50196,1,0,0.31016,0.07707,0.65058,0.23671,-0.72161,1,0.5,0.5,1
154,43,-0.02672,0.01509,0.04666,0.50553,0.67037,0.54318,0.50196,0.50196,1,0,0.33082,0.10491,0.67657,0.08268,-0.73172,1,0.5,0.5,1
155,30,-0.04609,0.00969,0.05619,0.1587,0.74255,0.65072,0.50196,0.50196,1,0,0.17485,0.13351,0.82052,0.26737,-0.50522,1,0.5,0.5,1
156,43,-0.02672,0.01509,0.04666,0.50553,0.67037,0.54318,0.50196,0.50196,1,0,0.33082,0.10491,0.67657,0.08268,-0.73172,1,0.5,0.5,1
157,44,-0.03682,0.01642,0.04626,0.27232,0.44335,0.85398,0.50196,0.50196,1,0,0.28549,0.14999,0.79232,0.40026,-0.46046,1,0.5,0.5,1
158,30,-0.04609,0.00969,0.05619,0.1587,0.74255,0.65072,0.50196,0.50196,1,0,0.17485,0.13351,0.82052,0.26737,-0.50522,1,0.5,0.5,1
159,43,-0.02672,0.01509,0.04666,0.50553,0.67037,0.54318,0.50196,0.50196,1,0,0.33082,0.10491,0.67657,0.08268,-0.73172,1,0.5,0.5,1
160,45,-0.02604,0.01742,0.04185,0.50684,0.28054,0.81511,0.50196,0.50196,1,0,0.32877,0.13107,0.8028,0.19086,-0.56487,1,0.5,0.5,1
161,44,-0.03682,0.01642,0.04626,0.27232,0.44335,0.85398,0.50196,0.50196,1,0,0.28549,0.14999,0.79232,0.40026,-0.46046,1,0.5,0.5,1
162,44,-0.03682,0.01642,0.04626,0.27232,0.44335,0.85398,0.50196,0.50196,1,0,0.28549,0.14999,0.79232,0.40026,-0.46046,1,0.5,0.5,1
163,46,-0.04188,0.01639,0.04805,0.29922,0.36882,0.88002,0.50196,0.50196,1,0,0.23921,0.16801,0.83078,0.35293,-0.43039,1,0.5,0.5,1
164,30,-0.04609,0.00969,0.05619,0.1587,0.74255,0.65072,0.50196,0.50196,1,0,0.17485,0.13351,0.82052,0.26737,-0.50522,1,0.5,0.5,1
165,46,-0.04188,0.01639,0.04805,0.29922,0.36882,0.88002,0.50196,0.50196,1,0,0.23921,0.16801,0.83078,0.35293,-0.43039,1,0.5,0.5,1
166,47,-0.04676,0.01681,0.04949,0.28651,0.30325,0.90882,0.50196,0.50196,1,0,0.22021,0.17519,0.92857,0.14572,-0.34136,1,0.5,0.5,1
167,30,-0.04609,0.00969,0.05619,0.1587,0.74255,0.65072,0.50196,0.50196,1,0,0.17485,0.13351,0.82052,0.26737,-0.50522,1,0.5,0.5,1
168,30,-0.04609,0.00969,0.05619,0.1587,0.74255,0.65072,0.50196,0.50196,1,0,0.17485,0.13351,0.82052,0.26737,-0.50522,1,0.5,0.5,1
169,47,-0.04676,0.01681,0.04949,0.28651,0.30325,0.90882,0.50196,0.50196,1,0,0.22021,0.17519,0.92857,0.14572,-0.34136,1,0.5,0.5,1
170,41,-0.05314,0.01761,0.05136,0.2727,0.28292,0.91956,0.50196,0.50196,1,0,0.20122,0.18237,0.77108,0.50734,-0.38476,1,0.5,0.5,1
171,48,-0.01803,0.07641,0.01199,0.3319,0.8443,0.42071,0.50196,0.50196,0.58922,0,0.55597,0.3823,-0.52259,-0.20672,0.82714,-1,0.5,0.5,1
172,49,-0.01582,0.07612,0.01068,0.3431,0.81011,0.47541,0.50196,0.50196,0.58442,0,0.55063,0.3757,-0.5095,-0.26469,0.81875,-1,0.47822,0.49735,0.99952
173,50,-0.01785,0.079,0.00704,0.2056,0.83803,0.50541,0.50196,0.50196,1,0,0.52908,0.39047,-0.10999,-0.49338,0.86283,-1,0.48799,0.5052,0.99983
174,48,-0.01803,0.07641,0.01199,0.3319,0.8443,0.42071,0.50196,0.50196,0.58922,0,0.55597,0.3823,-0.52259,-0.20672,0.82714,-1,0.5,0.5,1
175,50,-0.01785,0.079,0.00704,0.2056,0.83803,0.50541,0.50196,0.50196,1,0,0.52908,0.39047,-0.10999,-0.49338,0.86283,-1,0.48799,0.5052,0.99983
176,51,-0.02041,0.07942,0.00737,0.26128,0.85104,0.45548,0.50196,0.50196,1,0,0.53161,0.39836,-0.10756,-0.44327,0.88991,-1,0.5,0.5,1
177,52,-0.02166,0.07718,0.01294,0.31056,0.86765,0.38825,0.50196,0.50196,0.96967,0,0.56166,0.39221,-0.30532,-0.29576,0.90516,-1,0.5,0.5,1
178,48,-0.01803,0.07641,0.01199,0.3319,0.8443,0.42071,0.50196,0.50196,0.58922,0,0.55597,0.3823,-0.52259,-0.20672,0.82714,-1,0.5,0.5,1
179,51,-0.02041,0.07942,0.00737,0.26128,0.85104,0.45548,0.50196,0.50196,1,0,0.53161,0.39836,-0.10756,-0.44327,0.88991,-1,0.5,0.5,1
180,52,-0.02166,0.07718,0.01294,0.31056,0.86765,0.38825,0.50196,0.50196,0.96967,0,0.56166,0.39221,-0.30532,-0.29576,0.90516,-1,0.5,0.5,1
181,51,-0.02041,0.07942,0.00737,0.26128,0.85104,0.45548,0.50196,0.50196,1,0,0.53161,0.39836,-0.10756,-0.44327,0.88991,-1,0.5,0.5,1
182,53,-0.02434,0.08066,0.00752,0.3835,0.77249,0.50614,0.50196,0.50196,0.99169,0,0.5349,0.41586,-0.02386,-0.53957,0.8416,-1,0.5,0.5,1
183,53,-0.02434,0.08066,0.00752,0.3835,0.77249,0.50614,0.50196,0.50196,0.99169,0,0.5349,0.41586,-0.02386,-0.53957,0.8416,-1,0.5,0.5,1
184,51,-0.02041,0.07942,0.00737,0.26128,0.85104,0.45548,0.50196,0.50196,1,0,0.53161,0.39836,-0.10756,-0.44327,0.88991,-1,0.5,0.5,1
185,54,-0.0219,0.08238,0.00324,0.3867,0.83656,0.38811,0.50196,0.50196,0.97776,0,0.51219,0.39933,0.20091,-0.48717,0.84988,-1,0.55953,0.53044,0.99551
186,54,-0.0219,0.08238,0.00324,0.3867,0.83656,0.38811,0.50196,0.50196,0.97776,0,0.51219,0.39933,0.20091,-0.48717,0.84988,-1,0.55953,0.53044,0.99551
187,55,-0.02393,0.08403,0.00288,0.64538,0.67008,0.36671,0.50196,0.50196,0.93037,0,0.51186,0.40584,0.16223,-0.58936,0.79141,-1,0.54907,0.51601,0.99733
188,53,-0.02434,0.08066,0.00752,0.3835,0.77249,0.50614,0.50196,0.50196,0.99169,0,0.5349,0.41586,-0.02386,-0.53957,0.8416,-1,0.5,0.5,1
189,56,-0.02562,0.07828,0.01381,0.19559,0.89411,0.40288,0.50196,0.50196,1,0,0.58189,0.42075,-0.15105,-0.37845,0.91321,-1,0.5,0.5,1
190,52,-0.02166,0.07718,0.01294,0.31056,0.86765,0.38825,0.50196,0.50196,0.96967,0,0.56166,0.39221,-0.30532,-0.29576,0.90516,-1,0.5,0.5,1
191,53,-0.02434,0.08066,0.00752,0.3835,0.77249,0.50614,0.50196,0.50196,0.99169,0,0.5349,0.41586,-0.02386,-0.53957,0.8416,-1,0.5,0.5,1
192,52,-0.02166,0.07718,0.01294,0.31056,0.86765,0.38825,0.50196,0.50196,0.96967,0,0.56166,0.39221,-0.30532,-0.29576,0.90516,-1,0.5,0.5,1
193,56,-0.02562,0.07828,0.01381,0.19559,0.89411,0.40288,0.50196,0.50196,1,0,0.58189,0.42075,-0.15105,-0.37845,0.91321,-1,0.5,0.5,1
194,57,-0.02312,0.07474,0.02025,0.27896,0.86155,0.42416,0.50196,0.50196,0.99801,0,0.61623,0.4025,-0.02855,-0.43406,0.90043,-1,0.5,0.5,1
195,57,-0.02312,0.07474,0.02025,0.27896,0.86155,0.42416,0.50196,0.50196,0.99801,0,0.61623,0.4025,-0.02855,-0.43406,0.90043,-1,0.5,0.5,1
196,58,-0.01855,0.07351,0.01879,0.36477,0.83683,0.40824,0.50196,0.50196,0.57279,0,0.58684,0.3615,-0.07336,-0.41126,0.90856,-1,0.5,0.5,1
197,52,-0.02166,0.07718,0.01294,0.31056,0.86765,0.38825,0.50196,0.50196,0.96967,0,0.56166,0.39221,-0.30532,-0.29576,0.90516,-1,0.5,0.5,1
198,58,-0.01855,0.07351,0.01879,0.36477,0.83683,0.40824,0.50196,0.50196,0.57279,0,0.58684,0.3615,-0.07336,-0.41126,0.90856,-1,0.5,0.5,1
199,48,-0.01803,0.07641,0.01199,0.3319,0.8443,0.42071,0.50196,0.50196,0.58922,0,0.55597,0.3823,-0.52259,-0.20672,0.82714,-1,0.5,0.5,1
200,52,-0.02166,0.07718,0.01294,0.31056,0.86765,0.38825,0.50196,0.50196,0.96967,0,0.56166,0.39221,-0.30532,-0.29576,0.90516,-1,0.5,0.5,1
201,53,-0.02434,0.08066,0.00752,0.3835,0.77249,0.50614,0.50196,0.50196,0.99169,0,0.5349,0.41586,-0.02386,-0.53957,0.8416,-1,0.5,0.5,1
202,59,-0.02777,0.08108,0.00871,0.10495,0.76812,0.63165,0.50196,0.50196,1,0,0.55362,0.4369,-0.18249,-0.6095,0.7715,-1,0.5,0.5,1
203,56,-0.02562,0.07828,0.01381,0.19559,0.89411,0.40288,0.50196,0.50196,1,0,0.58189,0.42075,-0.15105,-0.37845,0.91321,-1,0.5,0.5,1
204,59,-0.02777,0.08108,0.00871,0.10495,0.76812,0.63165,0.50196,0.50196,1,0,0.55362,0.4369,-0.18249,-0.6095,0.7715,-1,0.5,0.5,1
205,53,-0.02434,0.08066,0.00752,0.3835,0.77249,0.50614,0.50196,0.50196,0.99169,0,0.5349,0.41586,-0.02386,-0.53957,0.8416,-1,0.5,0.5,1
206,60,-0.0272,0.08708,0.00397,0.54352,0.61366,0.57272,0.50196,0.50196,0.81247,0,0.51789,0.4383,-0.04851,-0.65819,0.75128,-1,0.52514,0.56336,0.99533
207,60,-0.0272,0.08708,0.00397,0.54352,0.61366,0.57272,0.50196,0.50196,0.81247,0,0.51789,0.4383,-0.04851,-0.65819,0.75128,-1,0.52514,0.56336,0.99533
208,53,-0.02434,0.08066,0.00752,0.3835,0.77249,0.50614,0.50196,0.50196,0.99169,0,0.5349,0.41586,-0.02386,-0.53957,0.8416,-1,0.5,0.5,1
209,55,-0.02393,0.08403,0.00288,0.64538,0.67008,0.36671,0.50196,0.50196,0.93037,0,0.51186,0.40584,0.16223,-0.58936,0.79141,-1,0.54907,0.51601,0.99733
210,59,-0.02777,0.08108,0.00871,0.10495,0.76812,0.63165,0.50196,0.50196,1,0,0.55362,0.4369,-0.18249,-0.6095,0.7715,-1,0.5,0.5,1
211,60,-0.0272,0.08708,0.00397,0.54352,0.61366,0.57272,0.50196,0.50196,0.81247,0,0.51789,0.4383,-0.04851,-0.65819,0.75128,-1,0.52514,0.56336,0.99533
212,61,-0.03063,0.08723,0.0047,-0.05122,0.60548,0.79421,0.50196,0.50196,0.95107,0,0.52079,0.4522,-0.01673,-0.79566,0.60551,-1,0.5,0.5,1
213,61,-0.03063,0.08723,0.0047,-0.05122,0.60548,0.79421,0.50196,0.50196,0.95107,0,0.52079,0.4522,-0.01673,-0.79566,0.60551,-1,0.5,0.5,1
214,60,-0.0272,0.08708,0.00397,0.54352,0.61366,0.57272,0.50196,0.50196,0.81247,0,0.51789,0.4383,-0.04851,-0.65819,0.75128,-1,0.52514,0.56336,0.99533
215,62,-0.02791,0.09097,-0.00006,0.53245,0.84644,-0.00681,0.50196,0.50196,0.63612,0,0.4985,0.44339,0.00116,0.00731,0.99997,-1,0.5,0.5,1
216,61,-0.03063,0.08723,0.0047,-0.05122,0.60548,0.79421,0.50196,0.50196,0.95107,0,0.52079,0.4522,-0.01673,-0.79566,0.60551,-1,0.5,0.5,1
217,62,-0.02791,0.09097,-0.00006,0.53245,0.84644,-0.00681,0.50196,0.50196,0.63612,0,0.4985,0.44339,0.00116,0.00731,0.99997,-1,0.5,0.5,1
218,63,-0.03355,0.09409,-0.00006,-0.0862,0.99624,-0.00817,0.50196,0.50196,0.90124,0,0.4985,0.4567,0.00007,0.00821,0.99997,-1,0.5,0.5,1
219,60,-0.0272,0.08708,0.00397,0.54352,0.61366,0.57272,0.50196,0.50196,0.81247,0,0.51789,0.4383,-0.04851,-0.65819,0.75128,-1,0.52514,0.56336,0.99533
220,64,-0.02511,0.08763,-0.00006,0.85471,0.51904,-0.00846,0.50196,0.50196,0.51256,0,0.4985,0.42363,0.005,0.00807,0.99995,-1,0.50143,0.57559,0.99425
221,62,-0.02791,0.09097,-0.00006,0.53245,0.84644,-0.00681,0.50196,0.50196,0.63612,0,0.4985,0.44339,0.00116,0.00731,0.99997,-1,0.5,0.5,1
222,64,-0.02511,0.08763,-0.00006,0.85471,0.51904,-0.00846,0.50196,0.50196,0.51256,0,0.4985,0.42363,0.005,0.00807,0.99995,-1,0.50143,0.57559,0.99425
223,60,-0.0272,0.08708,0.00397,0.54352,0.61366,0.57272,0.50196,0.50196,0.81247,0,0.51789,0.4383,-0.04851,-0.65819,0.75128,-1,0.52514,0.56336,0.99533
224,65,-0.02601,0.0863,0.00247,0.73914,0.543,0.39852,0.50196,0.50196,0.61071,0,0.50905,0.42468,-0.08877,-0.50798,0.85678,-1,0.5,0.5,0.5
225,55,-0.02393,0.08403,0.00288,0.64538,0.67008,0.36671,0.50196,0.50196,0.93037,0,0.51186,0.40584,0.16223,-0.58936,0.79141,-1,0.54907,0.51601,0.99733
226,65,-0.02601,0.0863,0.00247,0.73914,0.543,0.39852,0.50196,0.50196,0.61071,0,0.50905,0.42468,-0.08877,-0.50798,0.85678,-1,0.5,0.5,0.5
227,60,-0.0272,0.08708,0.00397,0.54352,0.61366,0.57272,0.50196,0.50196,0.81247,0,0.51789,0.4383,-0.04851,-0.65819,0.75128,-1,0.52514,0.56336,0.99533
228,66,-0.02403,0.08589,-0.00008,0.77749,0.62881,-0.01047,0.50196,0.50196,0.91364,0,0.4985,0.4043,0.00014,0.01599,0.99987,-1,0.67799,0.49788,0.96724
229,64,-0.02511,0.08763,-0.00006,0.85471,0.51904,-0.00846,0.50196,0.50196,0.51256,0,0.4985,0.42363,0.005,0.00807,0.99995,-1,0.50143,0.57559,0.99425
230,65,-0.02601,0.0863,0.00247,0.73914,0.543,0.39852,0.50196,0.50196,0.61071,0,0.50905,0.42468,-0.08877,-0.50798,0.85678,-1,0.5,0.5,0.5
231,65,-0.02601,0.0863,0.00247,0.73914,0.543,0.39852,0.50196,0.50196,0.61071,0,0.50905,0.42468,-0.08877,-0.50798,0.85678,-1,0.5,0.5,0.5
232,55,-0.02393,0.08403,0.00288,0.64538,0.67008,0.36671,0.50196,0.50196,0.93037,0,0.51186,0.40584,0.16223,-0.58936,0.79141,-1,0.54907,0.51601,0.99733
233,66,-0.02403,0.08589,-0.00008,0.77749,0.62881,-0.01047,0.50196,0.50196,0.91364,0,0.4985,0.4043,0.00014,0.01599,0.99987,-1,0.67799,0.49788,0.96724
234,67,-0.03288,0.08017,0.00886,-0.20808,0.75056,0.62718,0.50196,0.50196,1,0,0.55891,0.45392,-0.29208,-0.65964,0.69251,-1,0.5,0.5,1
235,59,-0.02777,0.08108,0.00871,0.10495,0.76812,0.63165,0.50196,0.50196,1,0,0.55362,0.4369,-0.18249,-0.6095,0.7715,-1,0.5,0.5,1
236,61,-0.03063,0.08723,0.0047,-0.05122,0.60548,0.79421,0.50196,0.50196,0.95107,0,0.52079,0.4522,-0.01673,-0.79566,0.60551,-1,0.5,0.5,1
237,61,-0.03063,0.08723,0.0047,-0.05122,0.60548,0.79421,0.50196,0.50196,0.95107,0,0.52079,0.4522,-0.01673,-0.79566,0.60551,-1,0.5,0.5,1
238,68,-0.03494,0.08511,0.00481,-0.33258,0.60029,0.72735,0.50196,0.50196,0.9808,0,0.52506,0.4705,-0.04137,-0.7798,0.62466,-1,0.5,0.5,1
239,67,-0.03288,0.08017,0.00886,-0.20808,0.75056,0.62718,0.50196,0.50196,1,0,0.55891,0.45392,-0.29208,-0.65964,0.69251,-1,0.5,0.5,1
240,58,-0.01855,0.07351,0.01879,0.36477,0.83683,0.40824,0.50196,0.50196,0.57279,0,0.58684,0.3615,-0.07336,-0.41126,0.90856,-1,0.5,0.5,1
241,57,-0.02312,0.07474,0.02025,0.27896,0.86155,0.42416,0.50196,0.50196,0.99801,0,0.61623,0.4025,-0.02855,-0.43406,0.90043,-1,0.5,0.5,1
242,69,-0.02075,0.07021,0.0266,0.34096,0.79331,0.50439,0.50196,0.50196,0.9844,0.00764,0.64375,0.39247,0.09283,-0.56233,0.82169,-1,0.5,0.5,1
243,69,-0.02075,0.07021,0.0266,0.34096,0.79331,0.50439,0.50196,0.50196,0.9844,0.00764,0.64375,0.39247,0.09283,-0.56233,0.82169,-1,0.5,0.5,1
244,70,-0.0159,0.06917,0.02462,0.41011,0.78203,0.4693,0.50196,0.50196,1,0,0.62514,0.35792,0.17067,-0.57128,0.80282,-1,0.5,0.5,1
245,58,-0.01855,0.07351,0.01879,0.36477,0.83683,0.40824,0.50196,0.50196,0.57279,0,0.58684,0.3615,-0.07336,-0.41126,0.90856,-1,0.5,0.5,1
246,71,-0.01351,0.06388,0.03045,0.44154,0.719,0.53673,0.50196,0.50196,1,1,0.65026,0.34983,-0.03349,-0.58458,0.81065,-1,0.5,0.5,1
247,70,-0.0159,0.06917,0.02462,0.41011,0.78203,0.4693,0.50196,0.50196,1,0,0.62514,0.35792,0.17067,-0.57128,0.80282,-1,0.5,0.5,1
248,69,-0.02075,0.07021,0.0266,0.34096,0.79331,0.50439,0.50196,0.50196,0.9844,0.00764,0.64375,0.39247,0.09283,-0.56233,0.82169,-1,0.5,0.5,1
249,69,-0.02075,0.07021,0.0266,0.34096,0.79331,0.50439,0.50196,0.50196,0.9844,0.00764,0.64375,0.39247,0.09283,-0.56233,0.82169,-1,0.5,0.5,1
250,72,-0.01858,0.06498,0.03263,0.36701,0.72434,0.58364,0.50196,0.50196,0.96156,1,0.66657,0.38187,-0.10045,-0.59289,0.79899,-1,0.5,0.5,1
251,71,-0.01351,0.06388,0.03045,0.44154,0.719,0.53673,0.50196,0.50196,1,1,0.65026,0.34983,-0.03349,-0.58458,0.81065,-1,0.5,0.5,1
252,73,-0.0089,0.06295,0.02745,0.5013,0.69554,0.5147,0.50196,0.50196,1,0.80784,0.63354,0.32204,-0.08647,-0.5516,0.82962,-1,0.5,0.5,1
253,70,-0.0159,0.06917,0.02462,0.41011,0.78203,0.4693,0.50196,0.50196,1,0,0.62514,0.35792,0.17067,-0.57128,0.80282,-1,0.5,0.5,1
254,71,-0.01351,0.06388,0.03045,0.44154,0.719,0.53673,0.50196,0.50196,1,1,0.65026,0.34983,-0.03349,-0.58458,0.81065,-1,0.5,0.5,1
255,74,-0.00677,0.05783,0.0317,0.63729,0.4197,0.64631,0.50196,0.50196,1,1,0.6791,0.2977,-0.25762,-0.67439,0.69197,-1,0.5,0.5,1
256,73,-0.0089,0.06295,0.02745,0.5013,0.69554,0.5147,0.50196,0.50196,1,0.80784,0.63354,0.32204,-0.08647,-0.5516,0.82962,-1,0.5,0.5,1
257,71,-0.01351,0.06388,0.03045,0.44154,0.719,0.53673,0.50196,0.50196,1,1,0.65026,0.34983,-0.03349,-0.58458,0.81065,-1,0.5,0.5,1
258,75,-0.01144,0.05816,0.03578,0.52576,0.39516,0.75328,0.50196,0.50196,0.99216,1,0.69577,0.3287,-0.28468,-0.75275,0.59357,-1,0.5,0.5,1
259,74,-0.00677,0.05783,0.0317,0.63729,0.4197,0.64631,0.50196,0.50196,1,1,0.6791,0.2977,-0.25762,-0.67439,0.69197,-1,0.5,0.5,1
260,71,-0.01351,0.06388,0.03045,0.44154,0.719,0.53673,0.50196,0.50196,1,1,0.65026,0.34983,-0.03349,-0.58458,0.81065,-1,0.5,0.5,1
261,75,-0.01144,0.05816,0.03578,0.52576,0.39516,0.75328,0.50196,0.50196,0.99216,1,0.69577,0.3287,-0.28468,-0.75275,0.59357,-1,0.5,0.5,1
262,71,-0.01351,0.06388,0.03045,0.44154,0.719,0.53673,0.50196,0.50196,1,1,0.65026,0.34983,-0.03349,-0.58458,0.81065,-1,0.5,0.5,1
263,72,-0.01858,0.06498,0.03263,0.36701,0.72434,0.58364,0.50196,0.50196,0.96156,1,0.66657,0.38187,-0.10045,-0.59289,0.79899,-1,0.5,0.5,1
264,75,-0.01144,0.05816,0.03578,0.52576,0.39516,0.75328,0.50196,0.50196,0.99216,1,0.69577,0.3287,-0.28468,-0.75275,0.59357,-1,0.5,0.5,1
265,76,-0.00592,0.04844,0.03271,0.71377,-0.05805,0.69797,0.50196,0.50196,1,0,0.72206,0.27334,-0.36379,-0.88231,0.29865,-1,0.5,0.5,1
266,74,-0.00677,0.05783,0.0317,0.63729,0.4197,0.64631,0.50196,0.50196,1,1,0.6791,0.2977,-0.25762,-0.67439,0.69197,-1,0.5,0.5,1
267,77,-0.0114,0.04741,0.03752,0.6021,-0.07313,0.79506,0.50196,0.50196,1,0,0.7495,0.30074,-0.38812,-0.89703,0.21141,-1,0.5,0.5,1
268,76,-0.00592,0.04844,0.03271,0.71377,-0.05805,0.69797,0.50196,0.50196,1,0,0.72206,0.27334,-0.36379,-0.88231,0.29865,-1,0.5,0.5,1
269,75,-0.01144,0.05816,0.03578,0.52576,0.39516,0.75328,0.50196,0.50196,0.99216,1,0.69577,0.3287,-0.28468,-0.75275,0.59357,-1,0.5,0.5,1
270,78,-0.01631,0.04696,0.03994,0.43579,-0.00567,0.90003,0.50196,0.50196,0.97428,1,0.76657,0.32726,-0.32368,-0.93406,0.15084,-1,0.5,0.5,1
271,77,-0.0114,0.04741,0.03752,0.6021,-0.07313,0.79506,0.50196,0.50196,1,0,0.7495,0.30074,-0.38812,-0.89703,0.21141,-1,0.5,0.5,1
272,75,-0.01144,0.05816,0.03578,0.52576,0.39516,0.75328,0.50196,0.50196,0.99216,1,0.69577,0.3287,-0.28468,-0.75275,0.59357,-1,0.5,0.5,1
273,79,-0.01287,0.03378,0.03521,0.64267,-0.20663,0.73775,0.50196,0.50196,1,0,0.78723,0.28022,-0.36024,-0.93135,0.05296,-1,0.5,0.5,1
274,77,-0.0114,0.04741,0.03752,0.6021,-0.07313,0.79506,0.50196,0.50196,1,0,0.7495,0.30074,-0.38812,-0.89703,0.21141,-1,0.5,0.5,1
275,78,-0.01631,0.04696,0.03994,0.43579,-0.00567,0.90003,0.50196,0.50196,0.97428,1,0.76657,0.32726,-0.32368,-0.93406,0.15084,-1,0.5,0.5,1
276,78,-0.01631,0.04696,0.03994,0.43579,-0.00567,0.90003,0.50196,0.50196,0.97428,1,0.76657,0.32726,-0.32368,-0.93406,0.15084,-1,0.5,0.5,1
277,80,-0.01658,0.03261,0.03793,0.54272,-0.17022,0.82249,0.50196,0.50196,1,0,0.81213,0.30326,-0.39748,-0.9147,0.07298,-1,0.5,0.5,1
278,79,-0.01287,0.03378,0.03521,0.64267,-0.20663,0.73775,0.50196,0.50196,1,0,0.78723,0.28022,-0.36024,-0.93135,0.05296,-1,0.5,0.5,1
279,80,-0.01658,0.03261,0.03793,0.54272,-0.17022,0.82249,0.50196,0.50196,1,0,0.81213,0.30326,-0.39748,-0.9147,0.07298,-1,0.5,0.5,1
280,78,-0.01631,0.04696,0.03994,0.43579,-0.00567,0.90003,0.50196,0.50196,0.97428,1,0.76657,0.32726,-0.32368,-0.93406,0.15084,-1,0.5,0.5,1
281,81,-0.02234,0.04662,0.04201,0.34134,0.02429,0.93963,0.50196,0.50196,0.8456,1,0.78152,0.36548,-0.32616,-0.93449,0.14264,-1,0.5,0.5,1
282,81,-0.02234,0.04662,0.04201,0.34134,0.02429,0.93963,0.50196,0.50196,0.8456,1,0.78152,0.36548,-0.32616,-0.93449,0.14264,-1,0.5,0.5,1
283,82,-0.02253,0.03163,0.04099,0.47433,-0.08714,0.87602,0.50196,0.50196,0.99159,0,0.83345,0.33502,-0.38382,-0.916,0.1167,-1,0.5,0.5,1
284,80,-0.01658,0.03261,0.03793,0.54272,-0.17022,0.82249,0.50196,0.50196,1,0,0.81213,0.30326,-0.39748,-0.9147,0.07298,-1,0.5,0.5,1
285,83,-0.01805,0.02097,0.03606,0.60259,-0.16837,0.78009,0.50196,0.50196,1,0,0.85996,0.26962,-0.45897,-0.87278,0.16616,-1,0.5,0.5,1
286,80,-0.01658,0.03261,0.03793,0.54272,-0.17022,0.82249,0.50196,0.50196,1,0,0.81213,0.30326,-0.39748,-0.9147,0.07298,-1,0.5,0.5,1
287,82,-0.02253,0.03163,0.04099,0.47433,-0.08714,0.87602,0.50196,0.50196,0.99159,0,0.83345,0.33502,-0.38382,-0.916,0.1167,-1,0.5,0.5,1
288,82,-0.02253,0.03163,0.04099,0.47433,-0.08714,0.87602,0.50196,0.50196,0.99159,0,0.83345,0.33502,-0.38382,-0.916,0.1167,-1,0.5,0.5,1
289,84,-0.02377,0.01741,0.04006,0.7961,-0.08168,0.59962,0.50196,0.50196,1,0,0.88985,0.30006,-0.23235,-0.95616,0.17824,-1,0.5,0.5,1
290,83,-0.01805,0.02097,0.03606,0.60259,-0.16837,0.78009,0.50196,0.50196,1,0,0.85996,0.26962,-0.45897,-0.87278,0.16616,-1,0.5,0.5,1
291,80,-0.01658,0.03261,0.03793,0.54272,-0.17022,0.82249,0.50196,0.50196,1,0,0.81213,0.30326,-0.39748,-0.9147,0.07298,-1,0.5,0.5,1
292,83,-0.01805,0.02097,0.03606,0.60259,-0.16837,0.78009,0.50196,0.50196,1,0,0.85996,0.26962,-0.45897,-0.87278,0.16616,-1,0.5,0.5,1
293,85,-0.01201,0.02464,0.03086,0.703,-0.23453,0.6714,0.50196,0.50196,1,0,0.82081,0.24287,-0.44233,-0.88343,0.15456,-1,0.5,0.5,1
294,85,-0.01201,0.02464,0.03086,0.703,-0.23453,0.6714,0.50196,0.50196,1,0,0.82081,0.24287,-0.44233,-0.88343,0.15456,-1,0.5,0.5,1
295,79,-0.01287,0.03378,0.03521,0.64267,-0.20663,0.73775,0.50196,0.50196,1,0,0.78723,0.28022,-0.36024,-0.93135,0.05296,-1,0.5,0.5,1
296,80,-0.01658,0.03261,0.03793,0.54272,-0.17022,0.82249,0.50196,0.50196,1,0,0.81213,0.30326,-0.39748,-0.9147,0.07298,-1,0.5,0.5,1
297,75,-0.01144,0.05816,0.03578,0.52576,0.39516,0.75328,0.50196,0.50196,0.99216,1,0.69577,0.3287,-0.28468,-0.75275,0.59357,-1,0.5,0.5,1
298,86,-0.01691,0.05912,0.03836,0.38293,0.3832,0.84055,0.50196,0.50196,0.93297,1,0.70543,0.35955,-0.34019,-0.78746,0.51398,-1,0.5,0.5,1
299,78,-0.01631,0.04696,0.03994,0.43579,-0.00567,0.90003,0.50196,0.50196,0.97428,1,0.76657,0.32726,-0.32368,-0.93406,0.15084,-1,0.5,0.5,1
300,72,-0.01858,0.06498,0.03263,0.36701,0.72434,0.58364,0.50196,0.50196,0.96156,1,0.66657,0.38187,-0.10045,-0.59289,0.79899,-1,0.5,0.5,1
301,86,-0.01691,0.05912,0.03836,0.38293,0.3832,0.84055,0.50196,0.50196,0.93297,1,0.70543,0.35955,-0.34019,-0.78746,0.51398,-1,0.5,0.5,1
