VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
211, 59, -0.31338,  0.05259,  0.09461, -0.17795,  0.8848,  0.43066,  0.23563,  0.09821,  0.71995,  0.42454
212, 61, -0.31941,  0.03707,  0.12168, -0.14498,  0.81929,  0.55475,  0.25587,  0.10208,  0.78472,  0.43691
213, 59, -0.31338,  0.05259,  0.09461, -0.17795,  0.8848,  0.43066,  0.23563,  0.09821,  0.71995,  0.42454
214, 62, -0.29182,  0.0418,  0.12067,  0.11913,  0.75321,  0.6469,  0.25462,  0.08264,  0.78072,  0.37468
215, 63, -0.28668,  0.05694,  0.09505,  0.11005,  0.88528,  0.45185,  0.23427,  0.07946,  0.71558,  0.36449
216, 63, -0.28668,  0.05694,  0.09505,  0.11005,  0.88528,  0.45185,  0.23427,  0.07946,  0.71558,  0.36449
217, 58, -0.31515,  0.06501,  0.06523, -0.16454,  0.91028,  0.37989,  0.21301,  0.09981,  0.64752,  0.42963
218, 59, -0.31338,  0.05259,  0.09461, -0.17795,  0.8848,  0.43066,  0.23563,  0.09821,  0.71995,  0.42454
219, 61, -0.31941,  0.03707,  0.12168, -0.14498,  0.81929,  0.55475,  0.25587,  0.10208,  0.78472,  0.43691
220, 60, -0.35328,  0.04404,  0.09182, -0.15222,  0.89291,  0.42373,  0.2362,  0.12652,  0.72177,  0.51516
221, 64, -0.3536,  0.03095,  0.11748, -0.12329,  0.85351,  0.50628,  0.25553,  0.12652,  0.78363,  0.51516
222, 64, -0.3536,  0.03095,  0.11748, -0.12329,  0.85351,  0.50628,  0.25553,  0.12652,  0.78363,  0.51516
223, 65, -0.32365,  0.02081,  0.14192, -0.00778,  0.55413,  0.83239,  0.27201,  0.10083,  0.8364,  0.43291
224, 61, -0.31941,  0.03707,  0.12168, -0.14498,  0.81929,  0.55475,  0.25587,  0.10208,  0.78472,  0.43691
225, 65, -0.32365,  0.02081,  0.14192, -0.00778,  0.55413,  0.83239,  0.27201,  0.10083,  0.8364,  0.43291
226, 64, -0.3536,  0.03095,  0.11748, -0.12329,  0.85351,  0.50628,  0.25553,  0.12652,  0.78363,  0.51516
227, 66, -0.35526,  0.01217,  0.1451,  0.01635,  0.57566,  0.81752,  0.2794,  0.12743,  0.86006,  0.51807
228, 39, -0.38743,  0.02846,  0.1188,  0.07653,  0.89784,  0.43363,  0.25757,  0.15016,  0.79018,  0.59085
229, 66, -0.35526,  0.01217,  0.1451,  0.01635,  0.57566,  0.81752,  0.2794,  0.12743,  0.86006,  0.51807
230, 64, -0.3536,  0.03095,  0.11748, -0.12329,  0.85351,  0.50628,  0.25553,  0.12652,  0.78363,  0.51516
231, 60, -0.35328,  0.04404,  0.09182, -0.15222,  0.89291,  0.42373,  0.2362,  0.12652,  0.72177,  0.51516
232, 39, -0.38743,  0.02846,  0.1188,  0.07653,  0.89784,  0.43363,  0.25757,  0.15016,  0.79018,  0.59085
233, 64, -0.3536,  0.03095,  0.11748, -0.12329,  0.85351,  0.50628,  0.25553,  0.12652,  0.78363,  0.51516
234, 66, -0.35526,  0.01217,  0.1451,  0.01635,  0.57566,  0.81752,  0.2794,  0.12743,  0.86006,  0.51807
235, 39, -0.38743,  0.02846,  0.1188,  0.07653,  0.89784,  0.43363,  0.25757,  0.15016,  0.79018,  0.59085
236, 67, -0.3862,  0.01374,  0.14823,  0.11103,  0.63303,  0.76612,  0.28053,  0.1488,  0.8637,  0.58649
237, 66, -0.35526,  0.01217,  0.1451,  0.01635,  0.57566,  0.81752,  0.2794,  0.12743,  0.86006,  0.51807
238, 68, -0.33499, -0.02727,  0.15431,  0.11395,  0.14615,  0.98268,  0.30611,  0.09685,  0.94558,  0.42017
239, 65, -0.32365,  0.02081,  0.14192, -0.00778,  0.55413,  0.83239,  0.27201,  0.10083,  0.8364,  0.43291
240, 69, -0.30656, -0.02671,  0.14943,  0.29935,  0.0963,  0.94927,  0.29838,  0.07809,  0.92083,  0.36012
241, 65, -0.32365,  0.02081,  0.14192, -0.00778,  0.55413,  0.83239,  0.27201,  0.10083,  0.8364,  0.43291
242, 68, -0.33499, -0.02727,  0.15431,  0.11395,  0.14615,  0.98268,  0.30611,  0.09685,  0.94558,  0.42017
243, 65, -0.32365,  0.02081,  0.14192, -0.00778,  0.55413,  0.83239,  0.27201,  0.10083,  0.8364,  0.43291
244, 69, -0.30656, -0.02671,  0.14943,  0.29935,  0.0963,  0.94927,  0.29838,  0.07809,  0.92083,  0.36012
245, 70, -0.29837,  0.02316,  0.13801,  0.22152,  0.45085,  0.86468,  0.27042,  0.08787,  0.83131,  0.39142
246, 61, -0.31941,  0.03707,  0.12168, -0.14498,  0.81929,  0.55475,  0.25587,  0.10208,  0.78472,  0.43691
247, 70, -0.29837,  0.02316,  0.13801,  0.22152,  0.45085,  0.86468,  0.27042,  0.08787,  0.83131,  0.39142
248, 62, -0.29182,  0.0418,  0.12067,  0.11913,  0.75321,  0.6469,  0.25462,  0.08264,  0.78072,  0.37468
249, 70, -0.29837,  0.02316,  0.13801,  0.22152,  0.45085,  0.86468,  0.27042,  0.08787,  0.83131,  0.39142
250, 61, -0.31941,  0.03707,  0.12168, -0.14498,  0.81929,  0.55475,  0.25587,  0.10208,  0.78472,  0.43691
251, 65, -0.32365,  0.02081,  0.14192, -0.00778,  0.55413,  0.83239,  0.27201,  0.10083,  0.8364,  0.43291
252, 68, -0.33499, -0.02727,  0.15431,  0.11395,  0.14615,  0.98268,  0.30611,  0.09685,  0.94558,  0.42017
253, 66, -0.35526,  0.01217,  0.1451,  0.01635,  0.57566,  0.81752,  0.2794,  0.12743,  0.86006,  0.51807
254, 71, -0.36861, -0.02773,  0.15846,  0.10985,  0.11504,  0.98727,  0.30964,  0.128,  0.95686,  0.51989
255, 67, -0.3862,  0.01374,  0.14823,  0.11103,  0.63303,  0.76612,  0.28053,  0.1488,  0.8637,  0.58649
256, 71, -0.36861, -0.02773,  0.15846,  0.10985,  0.11504,  0.98727,  0.30964,  0.128,  0.95686,  0.51989
257, 66, -0.35526,  0.01217,  0.1451,  0.01635,  0.57566,  0.81752,  0.2794,  0.12743,  0.86006,  0.51807
258, 71, -0.36861, -0.02773,  0.15846,  0.10985,  0.11504,  0.98727,  0.30964,  0.128,  0.95686,  0.51989
259, 67, -0.3862,  0.01374,  0.14823,  0.11103,  0.63303,  0.76612,  0.28053,  0.1488,  0.8637,  0.58649
260, 72, -0.41076, -0.02523,  0.16321,  0.12569,  0.14598,  0.98127,  0.31498,  0.16187,  0.97397,  0.62834
261, 58, -0.31515,  0.06501,  0.06523, -0.16454,  0.91028,  0.37989,  0.21301,  0.09981,  0.64752,  0.42963
262, 63, -0.28668,  0.05694,  0.09505,  0.11005,  0.88528,  0.45185,  0.23427,  0.07946,  0.71558,  0.36449
263, 73, -0.28629,  0.06864,  0.06709,  0.1329,  0.93581,  0.32649,  0.21301,  0.07957,  0.64752,  0.36485
264, 74, -0.27089,  0.05165,  0.09257,  0.49554,  0.76306,  0.41494,  0.23154,  0.06911,  0.70684,  0.33137
265, 73, -0.28629,  0.06864,  0.06709,  0.1329,  0.93581,  0.32649,  0.21301,  0.07957,  0.64752,  0.36485
266, 63, -0.28668,  0.05694,  0.09505,  0.11005,  0.88528,  0.45185,  0.23427,  0.07946,  0.71558,  0.36449
267, 73, -0.28629,  0.06864,  0.06709,  0.1329,  0.93581,  0.32649,  0.21301,  0.07957,  0.64752,  0.36485
268, 74, -0.27089,  0.05165,  0.09257,  0.49554,  0.76306,  0.41494,  0.23154,  0.06911,  0.70684,  0.33137
269, 75, -0.26591,  0.05941,  0.06758,  0.53851,  0.79091,  0.29063,  0.2129,  0.06605,  0.64716,  0.32155
270, 76, -0.26259,  0.06633,  0.035,  0.55363,  0.80957,  0.19518,  0.18789,  0.06514,  0.5671,  0.31864
271, 73, -0.28629,  0.06864,  0.06709,  0.1329,  0.93581,  0.32649,  0.21301,  0.07957,  0.64752,  0.36485
272, 75, -0.26591,  0.05941,  0.06758,  0.53851,  0.79091,  0.29063,  0.2129,  0.06605,  0.64716,  0.32155
273, 73, -0.28629,  0.06864,  0.06709,  0.1329,  0.93581,  0.32649,  0.21301,  0.07957,  0.64752,  0.36485
274, 76, -0.26259,  0.06633,  0.035,  0.55363,  0.80957,  0.19518,  0.18789,  0.06514,  0.5671,  0.31864
275, 77, -0.28633,  0.079,  0.03332,  0.25648,  0.92092,  0.29346,  0.18755,  0.08048,  0.56601,  0.36777
276, 77, -0.28633,  0.079,  0.03332,  0.25648,  0.92092,  0.29346,  0.18755,  0.08048,  0.56601,  0.36777
277, 58, -0.31515,  0.06501,  0.06523, -0.16454,  0.91028,  0.37989,  0.21301,  0.09981,  0.64752,  0.42963
278, 73, -0.28629,  0.06864,  0.06709,  0.1329,  0.93581,  0.32649,  0.21301,  0.07957,  0.64752,  0.36485
279, 58, -0.31515,  0.06501,  0.06523, -0.16454,  0.91028,  0.37989,  0.21301,  0.09981,  0.64752,  0.42963
280, 77, -0.28633,  0.079,  0.03332,  0.25648,  0.92092,  0.29346,  0.18755,  0.08048,  0.56601,  0.36777
281, 78, -0.32118,  0.07979,  0.03261, -0.17356,  0.88938,  0.42295,  0.18846,  0.10447,  0.56892,  0.44455
282, 77, -0.28633,  0.079,  0.03332,  0.25648,  0.92092,  0.29346,  0.18755,  0.08048,  0.56601,  0.36777
283, 79, -0.30965,  0.09311,  0.00501,  0.12712,  0.99093,  0.04363,  0.16709,  0.09696,  0.5005,  0.42053
284, 78, -0.32118,  0.07979,  0.03261, -0.17356,  0.88938,  0.42295,  0.18846,  0.10447,  0.56892,  0.44455
285, 79, -0.30965,  0.09311,  0.00501,  0.12712,  0.99093,  0.04363,  0.16709,  0.09696,  0.5005,  0.42053
286, 77, -0.28633,  0.079,  0.03332,  0.25648,  0.92092,  0.29346,  0.18755,  0.08048,  0.56601,  0.36777
287, 80, -0.28577,  0.08515,  0.00625,  0.40913,  0.91058,  0.05878,  0.16709,  0.08094,  0.5005,  0.36922
288, 81, -0.26008,  0.04244,  0.09009,  0.76336,  0.50904,  0.39769,  0.2295,  0.06298,  0.70029,  0.31172
289, 75, -0.26591,  0.05941,  0.06758,  0.53851,  0.79091,  0.29063,  0.2129,  0.06605,  0.64716,  0.32155
290, 74, -0.27089,  0.05165,  0.09257,  0.49554,  0.76306,  0.41494,  0.23154,  0.06911,  0.70684,  0.33137
291, 74, -0.27089,  0.05165,  0.09257,  0.49554,  0.76306,  0.41494,  0.23154,  0.06911,  0.70684,  0.33137
292, 82, -0.26812,  0.04058,  0.10538,  0.66737,  0.52833,  0.52487,  0.24166,  0.06775,  0.73923,  0.32701
293, 81, -0.26008,  0.04244,  0.09009,  0.76336,  0.50904,  0.39769,  0.2295,  0.06298,  0.70029,  0.31172
294, 82, -0.26812,  0.04058,  0.10538,  0.66737,  0.52833,  0.52487,  0.24166,  0.06775,  0.73923,  0.32701
295, 74, -0.27089,  0.05165,  0.09257,  0.49554,  0.76306,  0.41494,  0.23154,  0.06911,  0.70684,  0.33137
296, 83, -0.27728,  0.0397,  0.11546,  0.48169,  0.60462,  0.63436,  0.24848,  0.07412,  0.76107,  0.34739
297, 75, -0.26591,  0.05941,  0.06758,  0.53851,  0.79091,  0.29063,  0.2129,  0.06605,  0.64716,  0.32155
298, 81, -0.26008,  0.04244,  0.09009,  0.76336,  0.50904,  0.39769,  0.2295,  0.06298,  0.70029,  0.31172
299, 84, -0.25208,  0.0444,  0.06945,  0.79292,  0.51229,  0.3299,  0.21233,  0.059,  0.64534,  0.29898
300, 56, -0.35172,  0.06936,  0.0315, -0.21328,  0.91785,  0.33477,  0.18948,  0.12641,  0.57219,  0.51479
301, 58, -0.31515,  0.06501,  0.06523, -0.16454,  0.91028,  0.37989,  0.21301,  0.09981,  0.64752,  0.42963
302, 78, -0.32118,  0.07979,  0.03261, -0.17356,  0.88938,  0.42295,  0.18846,  0.10447,  0.56892,  0.44455
303, 77, -0.28633,  0.079,  0.03332,  0.25648,  0.92092,  0.29346,  0.18755,  0.08048,  0.56601,  0.36777
304, 85, -0.25996,  0.06953,  0.00734,  0.5819,  0.81056,  0.06624,  0.16709,  0.06411,  0.5005,  0.31536
305, 80, -0.28577,  0.08515,  0.00625,  0.40913,  0.91058,  0.05878,  0.16709,  0.08094,  0.5005,  0.36922
306, 85, -0.25996,  0.06953,  0.00734,  0.5819,  0.81056,  0.06624,  0.16709,  0.06411,  0.5005,  0.31536
307, 77, -0.28633,  0.079,  0.03332,  0.25648,  0.92092,  0.29346,  0.18755,  0.08048,  0.56601,  0.36777
308, 76, -0.26259,  0.06633,  0.035,  0.55363,  0.80957,  0.19518,  0.18789,  0.06514,  0.5671,  0.31864
309, 86, -0.24037,  0.04836,  0.0259,  0.80264,  0.56742,  0.18385,  0.18016,  0.05206,  0.54235,  0.27678
310, 85, -0.25996,  0.06953,  0.00734,  0.5819,  0.81056,  0.06624,  0.16709,  0.06411,  0.5005,  0.31536
311, 76, -0.26259,  0.06633,  0.035,  0.55363,  0.80957,  0.19518,  0.18789,  0.06514,  0.5671,  0.31864
312, 76, -0.26259,  0.06633,  0.035,  0.55363,  0.80957,  0.19518,  0.18789,  0.06514,  0.5671,  0.31864
313, 87, -0.24561,  0.04668,  0.04876,  0.79731,  0.5445,  0.26043,  0.19755,  0.05559,  0.59803,  0.28807
314, 86, -0.24037,  0.04836,  0.0259,  0.80264,  0.56742,  0.18385,  0.18016,  0.05206,  0.54235,  0.27678
315, 87, -0.24561,  0.04668,  0.04876,  0.79731,  0.5445,  0.26043,  0.19755,  0.05559,  0.59803,  0.28807
316, 75, -0.26591,  0.05941,  0.06758,  0.53851,  0.79091,  0.29063,  0.2129,  0.06605,  0.64716,  0.32155
317, 84, -0.25208,  0.0444,  0.06945,  0.79292,  0.51229,  0.3299,  0.21233,  0.059,  0.64534,  0.29898
318, 75, -0.26591,  0.05941,  0.06758,  0.53851,  0.79091,  0.29063,  0.2129,  0.06605,  0.64716,  0.32155
319, 87, -0.24561,  0.04668,  0.04876,  0.79731,  0.5445,  0.26043,  0.19755,  0.05559,  0.59803,  0.28807
320, 76, -0.26259,  0.06633,  0.035,  0.55363,  0.80957,  0.19518,  0.18789,  0.06514,  0.5671,  0.31864
321, 85, -0.25996,  0.06953,  0.00734,  0.5819,  0.81056,  0.06624,  0.16709,  0.06411,  0.5005,  0.31536
322, 86, -0.24037,  0.04836,  0.0259,  0.80264,  0.56742,  0.18385,  0.18016,  0.05206,  0.54235,  0.27678
323, 88, -0.23726,  0.04859,  0.00804,  0.81931,  0.56871,  0.07275,  0.16709,  0.04956,  0.5005,  0.26878
324, 78, -0.32118,  0.07979,  0.03261, -0.17356,  0.88938,  0.42295,  0.18846,  0.10447,  0.56892,  0.44455
325, 89, -0.35122,  0.07945,  0.00186, -0.28927,  0.95712,  0.0158,  0.16709,  0.12675,  0.5005,  0.51588
326, 56, -0.35172,  0.06936,  0.0315, -0.21328,  0.91785,  0.33477,  0.18948,  0.12641,  0.57219,  0.51479
327, 89, -0.35122,  0.07945,  0.00186, -0.28927,  0.95712,  0.0158,  0.16709,  0.12675,  0.5005,  0.51588
328, 78, -0.32118,  0.07979,  0.03261, -0.17356,  0.88938,  0.42295,  0.18846,  0.10447,  0.56892,  0.44455
329, 90, -0.32365,  0.09413,  0.00415, -0.21487,  0.97641,  0.02125,  0.16709,  0.1064,  0.5005,  0.45074
330, 78, -0.32118,  0.07979,  0.03261, -0.17356,  0.88938,  0.42295,  0.18846,  0.10447,  0.56892,  0.44455
331, 79, -0.30965,  0.09311,  0.00501,  0.12712,  0.99093,  0.04363,  0.16709,  0.09696,  0.5005,  0.42053
332, 90, -0.32365,  0.09413,  0.00415, -0.21487,  0.97641,  0.02125,  0.16709,  0.1064,  0.5005,  0.45074
333, 91, -0.23068,  0.02471,  0.02676,  0.94397,  0.24092,  0.22556,  0.18107,  0.03876,  0.54526,  0.2342
334, 88, -0.23726,  0.04859,  0.00804,  0.81931,  0.56871,  0.07275,  0.16709,  0.04956,  0.5005,  0.26878
335, 86, -0.24037,  0.04836,  0.0259,  0.80264,  0.56742,  0.18385,  0.18016,  0.05206,  0.54235,  0.27678
336, 87, -0.24561,  0.04668,  0.04876,  0.79731,  0.5445,  0.26043,  0.19755,  0.05559,  0.59803,  0.28807
337, 91, -0.23068,  0.02471,  0.02676,  0.94397,  0.24092,  0.22556,  0.18107,  0.03876,  0.54526,  0.2342
338, 86, -0.24037,  0.04836,  0.0259,  0.80264,  0.56742,  0.18385,  0.18016,  0.05206,  0.54235,  0.27678
339, 88, -0.23726,  0.04859,  0.00804,  0.81931,  0.56871,  0.07275,  0.16709,  0.04956,  0.5005,  0.26878
340, 91, -0.23068,  0.02471,  0.02676,  0.94397,  0.24092,  0.22556,  0.18107,  0.03876,  0.54526,  0.2342
341, 92, -0.22706,  0.02609,  0.00788,  0.96111,  0.26689,  0.071,  0.16709,  0.03433,  0.5005,  0.22001
342, 91, -0.23068,  0.02471,  0.02676,  0.94397,  0.24092,  0.22556,  0.18107,  0.03876,  0.54526,  0.2342
343, 93, -0.22341, -0.00465,  0.00702,  0.99732,  0.03361,  0.06496,  0.16709,  0.00523,  0.5005,  0.12685
344, 92, -0.22706,  0.02609,  0.00788,  0.96111,  0.26689,  0.071,  0.16709,  0.03433,  0.5005,  0.22001
345, 93, -0.22341, -0.00465,  0.00702,  0.99732,  0.03361,  0.06496,  0.16709,  0.00523,  0.5005,  0.12685
346, 91, -0.23068,  0.02471,  0.02676,  0.94397,  0.24092,  0.22556,  0.18107,  0.03876,  0.54526,  0.2342
347, 94, -0.22769, -0.00742,  0.02754,  0.97053,  0.02446,  0.23973,  0.18789,  0.01376,  0.5671,  0.15414
348, 95, -0.23723,  0.02305,  0.05169,  0.92991,  0.21207,  0.30049,  0.20017,  0.04445,  0.6064,  0.2524
349, 94, -0.22769, -0.00742,  0.02754,  0.97053,  0.02446,  0.23973,  0.18789,  0.01376,  0.5671,  0.15414
350, 91, -0.23068,  0.02471,  0.02676,  0.94397,  0.24092,  0.22556,  0.18107,  0.03876,  0.54526,  0.2342
351, 84, -0.25208,  0.0444,  0.06945,  0.79292,  0.51229,  0.3299,  0.21233,  0.059,  0.64534,  0.29898
352, 95, -0.23723,  0.02305,  0.05169,  0.92991,  0.21207,  0.30049,  0.20017,  0.04445,  0.6064,  0.2524
353, 87, -0.24561,  0.04668,  0.04876,  0.79731,  0.5445,  0.26043,  0.19755,  0.05559,  0.59803,  0.28807
354, 91, -0.23068,  0.02471,  0.02676,  0.94397,  0.24092,  0.22556,  0.18107,  0.03876,  0.54526,  0.2342
355, 87, -0.24561,  0.04668,  0.04876,  0.79731,  0.5445,  0.26043,  0.19755,  0.05559,  0.59803,  0.28807
356, 95, -0.23723,  0.02305,  0.05169,  0.92991,  0.21207,  0.30049,  0.20017,  0.04445,  0.6064,  0.2524
357, 94, -0.22769, -0.00742,  0.02754,  0.97053,  0.02446,  0.23973,  0.18789,  0.01376,  0.5671,  0.15414
358, 95, -0.23723,  0.02305,  0.05169,  0.92991,  0.21207,  0.30049,  0.20017,  0.04445,  0.6064,  0.2524
359, 96, -0.23547, -0.01159,  0.05367,  0.95243,  0.02698,  0.30356,  0.21085,  0.02205,  0.64061,  0.18071
360, 97, -0.24454,  0.02235,  0.07227,  0.91131,  0.2087,  0.3549,  0.21654,  0.04979,  0.65881,  0.26951
361, 96, -0.23547, -0.01159,  0.05367,  0.95243,  0.02698,  0.30356,  0.21085,  0.02205,  0.64061,  0.18071
362, 95, -0.23723,  0.02305,  0.05169,  0.92991,  0.21207,  0.30049,  0.20017,  0.04445,  0.6064,  0.2524
363, 95, -0.23723,  0.02305,  0.05169,  0.92991,  0.21207,  0.30049,  0.20017,  0.04445,  0.6064,  0.2524
364, 84, -0.25208,  0.0444,  0.06945,  0.79292,  0.51229,  0.3299,  0.21233,  0.059,  0.64534,  0.29898
365, 97, -0.24454,  0.02235,  0.07227,  0.91131,  0.2087,  0.3549,  0.21654,  0.04979,  0.65881,  0.26951
366, 96, -0.23547, -0.01159,  0.05367,  0.95243,  0.02698,  0.30356,  0.21085,  0.02205,  0.64061,  0.18071
367, 97, -0.24454,  0.02235,  0.07227,  0.91131,  0.2087,  0.3549,  0.21654,  0.04979,  0.65881,  0.26951
368, 98, -0.24274, -0.01469,  0.07524,  0.93221,  0.02777,  0.36085,  0.22893,  0.02819,  0.69847,  0.20036
369, 99, -0.25309,  0.02197,  0.09287,  0.87576,  0.20856,  0.43537,  0.23245,  0.05718,  0.70976,  0.29316
370, 98, -0.24274, -0.01469,  0.07524,  0.93221,  0.02777,  0.36085,  0.22893,  0.02819,  0.69847,  0.20036
371, 97, -0.24454,  0.02235,  0.07227,  0.91131,  0.2087,  0.3549,  0.21654,  0.04979,  0.65881,  0.26951
372, 98, -0.24274, -0.01469,  0.07524,  0.93221,  0.02777,  0.36085,  0.22893,  0.02819,  0.69847,  0.20036
373, 99, -0.25309,  0.02197,  0.09287,  0.87576,  0.20856,  0.43537,  0.23245,  0.05718,  0.70976,  0.29316
374, 100, -0.25213, -0.0179,  0.09728,  0.8953,  0.02186,  0.44492,  0.24939,  0.03547,  0.76398,  0.22365
375, 101, -0.26503,  0.02208,  0.11329,  0.77687,  0.23314,  0.58491,  0.24723,  0.06525,  0.75707,  0.319
376, 100, -0.25213, -0.0179,  0.09728,  0.8953,  0.02186,  0.44492,  0.24939,  0.03547,  0.76398,  0.22365
377, 99, -0.25309,  0.02197,  0.09287,  0.87576,  0.20856,  0.43537,  0.23245,  0.05718,  0.70976,  0.29316
378, 100, -0.25213, -0.0179,  0.09728,  0.8953,  0.02186,  0.44492,  0.24939,  0.03547,  0.76398,  0.22365
379, 101, -0.26503,  0.02208,  0.11329,  0.77687,  0.23314,  0.58491,  0.24723,  0.06525,  0.75707,  0.319
380, 102, -0.26557, -0.02128,  0.12175,  0.78736,  0.02087,  0.61614,  0.26905,  0.04615,  0.82694,  0.25786
381, 103, -0.2801,  0.02283,  0.12876,  0.55145,  0.32195,  0.76958,  0.25985,  0.07582,  0.79746,  0.35284
382, 102, -0.26557, -0.02128,  0.12175,  0.78736,  0.02087,  0.61614,  0.26905,  0.04615,  0.82694,  0.25786
383, 101, -0.26503,  0.02208,  0.11329,  0.77687,  0.23314,  0.58491,  0.24723,  0.06525,  0.75707,  0.319
384, 102, -0.26557, -0.02128,  0.12175,  0.78736,  0.02087,  0.61614,  0.26905,  0.04615,  0.82694,  0.25786
385, 103, -0.2801,  0.02283,  0.12876,  0.55145,  0.32195,  0.76958,  0.25985,  0.07582,  0.79746,  0.35284
386, 104, -0.28345, -0.02426,  0.13915,  0.55997,  0.03243,  0.82788,  0.28554,  0.06138,  0.87971,  0.30663
387, 70, -0.29837,  0.02316,  0.13801,  0.22152,  0.45085,  0.86468,  0.27042,  0.08787,  0.83131,  0.39142
388, 104, -0.28345, -0.02426,  0.13915,  0.55997,  0.03243,  0.82788,  0.28554,  0.06138,  0.87971,  0.30663
389, 103, -0.2801,  0.02283,  0.12876,  0.55145,  0.32195,  0.76958,  0.25985,  0.07582,  0.79746,  0.35284
390, 104, -0.28345, -0.02426,  0.13915,  0.55997,  0.03243,  0.82788,  0.28554,  0.06138,  0.87971,  0.30663
391, 70, -0.29837,  0.02316,  0.13801,  0.22152,  0.45085,  0.86468,  0.27042,  0.08787,  0.83131,  0.39142
392, 69, -0.30656, -0.02671,  0.14943,  0.29935,  0.0963,  0.94927,  0.29838,  0.07809,  0.92083,  0.36012
393, 97, -0.24454,  0.02235,  0.07227,  0.91131,  0.2087,  0.3549,  0.21654,  0.04979,  0.65881,  0.26951
394, 81, -0.26008,  0.04244,  0.09009,  0.76336,  0.50904,  0.39769,  0.2295,  0.06298,  0.70029,  0.31172
395, 99, -0.25309,  0.02197,  0.09287,  0.87576,  0.20856,  0.43537,  0.23245,  0.05718,  0.70976,  0.29316
396, 81, -0.26008,  0.04244,  0.09009,  0.76336,  0.50904,  0.39769,  0.2295,  0.06298,  0.70029,  0.31172
397, 97, -0.24454,  0.02235,  0.07227,  0.91131,  0.2087,  0.3549,  0.21654,  0.04979,  0.65881,  0.26951
398, 84, -0.25208,  0.0444,  0.06945,  0.79292,  0.51229,  0.3299,  0.21233,  0.059,  0.64534,  0.29898
399, 99, -0.25309,  0.02197,  0.09287,  0.87576,  0.20856,  0.43537,  0.23245,  0.05718,  0.70976,  0.29316
400, 82, -0.26812,  0.04058,  0.10538,  0.66737,  0.52833,  0.52487,  0.24166,  0.06775,  0.73923,  0.32701
401, 101, -0.26503,  0.02208,  0.11329,  0.77687,  0.23314,  0.58491,  0.24723,  0.06525,  0.75707,  0.319
402, 82, -0.26812,  0.04058,  0.10538,  0.66737,  0.52833,  0.52487,  0.24166,  0.06775,  0.73923,  0.32701
403, 99, -0.25309,  0.02197,  0.09287,  0.87576,  0.20856,  0.43537,  0.23245,  0.05718,  0.70976,  0.29316
404, 81, -0.26008,  0.04244,  0.09009,  0.76336,  0.50904,  0.39769,  0.2295,  0.06298,  0.70029,  0.31172
405, 101, -0.26503,  0.02208,  0.11329,  0.77687,  0.23314,  0.58491,  0.24723,  0.06525,  0.75707,  0.319
406, 83, -0.27728,  0.0397,  0.11546,  0.48169,  0.60462,  0.63436,  0.24848,  0.07412,  0.76107,  0.34739
407, 103, -0.2801,  0.02283,  0.12876,  0.55145,  0.32195,  0.76958,  0.25985,  0.07582,  0.79746,  0.35284
408, 83, -0.27728,  0.0397,  0.11546,  0.48169,  0.60462,  0.63436,  0.24848,  0.07412,  0.76107,  0.34739
409, 101, -0.26503,  0.02208,  0.11329,  0.77687,  0.23314,  0.58491,  0.24723,  0.06525,  0.75707,  0.319
410, 82, -0.26812,  0.04058,  0.10538,  0.66737,  0.52833,  0.52487,  0.24166,  0.06775,  0.73923,  0.32701
411, 62, -0.29182,  0.0418,  0.12067,  0.11913,  0.75321,  0.6469,  0.25462,  0.08264,  0.78072,  0.37468
412, 103, -0.2801,  0.02283,  0.12876,  0.55145,  0.32195,  0.76958,  0.25985,  0.07582,  0.79746,  0.35284
413, 83, -0.27728,  0.0397,  0.11546,  0.48169,  0.60462,  0.63436,  0.24848,  0.07412,  0.76107,  0.34739
414, 103, -0.2801,  0.02283,  0.12876,  0.55145,  0.32195,  0.76958,  0.25985,  0.07582,  0.79746,  0.35284
415, 62, -0.29182,  0.0418,  0.12067,  0.11913,  0.75321,  0.6469,  0.25462,  0.08264,  0.78072,  0.37468
416, 70, -0.29837,  0.02316,  0.13801,  0.22152,  0.45085,  0.86468,  0.27042,  0.08787,  0.83131,  0.39142
417, 83, -0.27728,  0.0397,  0.11546,  0.48169,  0.60462,  0.63436,  0.24848,  0.07412,  0.76107,  0.34739
418, 63, -0.28668,  0.05694,  0.09505,  0.11005,  0.88528,  0.45185,  0.23427,  0.07946,  0.71558,  0.36449
419, 62, -0.29182,  0.0418,  0.12067,  0.11913,  0.75321,  0.6469,  0.25462,  0.08264,  0.78072,  0.37468
420, 63, -0.28668,  0.05694,  0.09505,  0.11005,  0.88528,  0.45185,  0.23427,  0.07946,  0.71558,  0.36449
