VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
212, 20,  0.0183, -0.04293,  0.18104,  0.63309, -0.14112, -0.76111,  0.9636,  0.6748,  0.00601,  0.06074
213, 23,  0.01214, -0.0358,  0.19857, -0.19106,  0.44998,  0.87236,  0.94455,  0.68725,  0.00597,  0.06076
214, 50,  0.02208, -0.02954,  0.19148,  0.0013,  0.96679, -0.25558,  0.95705,  0.68835,  0.006,  0.06076
215, 21,  0.01225, -0.03346,  0.18748, -0.21618,  0.88894, -0.40379,  0.95236,  0.67961,  0.00599,  0.06075
216, 50,  0.02208, -0.02954,  0.19148,  0.0013,  0.96679, -0.25558,  0.95705,  0.68835,  0.006,  0.06076
217, 23,  0.01214, -0.0358,  0.19857, -0.19106,  0.44998,  0.87236,  0.94455,  0.68725,  0.00597,  0.06076
218, 51,  0.02183, -0.03183,  0.19779,  0.09556,  0.51655,  0.85091,  0.953,  0.6923,  0.00599,  0.06077
219, 51,  0.02183, -0.03183,  0.19779,  0.09556,  0.51655,  0.85091,  0.953,  0.6923,  0.00599,  0.06077
220, 52,  0.02578, -0.03036,  0.19405,  0.66932,  0.70179,  0.24393,  0.9583,  0.6916,  0.006,  0.06077
221, 50,  0.02208, -0.02954,  0.19148,  0.0013,  0.96679, -0.25558,  0.95705,  0.68835,  0.006,  0.06076
222, 52,  0.02578, -0.03036,  0.19405,  0.66932,  0.70179,  0.24393,  0.9583,  0.6916,  0.006,  0.06077
223, 49,  0.02708, -0.03465,  0.18823,  0.84783,  0.07639, -0.52473,  0.9647,  0.6878,  0.00601,  0.06076
224, 50,  0.02208, -0.02954,  0.19148,  0.0013,  0.96679, -0.25558,  0.95705,  0.68835,  0.006,  0.06076
225, 53,  0.02558, -0.03653,  0.19604,  0.73414, -0.35711,  0.5775,  0.9526,  0.6964,  0.00599,  0.06078
226, 52,  0.02578, -0.03036,  0.19405,  0.66932,  0.70179,  0.24393,  0.9583,  0.6916,  0.006,  0.06077
227, 51,  0.02183, -0.03183,  0.19779,  0.09556,  0.51655,  0.85091,  0.953,  0.6923,  0.00599,  0.06077
228, 51,  0.02183, -0.03183,  0.19779,  0.09556,  0.51655,  0.85091,  0.953,  0.6923,  0.00599,  0.06077
229, 27,  0.01742, -0.04412,  0.19536,  0.49901, -0.62988,  0.59518,  0.94235,  0.69355,  0.00597,  0.06077
230, 53,  0.02558, -0.03653,  0.19604,  0.73414, -0.35711,  0.5775,  0.9526,  0.6964,  0.00599,  0.06078
231, 27,  0.01742, -0.04412,  0.19536,  0.49901, -0.62988,  0.59518,  0.94235,  0.69355,  0.00597,  0.06077
232, 51,  0.02183, -0.03183,  0.19779,  0.09556,  0.51655,  0.85091,  0.953,  0.6923,  0.00599,  0.06077
233, 23,  0.01214, -0.0358,  0.19857, -0.19106,  0.44998,  0.87236,  0.94455,  0.68725,  0.00597,  0.06076
234, 49,  0.02708, -0.03465,  0.18823,  0.84783,  0.07639, -0.52473,  0.9647,  0.6878,  0.00601,  0.06076
235, 29,  0.01742, -0.04412,  0.19536,  0.49901, -0.62988,  0.59518,  0.9742,  0.67708,  0.00602,  0.06075
236, 20,  0.0183, -0.04293,  0.18104,  0.63309, -0.14112, -0.76111,  0.9636,  0.6748,  0.00601,  0.06074
237, 29,  0.01742, -0.04412,  0.19536,  0.49901, -0.62988,  0.59518,  0.9742,  0.67708,  0.00602,  0.06075
238, 49,  0.02708, -0.03465,  0.18823,  0.84783,  0.07639, -0.52473,  0.9647,  0.6878,  0.00601,  0.06076
239, 54,  0.02558, -0.03653,  0.19604,  0.73414, -0.35711,  0.5775,  0.97105,  0.6875,  0.00602,  0.06076
240, 55,  0.02578, -0.03036,  0.19405,  0.66932,  0.70179,  0.24393,  0.9687,  0.6932,  0.00601,  0.06077
241, 54,  0.02558, -0.03653,  0.19604,  0.73414, -0.35711,  0.5775,  0.97105,  0.6875,  0.00602,  0.06076
242, 49,  0.02708, -0.03465,  0.18823,  0.84783,  0.07639, -0.52473,  0.9647,  0.6878,  0.00601,  0.06076
243, 56, -0.00417, -0.05321, -0.13931,  0.42609,  0.38135,  0.82038,  0.8042,  0.6402,  0.00575,  0.06069
244, 57, -0.01405, -0.06935, -0.13171,  0.41541,  0.12776,  0.82421,  0.82373,  0.62648,  0.00578,  0.06066
245, 58, -0.00034, -0.08058, -0.14141,  0.57883, -0.38638,  0.7181,  0.82547,  0.64026,  0.00578,  0.06069
246, 57, -0.01405, -0.06935, -0.13171,  0.41541,  0.12776,  0.82421,  0.82373,  0.62648,  0.00578,  0.06066
247, 56, -0.00417, -0.05321, -0.13931,  0.42609,  0.38135,  0.82038,  0.8042,  0.6402,  0.00575,  0.06069
248, 59, -0.02058, -0.05469, -0.13612,  0.13778,  0.6337,  0.66573,  0.80645,  0.62297,  0.00575,  0.06066
249, 60, -0.01604, -0.08755, -0.13689,  0.1428, -0.70589,  0.62433,  0.84748,  0.6287,  0.00582,  0.06067
250, 58, -0.00034, -0.08058, -0.14141,  0.57883, -0.38638,  0.7181,  0.82547,  0.64026,  0.00578,  0.06069
251, 57, -0.01405, -0.06935, -0.13171,  0.41541,  0.12776,  0.82421,  0.82373,  0.62648,  0.00578,  0.06066
252, 58, -0.00034, -0.08058, -0.14141,  0.57883, -0.38638,  0.7181,  0.82547,  0.64026,  0.00578,  0.06069
253, 60, -0.01604, -0.08755, -0.13689,  0.1428, -0.70589,  0.62433,  0.84748,  0.6287,  0.00582,  0.06067
254, 61, -0.00883, -0.09503, -0.15203,  0.08292, -0.94444,  0.31804,  0.8449,  0.6419,  0.00581,  0.06069
255, 62, -0.02607, -0.08924, -0.14831, -0.36645, -0.86285, -0.13215,  0.86941,  0.62818,  0.00585,  0.06067
256, 61, -0.00883, -0.09503, -0.15203,  0.08292, -0.94444,  0.31804,  0.8449,  0.6419,  0.00581,  0.06069
257, 60, -0.01604, -0.08755, -0.13689,  0.1428, -0.70589,  0.62433,  0.84748,  0.6287,  0.00582,  0.06067
258, 61, -0.00883, -0.09503, -0.15203,  0.08292, -0.94444,  0.31804,  0.8449,  0.6419,  0.00581,  0.06069
259, 62, -0.02607, -0.08924, -0.14831, -0.36645, -0.86285, -0.13215,  0.86941,  0.62818,  0.00585,  0.06067
260, 63, -0.02154, -0.09014, -0.16315, -0.5793, -0.7427, -0.33587,  0.8735,  0.6439,  0.00586,  0.06069
261, 64, -0.03456, -0.07808, -0.15578, -0.63197, -0.48064, -0.49397,  0.89008,  0.62889,  0.00589,  0.06067
262, 63, -0.02154, -0.09014, -0.16315, -0.5793, -0.7427, -0.33587,  0.8735,  0.6439,  0.00586,  0.06069
263, 62, -0.02607, -0.08924, -0.14831, -0.36645, -0.86285, -0.13215,  0.86941,  0.62818,  0.00585,  0.06067
264, 63, -0.02154, -0.09014, -0.16315, -0.5793, -0.7427, -0.33587,  0.8735,  0.6439,  0.00586,  0.06069
265, 64, -0.03456, -0.07808, -0.15578, -0.63197, -0.48064, -0.49397,  0.89008,  0.62889,  0.00589,  0.06067
266, 65, -0.03116, -0.06526, -0.1668, -0.82815,  0.02011, -0.56014,  0.9006,  0.6473,  0.0059,  0.0607
267, 66, -0.03742, -0.06207, -0.15667, -0.75098,  0.25742, -0.48334,  0.90935,  0.63102,  0.00592,  0.06067
268, 65, -0.03116, -0.06526, -0.1668, -0.82815,  0.02011, -0.56014,  0.9006,  0.6473,  0.0059,  0.0607
269, 64, -0.03456, -0.07808, -0.15578, -0.63197, -0.48064, -0.49397,  0.89008,  0.62889,  0.00589,  0.06067
270, 65, -0.03116, -0.06526, -0.1668, -0.82815,  0.02011, -0.56014,  0.9006,  0.6473,  0.0059,  0.0607
271, 66, -0.03742, -0.06207, -0.15667, -0.75098,  0.25742, -0.48334,  0.90935,  0.63102,  0.00592,  0.06067
272, 67, -0.02702, -0.04972, -0.16041, -0.70944,  0.6519, -0.2678,  0.9155,  0.6496,  0.00593,  0.0607
273, 68, -0.03141, -0.05112, -0.14734, -0.51084,  0.77378,  0.06235,  0.92629,  0.63055,  0.00595,  0.06067
274, 67, -0.02702, -0.04972, -0.16041, -0.70944,  0.6519, -0.2678,  0.9155,  0.6496,  0.00593,  0.0607
275, 66, -0.03742, -0.06207, -0.15667, -0.75098,  0.25742, -0.48334,  0.90935,  0.63102,  0.00592,  0.06067
276, 67, -0.02702, -0.04972, -0.16041, -0.70944,  0.6519, -0.2678,  0.9155,  0.6496,  0.00593,  0.0607
277, 68, -0.03141, -0.05112, -0.14734, -0.51084,  0.77378,  0.06235,  0.92629,  0.63055,  0.00595,  0.06067
278, 69, -0.0154, -0.04177, -0.14756, -0.25794,  0.86389,  0.43262,  0.9329,  0.6481,  0.00596,  0.0607
279, 70, -0.02058, -0.05469, -0.13612,  0.13778,  0.6337,  0.66573,  0.93916,  0.62306,  0.00597,  0.06066
280, 69, -0.0154, -0.04177, -0.14756, -0.25794,  0.86389,  0.43262,  0.9329,  0.6481,  0.00596,  0.0607
281, 68, -0.03141, -0.05112, -0.14734, -0.51084,  0.77378,  0.06235,  0.92629,  0.63055,  0.00595,  0.06067
282, 69, -0.0154, -0.04177, -0.14756, -0.25794,  0.86389,  0.43262,  0.9329,  0.6481,  0.00596,  0.0607
283, 70, -0.02058, -0.05469, -0.13612,  0.13778,  0.6337,  0.66573,  0.93916,  0.62306,  0.00597,  0.06066
284, 71, -0.00417, -0.05321, -0.13931,  0.42609,  0.38135,  0.82038,  0.9487,  0.6377,  0.00598,  0.06068
285, 58, -0.00034, -0.08058, -0.14141,  0.57883, -0.38638,  0.7181,  0.82547,  0.64026,  0.00578,  0.06069
286, 72,  0.00932, -0.04701, -0.14898,  0.6925,  0.27749,  0.66221,  0.7994,  0.658,  0.00574,  0.06071
287, 56, -0.00417, -0.05321, -0.13931,  0.42609,  0.38135,  0.82038,  0.8042,  0.6402,  0.00575,  0.06069
288, 72,  0.00932, -0.04701, -0.14898,  0.6925,  0.27749,  0.66221,  0.7994,  0.658,  0.00574,  0.06071
289, 58, -0.00034, -0.08058, -0.14141,  0.57883, -0.38638,  0.7181,  0.82547,  0.64026,  0.00578,  0.06069
290, 73,  0.0119, -0.08021, -0.15314,  0.79863, -0.27489,  0.53537,  0.828,  0.6568,  0.00579,  0.06071
291, 71, -0.00417, -0.05321, -0.13931,  0.42609,  0.38135,  0.82038,  0.9487,  0.6377,  0.00598,  0.06068
292, 74, -0.00327, -0.03319, -0.1578, -0.41783,  0.74505,  0.51125,  0.94302,  0.66548,  0.00597,  0.06073
293, 69, -0.0154, -0.04177, -0.14756, -0.25794,  0.86389,  0.43262,  0.9329,  0.6481,  0.00596,  0.0607
294, 74, -0.00327, -0.03319, -0.1578, -0.41783,  0.74505,  0.51125,  0.94302,  0.66548,  0.00597,  0.06073
295, 71, -0.00417, -0.05321, -0.13931,  0.42609,  0.38135,  0.82038,  0.9487,  0.6377,  0.00598,  0.06068
296, 75,  0.00932, -0.04701, -0.14898,  0.6925,  0.27749,  0.66221,  0.9594,  0.6518,  0.006,  0.0607
297, 76,  0.0178, -0.02567, -0.15872,  0.74164,  0.08811,  0.66499,  0.9636,  0.6748,  0.00601,  0.06074
298, 74, -0.00327, -0.03319, -0.1578, -0.41783,  0.74505,  0.51125,  0.94302,  0.66548,  0.00597,  0.06073
299, 75,  0.00932, -0.04701, -0.14898,  0.6925,  0.27749,  0.66221,  0.9594,  0.6518,  0.006,  0.0607
300, 74, -0.00327, -0.03319, -0.1578, -0.41783,  0.74505,  0.51125,  0.94302,  0.66548,  0.00597,  0.06073
301, 76,  0.0178, -0.02567, -0.15872,  0.74164,  0.08811,  0.66499,  0.9636,  0.6748,  0.00601,  0.06074
302, 77,  0.00715, -0.01953, -0.16281, -0.52807,  0.62612,  0.57368,  0.95236,  0.67961,  0.00599,  0.06075
303, 77,  0.00715, -0.01953, -0.16281, -0.52807,  0.62612,  0.57368,  0.95236,  0.67961,  0.00599,  0.06075
304, 78, -0.00383, -0.0324, -0.17316, -0.47087,  0.5236, -0.70969,  0.9322,  0.6784,  0.00595,  0.06075
305, 74, -0.00327, -0.03319, -0.1578, -0.41783,  0.74505,  0.51125,  0.94302,  0.66548,  0.00597,  0.06073
306, 78, -0.00383, -0.0324, -0.17316, -0.47087,  0.5236, -0.70969,  0.9322,  0.6784,  0.00595,  0.06075
307, 77,  0.00715, -0.01953, -0.16281, -0.52807,  0.62612,  0.57368,  0.95236,  0.67961,  0.00599,  0.06075
308, 79,  0.00633, -0.02032, -0.17409, -0.51268,  0.40399, -0.7576,  0.94455,  0.68725,  0.00597,  0.06076
309, 73,  0.0119, -0.08021, -0.15314,  0.79863, -0.27489,  0.53537,  0.828,  0.6568,  0.00579,  0.06071
310, 80,  0.01086, -0.04251, -0.17281,  0.90856,  0.25322, -0.28537,  0.79895,  0.67607,  0.00574,  0.06074
311, 72,  0.00932, -0.04701, -0.14898,  0.6925,  0.27749,  0.66221,  0.7994,  0.658,  0.00574,  0.06071
312, 80,  0.01086, -0.04251, -0.17281,  0.90856,  0.25322, -0.28537,  0.79895,  0.67607,  0.00574,  0.06074
313, 73,  0.0119, -0.08021, -0.15314,  0.79863, -0.27489,  0.53537,  0.828,  0.6568,  0.00579,  0.06071
314, 81,  0.02133, -0.07958, -0.1698,  0.92818, -0.12847,  0.32861,  0.8301,  0.6691,  0.00579,  0.06073
315, 79,  0.00633, -0.02032, -0.17409, -0.51268,  0.40399, -0.7576,  0.94455,  0.68725,  0.00597,  0.06076
316, 82,  0.01086, -0.04251, -0.17281,  0.90856,  0.25322, -0.28537,  0.9326,  0.6889,  0.00596,  0.06077
317, 78, -0.00383, -0.0324, -0.17316, -0.47087,  0.5236, -0.70969,  0.9322,  0.6784,  0.00595,  0.06075
318, 82,  0.01086, -0.04251, -0.17281,  0.90856,  0.25322, -0.28537,  0.9326,  0.6889,  0.00596,  0.06077
319, 79,  0.00633, -0.02032, -0.17409, -0.51268,  0.40399, -0.7576,  0.94455,  0.68725,  0.00597,  0.06076
320, 83,  0.01525, -0.02545, -0.1729,  0.62725, -0.2436, -0.73974,  0.94235,  0.69355,  0.00597,  0.06077
321, 84,  0.01086, -0.04251, -0.17281,  0.90856,  0.25322, -0.28537,  0.97575,  0.6588,  0.00603,  0.06072
322, 76,  0.0178, -0.02567, -0.15872,  0.74164,  0.08811,  0.66499,  0.9636,  0.6748,  0.00601,  0.06074
323, 75,  0.00932, -0.04701, -0.14898,  0.6925,  0.27749,  0.66221,  0.9594,  0.6518,  0.006,  0.0607
324, 76,  0.0178, -0.02567, -0.15872,  0.74164,  0.08811,  0.66499,  0.9636,  0.6748,  0.00601,  0.06074
325, 84,  0.01086, -0.04251, -0.17281,  0.90856,  0.25322, -0.28537,  0.97575,  0.6588,  0.00603,  0.06072
326, 85,  0.01525, -0.02545, -0.1729,  0.62725, -0.2436, -0.73974,  0.9742,  0.67708,  0.00602,  0.06075
327, 86, -0.01203, -0.03805, -0.17402, -0.56735,  0.7567, -0.32485,  0.924,  0.6732,  0.00594,  0.06074
328, 74, -0.00327, -0.03319, -0.1578, -0.41783,  0.74505,  0.51125,  0.94302,  0.66548,  0.00597,  0.06073
329, 78, -0.00383, -0.0324, -0.17316, -0.47087,  0.5236, -0.70969,  0.9322,  0.6784,  0.00595,  0.06075
330, 82,  0.01086, -0.04251, -0.17281,  0.90856,  0.25322, -0.28537,  0.9326,  0.6889,  0.00596,  0.06077
331, 86, -0.01203, -0.03805, -0.17402, -0.56735,  0.7567, -0.32485,  0.924,  0.6732,  0.00594,  0.06074
332, 78, -0.00383, -0.0324, -0.17316, -0.47087,  0.5236, -0.70969,  0.9322,  0.6784,  0.00595,  0.06075
333, 82,  0.01086, -0.04251, -0.17281,  0.90856,  0.25322, -0.28537,  0.9326,  0.6889,  0.00596,  0.06077
334, 87, -0.00475, -0.03684, -0.18318, -0.35003,  0.91444, -0.20158,  0.9206,  0.6835,  0.00594,  0.06076
335, 86, -0.01203, -0.03805, -0.17402, -0.56735,  0.7567, -0.32485,  0.924,  0.6732,  0.00594,  0.06074
336, 87, -0.00475, -0.03684, -0.18318, -0.35003,  0.91444, -0.20158,  0.9206,  0.6835,  0.00594,  0.06076
337, 88, -0.02008, -0.06056, -0.18132, -0.78706,  0.08556, -0.61091,  0.90004,  0.66779,  0.0059,  0.06073
338, 86, -0.01203, -0.03805, -0.17402, -0.56735,  0.7567, -0.32485,  0.924,  0.6732,  0.00594,  0.06074
339, 88, -0.02008, -0.06056, -0.18132, -0.78706,  0.08556, -0.61091,  0.90004,  0.66779,  0.0059,  0.06073
340, 87, -0.00475, -0.03684, -0.18318, -0.35003,  0.91444, -0.20158,  0.9206,  0.6835,  0.00594,  0.06076
341, 89, -0.01066, -0.05854, -0.19132, -0.81936,  0.05926, -0.55701,  0.89849,  0.67954,  0.0059,  0.06075
342, 90, -0.001, -0.08867, -0.18982, -0.5993, -0.6403, -0.46691,  0.8708,  0.672,  0.00586,  0.06074
343, 88, -0.02008, -0.06056, -0.18132, -0.78706,  0.08556, -0.61091,  0.90004,  0.66779,  0.0059,  0.06073
344, 89, -0.01066, -0.05854, -0.19132, -0.81936,  0.05926, -0.55701,  0.89849,  0.67954,  0.0059,  0.06075
345, 88, -0.02008, -0.06056, -0.18132, -0.78706,  0.08556, -0.61091,  0.90004,  0.66779,  0.0059,  0.06073
346, 90, -0.001, -0.08867, -0.18982, -0.5993, -0.6403, -0.46691,  0.8708,  0.672,  0.00586,  0.06074
347, 91, -0.01059, -0.09059, -0.17842, -0.55057, -0.68667, -0.47472,  0.8719,  0.6606,  0.00586,  0.06072
348, 92,  0.01241, -0.04056, -0.22286, -0.10267,  0.81686, -0.56762,  0.9024,  0.7225,  0.00591,  0.06082
349, 89, -0.01066, -0.05854, -0.19132, -0.81936,  0.05926, -0.55701,  0.89849,  0.67954,  0.0059,  0.06075
350, 87, -0.00475, -0.03684, -0.18318, -0.35003,  0.91444, -0.20158,  0.9206,  0.6835,  0.00594,  0.06076
351, 82,  0.01086, -0.04251, -0.17281,  0.90856,  0.25322, -0.28537,  0.9326,  0.6889,  0.00596,  0.06077
352, 92,  0.01241, -0.04056, -0.22286, -0.10267,  0.81686, -0.56762,  0.9024,  0.7225,  0.00591,  0.06082
353, 87, -0.00475, -0.03684, -0.18318, -0.35003,  0.91444, -0.20158,  0.9206,  0.6835,  0.00594,  0.06076
354, 89, -0.01066, -0.05854, -0.19132, -0.81936,  0.05926, -0.55701,  0.89849,  0.67954,  0.0059,  0.06075
355, 92,  0.01241, -0.04056, -0.22286, -0.10267,  0.81686, -0.56762,  0.9024,  0.7225,  0.00591,  0.06082
356, 93,  0.0099, -0.05539, -0.22714, -0.57204,  0.02959, -0.81969,  0.8907,  0.7203,  0.00589,  0.06082
357, 93,  0.0099, -0.05539, -0.22714, -0.57204,  0.02959, -0.81969,  0.8907,  0.7203,  0.00589,  0.06082
358, 90, -0.001, -0.08867, -0.18982, -0.5993, -0.6403, -0.46691,  0.8708,  0.672,  0.00586,  0.06074
359, 89, -0.01066, -0.05854, -0.19132, -0.81936,  0.05926, -0.55701,  0.89849,  0.67954,  0.0059,  0.06075
360, 90, -0.001, -0.08867, -0.18982, -0.5993, -0.6403, -0.46691,  0.8708,  0.672,  0.00586,  0.06074
361, 94,  0.00416, -0.09845, -0.16661,  0.21326, -0.9611,  0.17554,  0.84544,  0.6587,  0.00581,  0.06072
362, 91, -0.01059, -0.09059, -0.17842, -0.55057, -0.68667, -0.47472,  0.8719,  0.6606,  0.00586,  0.06072
363, 94,  0.00416, -0.09845, -0.16661,  0.21326, -0.9611,  0.17554,  0.84544,  0.6587,  0.00581,  0.06072
364, 90, -0.001, -0.08867, -0.18982, -0.5993, -0.6403, -0.46691,  0.8708,  0.672,  0.00586,  0.06074
365, 95,  0.0143, -0.09745, -0.18086,  0.2832, -0.95771,  0.05066,  0.84614,  0.66932,  0.00581,  0.06073
366, 81,  0.02133, -0.07958, -0.1698,  0.92818, -0.12847,  0.32861,  0.8301,  0.6691,  0.00579,  0.06073
367, 94,  0.00416, -0.09845, -0.16661,  0.21326, -0.9611,  0.17554,  0.84544,  0.6587,  0.00581,  0.06072
368, 95,  0.0143, -0.09745, -0.18086,  0.2832, -0.95771,  0.05066,  0.84614,  0.66932,  0.00581,  0.06073
369, 90, -0.001, -0.08867, -0.18982, -0.5993, -0.6403, -0.46691,  0.8708,  0.672,  0.00586,  0.06074
370, 96,  0.02918, -0.09223, -0.22185,  0.44431, -0.77061, -0.45688,  0.8522,  0.7184,  0.00582,  0.06081
371, 95,  0.0143, -0.09745, -0.18086,  0.2832, -0.95771,  0.05066,  0.84614,  0.66932,  0.00581,  0.06073
372, 96,  0.02918, -0.09223, -0.22185,  0.44431, -0.77061, -0.45688,  0.8522,  0.7184,  0.00582,  0.06081
373, 81,  0.02133, -0.07958, -0.1698,  0.92818, -0.12847,  0.32861,  0.8301,  0.6691,  0.00579,  0.06073
374, 95,  0.0143, -0.09745, -0.18086,  0.2832, -0.95771,  0.05066,  0.84614,  0.66932,  0.00581,  0.06073
375, 96,  0.02918, -0.09223, -0.22185,  0.44431, -0.77061, -0.45688,  0.8522,  0.7184,  0.00582,  0.06081
376, 90, -0.001, -0.08867, -0.18982, -0.5993, -0.6403, -0.46691,  0.8708,  0.672,  0.00586,  0.06074
377, 97,  0.01953, -0.08393, -0.22541, -0.44149, -0.44437, -0.7795,  0.8667,  0.7186,  0.00585,  0.06081
378, 90, -0.001, -0.08867, -0.18982, -0.5993, -0.6403, -0.46691,  0.8708,  0.672,  0.00586,  0.06074
379, 93,  0.0099, -0.05539, -0.22714, -0.57204,  0.02959, -0.81969,  0.8907,  0.7203,  0.00589,  0.06082
380, 97,  0.01953, -0.08393, -0.22541, -0.44149, -0.44437, -0.7795,  0.8667,  0.7186,  0.00585,  0.06081
381, 92,  0.01241, -0.04056, -0.22286, -0.10267,  0.81686, -0.56762,  0.9024,  0.7225,  0.00591,  0.06082
382, 82,  0.01086, -0.04251, -0.17281,  0.90856,  0.25322, -0.28537,  0.9326,  0.6889,  0.00596,  0.06077
383, 98,  0.01996, -0.04601, -0.22087,  0.79301,  0.53984, -0.28234,  0.8988,  0.72855,  0.0059,  0.06083
384, 91, -0.01059, -0.09059, -0.17842, -0.55057, -0.68667, -0.47472,  0.8719,  0.6606,  0.00586,  0.06072
385, 65, -0.03116, -0.06526, -0.1668, -0.82815,  0.02011, -0.56014,  0.9006,  0.6473,  0.0059,  0.0607
386, 88, -0.02008, -0.06056, -0.18132, -0.78706,  0.08556, -0.61091,  0.90004,  0.66779,  0.0059,  0.06073
387, 65, -0.03116, -0.06526, -0.1668, -0.82815,  0.02011, -0.56014,  0.9006,  0.6473,  0.0059,  0.0607
388, 91, -0.01059, -0.09059, -0.17842, -0.55057, -0.68667, -0.47472,  0.8719,  0.6606,  0.00586,  0.06072
389, 63, -0.02154, -0.09014, -0.16315, -0.5793, -0.7427, -0.33587,  0.8735,  0.6439,  0.00586,  0.06069
390, 94,  0.00416, -0.09845, -0.16661,  0.21326, -0.9611,  0.17554,  0.84544,  0.6587,  0.00581,  0.06072
391, 63, -0.02154, -0.09014, -0.16315, -0.5793, -0.7427, -0.33587,  0.8735,  0.6439,  0.00586,  0.06069
392, 91, -0.01059, -0.09059, -0.17842, -0.55057, -0.68667, -0.47472,  0.8719,  0.6606,  0.00586,  0.06072
393, 63, -0.02154, -0.09014, -0.16315, -0.5793, -0.7427, -0.33587,  0.8735,  0.6439,  0.00586,  0.06069
394, 94,  0.00416, -0.09845, -0.16661,  0.21326, -0.9611,  0.17554,  0.84544,  0.6587,  0.00581,  0.06072
395, 61, -0.00883, -0.09503, -0.15203,  0.08292, -0.94444,  0.31804,  0.8449,  0.6419,  0.00581,  0.06069
396, 73,  0.0119, -0.08021, -0.15314,  0.79863, -0.27489,  0.53537,  0.828,  0.6568,  0.00579,  0.06071
397, 61, -0.00883, -0.09503, -0.15203,  0.08292, -0.94444,  0.31804,  0.8449,  0.6419,  0.00581,  0.06069
398, 94,  0.00416, -0.09845, -0.16661,  0.21326, -0.9611,  0.17554,  0.84544,  0.6587,  0.00581,  0.06072
399, 94,  0.00416, -0.09845, -0.16661,  0.21326, -0.9611,  0.17554,  0.84544,  0.6587,  0.00581,  0.06072
400, 81,  0.02133, -0.07958, -0.1698,  0.92818, -0.12847,  0.32861,  0.8301,  0.6691,  0.00579,  0.06073
401, 73,  0.0119, -0.08021, -0.15314,  0.79863, -0.27489,  0.53537,  0.828,  0.6568,  0.00579,  0.06071
402, 81,  0.02133, -0.07958, -0.1698,  0.92818, -0.12847,  0.32861,  0.8301,  0.6691,  0.00579,  0.06073
403, 96,  0.02918, -0.09223, -0.22185,  0.44431, -0.77061, -0.45688,  0.8522,  0.7184,  0.00582,  0.06081
404, 99,  0.03216, -0.08076, -0.22018,  0.9655,  0.05324, -0.25491,  0.8406,  0.7201,  0.00581,  0.06082
405, 100,  0.01996, -0.04601, -0.22087,  0.79301,  0.53984, -0.28234,  0.81,  0.72345,  0.00576,  0.06082
406, 81,  0.02133, -0.07958, -0.1698,  0.92818, -0.12847,  0.32861,  0.8301,  0.6691,  0.00579,  0.06073
407, 99,  0.03216, -0.08076, -0.22018,  0.9655,  0.05324, -0.25491,  0.8406,  0.7201,  0.00581,  0.06082
408, 81,  0.02133, -0.07958, -0.1698,  0.92818, -0.12847,  0.32861,  0.8301,  0.6691,  0.00579,  0.06073
409, 100,  0.01996, -0.04601, -0.22087,  0.79301,  0.53984, -0.28234,  0.81,  0.72345,  0.00576,  0.06082
410, 80,  0.01086, -0.04251, -0.17281,  0.90856,  0.25322, -0.28537,  0.79895,  0.67607,  0.00574,  0.06074
411, 61, -0.00883, -0.09503, -0.15203,  0.08292, -0.94444,  0.31804,  0.8449,  0.6419,  0.00581,  0.06069
412, 73,  0.0119, -0.08021, -0.15314,  0.79863, -0.27489,  0.53537,  0.828,  0.6568,  0.00579,  0.06071
413, 58, -0.00034, -0.08058, -0.14141,  0.57883, -0.38638,  0.7181,  0.82547,  0.64026,  0.00578,  0.06069
414, 98,  0.01996, -0.04601, -0.22087,  0.79301,  0.53984, -0.28234,  0.8988,  0.72855,  0.0059,  0.06083
415, 101,  0.01679, -0.05281, -0.22766,  0.32275,  0.23044, -0.918,  0.8914,  0.7257,  0.00589,  0.06082
416, 92,  0.01241, -0.04056, -0.22286, -0.10267,  0.81686, -0.56762,  0.9024,  0.7225,  0.00591,  0.06082
417, 98,  0.01996, -0.04601, -0.22087,  0.79301,  0.53984, -0.28234,  0.8988,  0.72855,  0.0059,  0.06083
418, 102,  0.0264, -0.08227, -0.22618,  0.36505, -0.09494, -0.92613,  0.8673,  0.7244,  0.00585,  0.06082
419, 101,  0.01679, -0.05281, -0.22766,  0.32275,  0.23044, -0.918,  0.8914,  0.7257,  0.00589,  0.06082
420, 102,  0.0264, -0.08227, -0.22618,  0.36505, -0.09494, -0.92613,  0.8673,  0.7244,  0.00585,  0.06082
421, 98,  0.01996, -0.04601, -0.22087,  0.79301,  0.53984, -0.28234,  0.8988,  0.72855,  0.0059,  0.06083
422, 103,  0.03216, -0.08076, -0.22018,  0.9655,  0.05324, -0.25491,  0.8658,  0.7296,  0.00585,  0.06083
423, 103,  0.03216, -0.08076, -0.22018,  0.9655,  0.05324, -0.25491,  0.8658,  0.7296,  0.00585,  0.06083
424, 104,  0.02918, -0.09223, -0.22185,  0.44431, -0.77061, -0.45688,  0.857,  0.7225,  0.00583,  0.06082
425, 102,  0.0264, -0.08227, -0.22618,  0.36505, -0.09494, -0.92613,  0.8673,  0.7244,  0.00585,  0.06082
