VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
773, 347, -0.58498,  0.02001, -0.09373,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04459,  1.00,  0.78099,  0.03045
774, 349, -0.56851,  0.02001, -0.11147,  0.00, -1.00,  0.00, -0.99979,  0.00,  0.02045,  1.00,  0.77741,  0.01735
775, 347, -0.58498,  0.02001, -0.09373,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04459,  1.00,  0.78099,  0.03045
776, 350, -0.56846,  0.02001, -0.09644,  0.00, -1.00,  0.00, -0.9997,  0.00,  0.02431,  1.00,  0.77757,  0.02993
777, 349, -0.56851,  0.02001, -0.11147,  0.00, -1.00,  0.00, -0.99979,  0.00,  0.02045,  1.00,  0.77741,  0.01735
778, 350, -0.56846,  0.02001, -0.09644,  0.00, -1.00,  0.00, -0.9997,  0.00,  0.02431,  1.00,  0.77757,  0.02993
779, 351, -0.54958,  0.02001, -0.09633,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04475,  1.00,  0.77369,  0.03018
780, 349, -0.56851,  0.02001, -0.11147,  0.00, -1.00,  0.00, -0.99979,  0.00,  0.02045,  1.00,  0.77741,  0.01735
781, 351, -0.54958,  0.02001, -0.09633,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04475,  1.00,  0.77369,  0.03018
782, 352, -0.54592,  0.02001, -0.11051,  0.00, -1.00,  0.00, -0.99279,  0.00,  0.11984,  1.00,  0.77278,  0.02649
783, 353, -0.5259,  0.02001, -0.10524,  0.00, -1.00,  0.00, -0.999,  0.00,  0.0446,  1.00,  0.76873,  0.02811
784, 352, -0.54592,  0.02001, -0.11051,  0.00, -1.00,  0.00, -0.99279,  0.00,  0.11984,  1.00,  0.77278,  0.02649
785, 351, -0.54958,  0.02001, -0.09633,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04475,  1.00,  0.77369,  0.03018
786, 353, -0.5259,  0.02001, -0.10524,  0.00, -1.00,  0.00, -0.999,  0.00,  0.0446,  1.00,  0.76873,  0.02811
787, 351, -0.54958,  0.02001, -0.09633,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04475,  1.00,  0.77369,  0.03018
788, 354, -0.53293,  0.02001, -0.09199,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04459,  1.00,  0.77033,  0.03152
789, 353, -0.5259,  0.02001, -0.10524,  0.00, -1.00,  0.00, -0.999,  0.00,  0.0446,  1.00,  0.76873,  0.02811
790, 354, -0.53293,  0.02001, -0.09199,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04459,  1.00,  0.77033,  0.03152
791, 355, -0.5192,  0.02001, -0.08183,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04459,  1.00,  0.76762,  0.03435
792, 353, -0.5259,  0.02001, -0.10524,  0.00, -1.00,  0.00, -0.999,  0.00,  0.0446,  1.00,  0.76873,  0.02811
793, 355, -0.5192,  0.02001, -0.08183,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04459,  1.00,  0.76762,  0.03435
794, 356, -0.50791,  0.02001, -0.0915,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04458,  1.00,  0.76519,  0.03194
795, 356, -0.50791,  0.02001, -0.0915,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04458,  1.00,  0.76519,  0.03194
796, 355, -0.5192,  0.02001, -0.08183,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04459,  1.00,  0.76762,  0.03435
797, 357, -0.51275,  0.02001, -0.06796,  0.00, -1.00,  0.00, -0.99732,  0.00,  0.0732,  1.00,  0.76646,  0.03808
798, 356, -0.50791,  0.02001, -0.0915,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04458,  1.00,  0.76519,  0.03194
799, 357, -0.51275,  0.02001, -0.06796,  0.00, -1.00,  0.00, -0.99732,  0.00,  0.0732,  1.00,  0.76646,  0.03808
800, 358, -0.49781,  0.02001, -0.07165,  0.00, -1.00,  0.00, -0.99788,  0.00,  0.06514,  1.00,  0.76282,  0.03728
801, 358, -0.49781,  0.02001, -0.07165,  0.00, -1.00,  0.00, -0.99788,  0.00,  0.06514,  1.00,  0.76282,  0.03728
802, 357, -0.51275,  0.02001, -0.06796,  0.00, -1.00,  0.00, -0.99732,  0.00,  0.0732,  1.00,  0.76646,  0.03808
803, 359, -0.4963,  0.02001, -0.05464,  0.00, -1.00,  0.00, -0.99645,  0.00,  0.08422,  1.00,  0.74896,  0.0429
804, 359, -0.4963,  0.02001, -0.05464,  0.00, -1.00,  0.00, -0.99645,  0.00,  0.08422,  1.00,  0.74896,  0.0429
805, 357, -0.51275,  0.02001, -0.06796,  0.00, -1.00,  0.00, -0.99732,  0.00,  0.0732,  1.00,  0.76646,  0.03808
806, 360, -0.51352,  0.02001, -0.04655,  0.00, -1.00,  0.00, -0.99784,  0.00,  0.0657,  1.00,  0.753,  0.04483
807, 359, -0.4963,  0.02001, -0.05464,  0.00, -1.00,  0.00, -0.99645,  0.00,  0.08422,  1.00,  0.74896,  0.0429
808, 360, -0.51352,  0.02001, -0.04655,  0.00, -1.00,  0.00, -0.99784,  0.00,  0.0657,  1.00,  0.753,  0.04483
809, 361, -0.50007,  0.02001, -0.03764,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04466,  1.00,  0.75034,  0.04733
810, 362, -0.51598,  0.02001, -0.01649,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04467,  1.00,  0.75385,  0.05271
811, 361, -0.50007,  0.02001, -0.03764,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04466,  1.00,  0.75034,  0.04733
812, 360, -0.51352,  0.02001, -0.04655,  0.00, -1.00,  0.00, -0.99784,  0.00,  0.0657,  1.00,  0.753,  0.04483
813, 362, -0.51598,  0.02001, -0.01649,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04467,  1.00,  0.75385,  0.05271
814, 360, -0.51352,  0.02001, -0.04655,  0.00, -1.00,  0.00, -0.99784,  0.00,  0.0657,  1.00,  0.753,  0.04483
815, 363, -0.52485,  0.02001, -0.0307,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04468,  1.00,  0.75551,  0.04887
816, 362, -0.51598,  0.02001, -0.01649,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04467,  1.00,  0.75385,  0.05271
817, 363, -0.52485,  0.02001, -0.0307,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04468,  1.00,  0.75551,  0.04887
818, 364, -0.54705,  0.02001, -0.0307,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04459,  1.00,  0.76006,  0.0486
819, 362, -0.51598,  0.02001, -0.01649,  0.00, -1.00,  0.00, -0.999,  0.00,  0.04467,  1.00,  0.75385,  0.05271
820, 364, -0.54705,  0.02001, -0.0307,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04459,  1.00,  0.76006,  0.0486
821, 365, -0.5619,  0.02001, -0.01648,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04458,  1.00,  0.76327,  0.05217
822, 365, -0.5619,  0.02001, -0.01648,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04458,  1.00,  0.76327,  0.05217
823, 364, -0.54705,  0.02001, -0.0307,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04459,  1.00,  0.76006,  0.0486
824, 366, -0.54705,  0.02001, -0.0604,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04452,  1.00,  0.75972,  0.04079
825, 365, -0.5619,  0.02001, -0.01648,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04458,  1.00,  0.76327,  0.05217
826, 366, -0.54705,  0.02001, -0.0604,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04452,  1.00,  0.75972,  0.04079
827, 367, -0.5619,  0.02001, -0.0604,  0.00, -1.00,  0.00, -0.99901,  0.00,  0.04451,  1.00,  0.76277,  0.04062
828, 368, -0.62429,  0.02001, -0.04935,  0.00, -1.00,  0.00,  0.99958,  0.00,  0.02892, -1.00,  0.7757,  0.04279
829, 369, -0.61079,  0.02001, -0.06308,  0.00, -1.00,  0.00,  0.99957,  0.00,  0.0294, -1.00,  0.78663,  0.03821
830, 370, -0.62485,  0.02001, -0.06815,  0.00, -1.00,  0.00,  0.9995,  0.00,  0.03155, -1.00,  0.78946,  0.03671
831, 368, -0.62429,  0.02001, -0.04935,  0.00, -1.00,  0.00,  0.99958,  0.00,  0.02892, -1.00,  0.7757,  0.04279
832, 371, -0.60565,  0.02001, -0.04319,  0.00, -1.00,  0.00,  0.99963,  0.00,  0.02702, -1.00,  0.77195,  0.04463
833, 369, -0.61079,  0.02001, -0.06308,  0.00, -1.00,  0.00,  0.99957,  0.00,  0.0294, -1.00,  0.78663,  0.03821
834, 372,  0.03418,  0.01999,  0.10632,  0.00, -1.00,  0.00, -0.99663,  0.00,  0.08199,  1.00,  0.76794,  0.10065
835, 373,  0.03418,  0.01999, -0.16763,  0.00, -1.00,  0.00, -0.99665,  0.00,  0.08183,  1.00,  0.76272,  0.02876
836, 374,  0.02373,  0.01999, -0.16763,  0.00, -1.00,  0.00, -0.99665,  0.00,  0.08183,  1.00,  0.76486,  0.02853
837, 372,  0.03418,  0.01999,  0.10632,  0.00, -1.00,  0.00, -0.99663,  0.00,  0.08199,  1.00,  0.76794,  0.10065
838, 374,  0.02373,  0.01999, -0.16763,  0.00, -1.00,  0.00, -0.99665,  0.00,  0.08183,  1.00,  0.76486,  0.02853
839, 375,  0.02373,  0.01999,  0.10632,  0.00, -1.00,  0.00, -0.99663,  0.00,  0.08199,  1.00,  0.77008,  0.10042
840, 376,  0.03418,  0.01999,  0.3732,  0.00, -1.00,  0.00, -0.99768,  0.00,  0.06815,  1.00,  0.7775,  0.07288
841, 377,  0.03418,  0.01999,  0.19478,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.7741,  0.01849
842, 378,  0.02373,  0.01999,  0.19478,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00264,  1.00,  0.77624,  0.01849
843, 376,  0.03418,  0.01999,  0.3732,  0.00, -1.00,  0.00, -0.99768,  0.00,  0.06815,  1.00,  0.7775,  0.07288
844, 378,  0.02373,  0.01999,  0.19478,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00264,  1.00,  0.77624,  0.01849
845, 379,  0.02373,  0.01999,  0.3732,  0.00, -1.00,  0.00, -0.99749,  0.00,  0.07077,  1.00,  0.77964,  0.07266
846, 380,  0.03418,  0.01999,  0.16042,  0.00, -1.00,  0.00,  0.082,  0.00,  0.99663,  1.00,  0.78119,  0.03319
847, 381,  0.03418,  0.01999,  0.14233,  0.00, -1.00,  0.00,  0.08206,  0.00,  0.99663,  1.00,  0.77748,  0.03358
848, 382,  0.02373,  0.01999,  0.14233,  0.00, -1.00,  0.00,  0.08203,  0.00,  0.99663,  1.00,  0.77729,  0.03084
849, 380,  0.03418,  0.01999,  0.16042,  0.00, -1.00,  0.00,  0.082,  0.00,  0.99663,  1.00,  0.78119,  0.03319
850, 382,  0.02373,  0.01999,  0.14233,  0.00, -1.00,  0.00,  0.08203,  0.00,  0.99663,  1.00,  0.77729,  0.03084
851, 383,  0.02373,  0.01999,  0.16042,  0.00, -1.00,  0.00,  0.08197,  0.00,  0.99663,  1.00,  0.78099,  0.03045
852, 384,  0.02373,  0.01999, -0.31204,  0.00, -1.00,  0.00, -0.99665,  0.00,  0.08182,  1.00,  0.76713,  0.03158
853, 385,  0.02373,  0.01999, -0.20661,  0.00, -1.00,  0.00, -0.99663,  0.00,  0.08199,  1.00,  0.76914,  0.05924
854, 386,  0.03418,  0.01999, -0.20661,  0.00, -1.00,  0.00, -0.99663,  0.00,  0.082,  1.00,  0.767,  0.05947
855, 384,  0.02373,  0.01999, -0.31204,  0.00, -1.00,  0.00, -0.99665,  0.00,  0.08182,  1.00,  0.76713,  0.03158
856, 386,  0.03418,  0.01999, -0.20661,  0.00, -1.00,  0.00, -0.99663,  0.00,  0.082,  1.00,  0.767,  0.05947
857, 387,  0.03418,  0.01999, -0.31204,  0.00, -1.00,  0.00, -0.99665,  0.00,  0.08183,  1.00,  0.76499,  0.0318
858, 388,  0.07276,  0.01999, -0.22196,  0.00, -1.00,  0.00,  0.99664,  0.00, -0.08192,  1.00,  0.76895,  0.05658
859, 389,  0.06386,  0.01999, -0.22196,  0.00, -1.00,  0.00,  0.99664,  0.00, -0.08192,  1.00,  0.76712,  0.05678
860, 390,  0.06386,  0.01999, -0.12667,  0.00, -1.00,  0.00,  0.99664,  0.00, -0.08192,  1.00,  0.76531,  0.03177
861, 388,  0.07276,  0.01999, -0.22196,  0.00, -1.00,  0.00,  0.99664,  0.00, -0.08192,  1.00,  0.76895,  0.05658
862, 390,  0.06386,  0.01999, -0.12667,  0.00, -1.00,  0.00,  0.99664,  0.00, -0.08192,  1.00,  0.76531,  0.03177
863, 391,  0.07276,  0.01999, -0.12667,  0.00, -1.00,  0.00,  0.99664,  0.00, -0.08192,  1.00,  0.76713,  0.03158
864, 392,  0.07276,  0.01999, -0.03121,  0.00, -1.00,  0.00, -0.99664,  0.00,  0.08192,  1.00,  0.76645,  0.05188
865, 393,  0.07276,  0.01999, -0.10773,  0.00, -1.00,  0.00, -0.99664,  0.00,  0.08192,  1.00,  0.76499,  0.0318
866, 394,  0.06386,  0.01999, -0.10773,  0.00, -1.00,  0.00, -0.99664,  0.00,  0.08192,  1.00,  0.76681,  0.03161
867, 392,  0.07276,  0.01999, -0.03121,  0.00, -1.00,  0.00, -0.99664,  0.00,  0.08192,  1.00,  0.76645,  0.05188
868, 394,  0.06386,  0.01999, -0.10773,  0.00, -1.00,  0.00, -0.99664,  0.00,  0.08192,  1.00,  0.76681,  0.03161
869, 395,  0.06386,  0.01999, -0.03121,  0.00, -1.00,  0.00, -0.99664,  0.00,  0.08192,  1.00,  0.76827,  0.05169
870, 396,  0.07276,  0.01999,  0.24231,  0.00, -1.00,  0.00, -0.99662,  0.00,  0.08214,  1.00,  0.77226,  0.09305
871, 397,  0.07276,  0.01999, -0.00466,  0.00, -1.00,  0.00, -0.99664,  0.00,  0.08192,  1.00,  0.76756,  0.02825
872, 398,  0.06386,  0.01999, -0.00466,  0.00, -1.00,  0.00, -0.99664,  0.00,  0.08192,  1.00,  0.76938,  0.02805
873, 396,  0.07276,  0.01999,  0.24231,  0.00, -1.00,  0.00, -0.99662,  0.00,  0.08214,  1.00,  0.77226,  0.09305
874, 398,  0.06386,  0.01999, -0.00466,  0.00, -1.00,  0.00, -0.99664,  0.00,  0.08192,  1.00,  0.76938,  0.02805
875, 399,  0.06386,  0.01999,  0.24231,  0.00, -1.00,  0.00, -0.99662,  0.00,  0.08213,  1.00,  0.77409,  0.09286
876, 400,  0.07276,  0.01999,  0.28312,  0.00, -1.00,  0.00,  0.99664,  0.00, -0.08194,  1.00,  0.78095,  0.02985
877, 401,  0.07276,  0.01999,  0.27041,  0.00, -1.00,  0.00,  0.99662,  0.00, -0.08218,  1.00,  0.78119,  0.03319
878, 402,  0.06386,  0.01999,  0.27041,  0.00, -1.00,  0.00,  0.99661,  0.00, -0.08233,  1.00,  0.77937,  0.03338
879, 400,  0.07276,  0.01999,  0.28312,  0.00, -1.00,  0.00,  0.99664,  0.00, -0.08194,  1.00,  0.78095,  0.02985
880, 402,  0.06386,  0.01999,  0.27041,  0.00, -1.00,  0.00,  0.99661,  0.00, -0.08233,  1.00,  0.77937,  0.03338
881, 403,  0.06386,  0.01999,  0.28312,  0.00, -1.00,  0.00,  0.99663,  0.00, -0.08209,  1.00,  0.77912,  0.03004
882, 404,  0.11236,  0.01999,  0.13054,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.77023,  0.07434
883, 405,  0.11236,  0.01999,  0.11783,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.76763,  0.07462
884, 406,  0.10346,  0.01999,  0.11783,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.76746,  0.07228
885, 404,  0.11236,  0.01999,  0.13054,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.77023,  0.07434
886, 406,  0.10346,  0.01999,  0.11783,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.76746,  0.07228
887, 407,  0.10346,  0.01999,  0.13054,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.77006,  0.07201
888, 408, -0.45933,  0.01999, -0.13157,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.7619,  0.01849
889, 409, -0.47595,  0.01999, -0.13157,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.76531,  0.01849
890, 410, -0.47595,  0.01999,  0.19274,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.77131,  0.10961
891, 408, -0.45933,  0.01999, -0.13157,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.7619,  0.01849
892, 410, -0.47595,  0.01999,  0.19274,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.77131,  0.10961
893, 411, -0.45933,  0.01999,  0.19274,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.76791,  0.10961
894, 412, -0.50423,  0.01999,  0.02119,  0.00, -1.00,  0.00,  0.08217,  0.00,  0.99662,  1.00,  0.77746,  0.03521
895, 413, -0.52086,  0.01999,  0.02119,  0.00, -1.00,  0.00,  0.08204,  0.00,  0.99663,  1.00,  0.77714,  0.03085
896, 414, -0.52086,  0.01999,  0.03998,  0.00, -1.00,  0.00,  0.0819,  0.00,  0.99664,  1.00,  0.78099,  0.03045
897, 412, -0.50423,  0.01999,  0.02119,  0.00, -1.00,  0.00,  0.08217,  0.00,  0.99662,  1.00,  0.77746,  0.03521
898, 414, -0.52086,  0.01999,  0.03998,  0.00, -1.00,  0.00,  0.0819,  0.00,  0.99664,  1.00,  0.78099,  0.03045
899, 415, -0.50423,  0.01999,  0.03998,  0.00, -1.00,  0.00,  0.08202,  0.00,  0.99663,  1.00,  0.7813,  0.03481
900, 416, -0.43126,  0.01999, -0.05956,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.768,  0.01849
901, 417, -0.44788,  0.01999, -0.05956,  0.00, -1.00,  0.00, -0.99999,  0.00,  0.00412,  1.00,  0.77141,  0.01849
902, 418, -0.44788,  0.01999,  0.12072,  0.00, -1.00,  0.00, -0.99752,  0.00,  0.07038,  1.00,  0.77484,  0.07366
903, 416, -0.43126,  0.01999, -0.05956,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.768,  0.01849
904, 418, -0.44788,  0.01999,  0.12072,  0.00, -1.00,  0.00, -0.99752,  0.00,  0.07038,  1.00,  0.77484,  0.07366
905, 419, -0.43126,  0.01999,  0.12072,  0.00, -1.00,  0.00, -0.9978,  0.00,  0.06627,  1.00,  0.77144,  0.07402
906, 420, -1.78517,  0.01, -3.57676,  0.00,  1.00,  0.00,  0.00,  0.00, -1.00,  1.00,  0.92156,  0.51158
907, 421,  1.29755,  0.01, -3.57649,  0.00,  1.00,  0.00,  0.00,  0.00, -1.00,  1.00,  0.92151,  0.01356
908, 422,  1.29755,  0.01, -3.99961,  0.00,  1.00,  0.00,  0.00,  0.00, -1.00,  1.00,  0.99097,  0.01356
909, 420, -1.78517,  0.01, -3.57676,  0.00,  1.00,  0.00,  0.00,  0.00, -1.00,  1.00,  0.92156,  0.51158
910, 422,  1.29755,  0.01, -3.99961,  0.00,  1.00,  0.00,  0.00,  0.00, -1.00,  1.00,  0.99097,  0.01356
911, 423, -1.78517,  0.01, -3.99961,  0.00,  1.00,  0.00,  0.00,  0.00, -1.00,  1.00,  0.99097,  0.51158
912, 424, -1.69894,  0.01962,  3.8696,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.25807
913, 425, -1.64265,  0.01962,  3.81331,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.25807
914, 426, -1.64726,  0.01962,  3.79943,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.20459
915, 424, -1.69894,  0.01962,  3.8696,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.25807
916, 426, -1.64726,  0.01962,  3.79943,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.20459
917, 427, -1.71282,  0.01962,  3.86499,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.20459
918, 427, -1.71282,  0.01962,  3.86499,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.20459
919, 426, -1.64726,  0.01962,  3.79943,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.20459
920, 428, -1.66114,  0.01962,  3.79481,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.1511
921, 427, -1.71282,  0.01962,  3.86499,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.20459
922, 428, -1.66114,  0.01962,  3.79481,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.1511
923, 429, -1.71744,  0.01962,  3.85111,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.1511
924, 430,  1.25401,  0.01962,  3.85111,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.25807
925, 431,  1.19772,  0.01962,  3.79481,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.25807
926, 432,  1.18384,  0.01962,  3.79943,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.20459
927, 430,  1.25401,  0.01962,  3.85111,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.25807
928, 432,  1.18384,  0.01962,  3.79943,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.20459
929, 433,  1.2494,  0.01962,  3.86498,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.20459
930, 433,  1.2494,  0.01962,  3.86498,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.20459
931, 432,  1.18384,  0.01962,  3.79943,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.20459
932, 434,  1.17922,  0.01962,  3.81331,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.1511
933, 433,  1.2494,  0.01962,  3.86498,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.20459
934, 434,  1.17922,  0.01962,  3.81331,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.1511
935, 435,  1.23552,  0.01962,  3.8696,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.1511
936, 436,  1.99457,  0.01962,  2.68424,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.25807
937, 437,  1.93827,  0.01962,  2.62795,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.25807
938, 438,  1.9244,  0.01962,  2.63257,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.20459
939, 436,  1.99457,  0.01962,  2.68424,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.25807
940, 438,  1.9244,  0.01962,  2.63257,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.20459
941, 439,  1.98995,  0.01962,  2.69812,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.20459
942, 439,  1.98995,  0.01962,  2.69812,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.20459
943, 438,  1.9244,  0.01962,  2.63257,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.20459
944, 440,  1.91978,  0.01962,  2.64645,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.1511
945, 439,  1.98995,  0.01962,  2.69812,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.20459
946, 440,  1.91978,  0.01962,  2.64645,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.1511
947, 441,  1.97607,  0.01962,  2.70274,  0.00,  1.00,  0.00, -0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.1511
948, 442,  1.97607,  0.01962,  0.82864,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.25807
949, 443,  1.91978,  0.01962,  0.88493,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.25807
950, 444,  1.92439,  0.01962,  0.89881,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.20459
951, 442,  1.97607,  0.01962,  0.82864,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.25807
952, 444,  1.92439,  0.01962,  0.89881,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.20459
953, 445,  1.98995,  0.01962,  0.83326,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.20459
954, 445,  1.98995,  0.01962,  0.83326,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.20459
955, 444,  1.92439,  0.01962,  0.89881,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.20459
956, 446,  1.93827,  0.01962,  0.90343,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.1511
957, 445,  1.98995,  0.01962,  0.83326,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.20459
958, 446,  1.93827,  0.01962,  0.90343,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.1511
959, 447,  1.99457,  0.01962,  0.84713,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.1511
960, 448, -1.71744,  0.01962, -3.90936,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.25807
961, 449, -1.66114,  0.01962, -3.85306,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.25807
962, 450, -1.64727,  0.01962, -3.85768,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.20459
963, 448, -1.71744,  0.01962, -3.90936,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.25807
964, 450, -1.64727,  0.01962, -3.85768,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.20459
965, 451, -1.71282,  0.01962, -3.92324,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.20459
