VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
180, 38,  0.4386,  0.37543, -0.06341,  0.99884,  0.0248, -0.0413, -0.02482,  0.99969,  0.00,  1.00,  0.37354,  0.60105
181, 46,  0.41723,  0.52751, -0.21867,  0.91543,  0.10451, -0.38868, -0.10584,  0.99422,  0.01807,  1.00,  0.52263,  0.44228
182, 47,  0.43099,  0.52751, -0.06295,  0.99189,  0.12055, -0.0403, -0.1204,  0.99271,  0.00616,  1.00,  0.52263,  0.60105
183, 48,  0.22088,  0.28856, -0.27833,  0.11445, -0.00916, -0.99339, -0.00241,  0.99995, -0.00949,  1.00,  0.28462,  0.23137
184, 45,  0.37708,  0.53272, -0.24573,  0.32884,  0.09308, -0.93979,  0.04031,  0.99284,  0.11244,  1.00,  0.52263,  0.39018
185, 43,  0.38151,  0.28856, -0.2526,  0.40208, -0.01011, -0.91555, -0.00128,  0.99993, -0.0116,  1.00,  0.28462,  0.39018
186, 45,  0.37708,  0.53272, -0.24573,  0.32884,  0.09308, -0.93979,  0.04031,  0.99284,  0.11244,  1.00,  0.52263,  0.39018
187, 48,  0.22088,  0.28856, -0.27833,  0.11445, -0.00916, -0.99339, -0.00241,  0.99995, -0.00949,  1.00,  0.28462,  0.23137
188, 49,  0.22009,  0.53288, -0.27048,  0.11235,  0.09995, -0.98863, -0.00574,  0.99498,  0.09994,  1.00,  0.52263,  0.23137
189, 48,  0.22088,  0.28856, -0.27833,  0.11445, -0.00916, -0.99339, -0.00241,  0.99995, -0.00949,  1.00,  0.28462,  0.23137
190, 50,  0.00,  0.53292, -0.28229,  0.00,  0.09575, -0.99541, -0.00196,  0.9954,  0.09574,  1.00,  0.52263,  0.01549
191, 49,  0.22009,  0.53288, -0.27048,  0.11235,  0.09995, -0.98863, -0.00574,  0.99498,  0.09994,  1.00,  0.52263,  0.23137
192, 50,  0.00,  0.53292, -0.28229,  0.00,  0.09575, -0.99541, -0.00196,  0.9954,  0.09574,  1.00,  0.52263,  0.01549
193, 48,  0.22088,  0.28856, -0.27833,  0.11445, -0.00916, -0.99339, -0.00241,  0.99995, -0.00949,  1.00,  0.28462,  0.23137
194, 51,  0.00,  0.28857, -0.29035,  0.00, -0.00915, -0.99996,  0.00,  0.99996, -0.00915,  1.00,  0.28462,  0.01549
195, 50,  0.00,  0.53292, -0.28229,  0.00,  0.09575, -0.99541, -0.00196,  0.9954,  0.09574,  1.00,  0.52263,  0.01549
196, 52,  0.21931,  0.59891, -0.26022,  0.11693,  0.46696, -0.87651, -0.05163,  0.88423,  0.46419,  1.00,  0.58943,  0.23137
197, 49,  0.22009,  0.53288, -0.27048,  0.11235,  0.09995, -0.98863, -0.00574,  0.99498,  0.09994,  1.00,  0.52263,  0.23137
198, 52,  0.21931,  0.59891, -0.26022,  0.11693,  0.46696, -0.87651, -0.05163,  0.88423,  0.46419,  1.00,  0.58943,  0.23137
199, 50,  0.00,  0.53292, -0.28229,  0.00,  0.09575, -0.99541, -0.00196,  0.9954,  0.09574,  1.00,  0.52263,  0.01549
200, 53,  0.00,  0.60534, -0.27184,  0.00,  0.46535, -0.88512,  0.00,  0.88512,  0.46535,  1.00,  0.59396,  0.01549
201, 54,  0.3504,  0.58763, -0.24152,  0.22585,  0.46201, -0.85763, -0.0312,  0.88336,  0.46765,  1.00,  0.57878,  0.36159
202, 49,  0.22009,  0.53288, -0.27048,  0.11235,  0.09995, -0.98863, -0.00574,  0.99498,  0.09994,  1.00,  0.52263,  0.23137
203, 52,  0.21931,  0.59891, -0.26022,  0.11693,  0.46696, -0.87651, -0.05163,  0.88423,  0.46419,  1.00,  0.58943,  0.23137
204, 49,  0.22009,  0.53288, -0.27048,  0.11235,  0.09995, -0.98863, -0.00574,  0.99498,  0.09994,  1.00,  0.52263,  0.23137
205, 54,  0.3504,  0.58763, -0.24152,  0.22585,  0.46201, -0.85763, -0.0312,  0.88336,  0.46765,  1.00,  0.57878,  0.36159
206, 45,  0.37708,  0.53272, -0.24573,  0.32884,  0.09308, -0.93979,  0.04031,  0.99284,  0.11244,  1.00,  0.52263,  0.39018
207, 45,  0.37708,  0.53272, -0.24573,  0.32884,  0.09308, -0.93979,  0.04031,  0.99284,  0.11244,  1.00,  0.52263,  0.39018
208, 54,  0.3504,  0.58763, -0.24152,  0.22585,  0.46201, -0.85763, -0.0312,  0.88336,  0.46765,  1.00,  0.57878,  0.36159
209, 55,  0.38169,  0.57787, -0.23592,  0.41002,  0.40354, -0.81795, -0.00774,  0.8983,  0.43931,  1.00,  0.56936,  0.39018
210, 45,  0.37708,  0.53272, -0.24573,  0.32884,  0.09308, -0.93979,  0.04031,  0.99284,  0.11244,  1.00,  0.52263,  0.39018
211, 55,  0.38169,  0.57787, -0.23592,  0.41002,  0.40354, -0.81795, -0.00774,  0.8983,  0.43931,  1.00,  0.56936,  0.39018
212, 56,  0.39869,  0.55873, -0.23197,  0.58979,  0.21631, -0.77805,  0.04254,  0.9538,  0.29741,  1.00,  0.55081,  0.41102
213, 45,  0.37708,  0.53272, -0.24573,  0.32884,  0.09308, -0.93979,  0.04031,  0.99284,  0.11244,  1.00,  0.52263,  0.39018
214, 56,  0.39869,  0.55873, -0.23197,  0.58979,  0.21631, -0.77805,  0.04254,  0.9538,  0.29741,  1.00,  0.55081,  0.41102
215, 44,  0.40493,  0.52644, -0.23123,  0.63242,  0.06561, -0.77184, -0.00906,  0.99696,  0.07732,  1.00,  0.52263,  0.42447
216, 47,  0.43099,  0.52751, -0.06295,  0.99189,  0.12055, -0.0403, -0.1204,  0.99271,  0.00616,  1.00,  0.52263,  0.60105
217, 1,  0.4386,  0.37543,  0.09039,  0.99842,  0.0248,  0.05036, -0.02493,  0.99969,  0.00199,  1.00,  0.37356,  0.75906
218, 38,  0.4386,  0.37543, -0.06341,  0.99884,  0.0248, -0.0413, -0.02482,  0.99969,  0.00,  1.00,  0.37354,  0.60105
219, 3,  0.4386,  0.24434,  0.09039,  0.9985, -0.02212,  0.05015,  0.02233,  0.99974, -0.00371,  1.00,  0.25028,  0.75908
220, 38,  0.4386,  0.37543, -0.06341,  0.99884,  0.0248, -0.0413, -0.02482,  0.99969,  0.00,  1.00,  0.37354,  0.60105
221, 1,  0.4386,  0.37543,  0.09039,  0.99842,  0.0248,  0.05036, -0.02493,  0.99969,  0.00199,  1.00,  0.37356,  0.75906
222, 1,  0.4386,  0.37543,  0.09039,  0.99842,  0.0248,  0.05036, -0.02493,  0.99969,  0.00199,  1.00,  0.37356,  0.75906
223, 47,  0.43099,  0.52751, -0.06295,  0.99189,  0.12055, -0.0403, -0.1204,  0.99271,  0.00616,  1.00,  0.52263,  0.60105
224, 7,  0.43099,  0.52751,  0.09086,  0.99158,  0.1198,  0.04922, -0.12012,  0.99275,  0.00369,  1.00,  0.52262,  0.7589
225, 57,  0.00,  1.41740E-13,  0.00008,  0.00, -1.00,  0.00, -0.99969,  0.00,  0.02487, -1.00,  0.85073,  0.30127
226, 58,  0.21933,  4.35639E-10,  0.24955,  0.05722, -0.92472,  0.37632, -0.99545, -0.02408,  0.0922, -1.00,  0.8016,  0.3559
227, 59,  0.00,  4.56234E-10,  0.26135,  0.00, -0.92446,  0.38128, -0.99877,  0.01894,  0.04592, -1.00,  0.85073,  0.3559
228, 58,  0.21933,  4.35639E-10,  0.24955,  0.05722, -0.92472,  0.37632, -0.99545, -0.02408,  0.0922, -1.00,  0.8016,  0.3559
229, 57,  0.00,  1.41740E-13,  0.00008,  0.00, -1.00,  0.00, -0.99969,  0.00,  0.02487, -1.00,  0.85073,  0.30127
230, 60,  0.21958, -6.54216E-15, -3.74761E-6,  0.0185, -0.99983,  0.00, -0.99955, -0.0185,  0.02377, -1.00,  0.8016,  0.30127
231, 60,  0.21958, -6.54216E-15, -3.74761E-6,  0.0185, -0.99983,  0.00, -0.99955, -0.0185,  0.02377, -1.00,  0.8016,  0.30127
232, 61,  0.35366,  0.005,  0.23054,  0.19835, -0.90915,  0.36619, -0.97781, -0.15783,  0.13779, -1.00,  0.77064,  0.3559
233, 58,  0.21933,  4.35639E-10,  0.24955,  0.05722, -0.92472,  0.37632, -0.99545, -0.02408,  0.0922, -1.00,  0.8016,  0.3559
234, 61,  0.35366,  0.005,  0.23054,  0.19835, -0.90915,  0.36619, -0.97781, -0.15783,  0.13779, -1.00,  0.77064,  0.3559
235, 60,  0.21958, -6.54216E-15, -3.74761E-6,  0.0185, -0.99983,  0.00, -0.99955, -0.0185,  0.02377, -1.00,  0.8016,  0.30127
236, 62,  0.3674,  0.00542, -2.70730E-6,  0.15411, -0.98805,  0.00029, -0.98804, -0.15411,  0.00472, -1.00,  0.77064,  0.30127
237, 62,  0.3674,  0.00542, -2.70730E-6,  0.15411, -0.98805,  0.00029, -0.98804, -0.15411,  0.00472, -1.00,  0.77064,  0.30127
238, 63,  0.38898,  0.0148,  0.22475,  0.52491, -0.76697,  0.36908, -0.85101, -0.46496,  0.24412, -1.00,  0.76293,  0.3559
239, 61,  0.35366,  0.005,  0.23054,  0.19835, -0.90915,  0.36619, -0.97781, -0.15783,  0.13779, -1.00,  0.77064,  0.3559
240, 63,  0.38898,  0.0148,  0.22475,  0.52491, -0.76697,  0.36908, -0.85101, -0.46496,  0.24412, -1.00,  0.76293,  0.3559
241, 62,  0.3674,  0.00542, -2.70730E-6,  0.15411, -0.98805,  0.00029, -0.98804, -0.15411,  0.00472, -1.00,  0.77064,  0.30127
242, 64,  0.40274,  0.01498,  0.00025,  0.51423, -0.85765, -0.00149, -0.85763, -0.5142, -0.00773, -1.00,  0.76293,  0.30127
243, 61,  0.35366,  0.005,  0.23054,  0.19835, -0.90915,  0.36619, -0.97781, -0.15783,  0.13779, -1.00,  0.77064,  0.3559
244, 65,  0.21931,  0.01109,  0.26021,  0.10147, -0.43799,  0.89324, -0.9945, -0.02126,  0.10255, -1.00,  0.8016,  0.36067
245, 58,  0.21933,  4.35639E-10,  0.24955,  0.05722, -0.92472,  0.37632, -0.99545, -0.02408,  0.0922, -1.00,  0.8016,  0.3559
246, 65,  0.21931,  0.01109,  0.26021,  0.10147, -0.43799,  0.89324, -0.9945, -0.02126,  0.10255, -1.00,  0.8016,  0.36067
247, 61,  0.35366,  0.005,  0.23054,  0.19835, -0.90915,  0.36619, -0.97781, -0.15783,  0.13779, -1.00,  0.77064,  0.3559
248, 66,  0.35054,  0.01594,  0.24147,  0.20829, -0.42475,  0.88102, -0.97634, -0.14378,  0.1615, -1.00,  0.77064,  0.36067
249, 63,  0.38898,  0.0148,  0.22475,  0.52491, -0.76697,  0.36908, -0.85101, -0.46496,  0.24412, -1.00,  0.76293,  0.3559
250, 66,  0.35054,  0.01594,  0.24147,  0.20829, -0.42475,  0.88102, -0.97634, -0.14378,  0.1615, -1.00,  0.77064,  0.36067
251, 61,  0.35366,  0.005,  0.23054,  0.19835, -0.90915,  0.36619, -0.97781, -0.15783,  0.13779, -1.00,  0.77064,  0.3559
252, 67,  0.00,  0.01109,  0.27201,  0.00, -0.43644,  0.89973, -0.99972,  0.02112,  0.01024, -1.00,  0.85073,  0.36067
253, 58,  0.21933,  4.35639E-10,  0.24955,  0.05722, -0.92472,  0.37632, -0.99545, -0.02408,  0.0922, -1.00,  0.8016,  0.3559
254, 65,  0.21931,  0.01109,  0.26021,  0.10147, -0.43799,  0.89324, -0.9945, -0.02126,  0.10255, -1.00,  0.8016,  0.36067
255, 58,  0.21933,  4.35639E-10,  0.24955,  0.05722, -0.92472,  0.37632, -0.99545, -0.02408,  0.0922, -1.00,  0.8016,  0.3559
256, 67,  0.00,  0.01109,  0.27201,  0.00, -0.43644,  0.89973, -0.99972,  0.02112,  0.01024, -1.00,  0.85073,  0.36067
257, 59,  0.00,  4.56234E-10,  0.26135,  0.00, -0.92446,  0.38128, -0.99877,  0.01894,  0.04592, -1.00,  0.85073,  0.3559
258, 66,  0.35054,  0.01594,  0.24147,  0.20829, -0.42475,  0.88102, -0.97634, -0.14378,  0.1615, -1.00,  0.77064,  0.36067
259, 63,  0.38898,  0.0148,  0.22475,  0.52491, -0.76697,  0.36908, -0.85101, -0.46496,  0.24412, -1.00,  0.76293,  0.3559
260, 68,  0.38182,  0.02465,  0.2364,  0.37957, -0.34621,  0.85794, -0.90834, -0.31552,  0.27454, -1.00,  0.76293,  0.36067
261, 69,  0.21958,  0.61112, -0.06318,  0.05551,  0.99845, -0.00281, -0.99835,  0.05546, -0.0151,  1.00,  0.82249,  0.71667
262, 70,  0.35384,  0.59848, -0.23052,  0.23572,  0.89864, -0.36998, -0.97037,  0.19682, -0.14018,  1.00,  0.71448,  0.58267
263, 71,  0.21933,  0.60999, -0.24956,  0.09099,  0.92208, -0.37616, -0.99405,  0.06139, -0.08996,  1.00,  0.82249,  0.58267
264, 70,  0.35384,  0.59848, -0.23052,  0.23572,  0.89864, -0.36998, -0.97037,  0.19682, -0.14018,  1.00,  0.71448,  0.58267
265, 69,  0.21958,  0.61112, -0.06318,  0.05551,  0.99845, -0.00281, -0.99835,  0.05546, -0.0151,  1.00,  0.82249,  0.71667
266, 72,  0.36758,  0.5982, -0.06298,  0.1934,  0.9811, -0.00706, -0.98108,  0.19332, -0.01021,  1.00,  0.71448,  0.71667
267, 71,  0.21933,  0.60999, -0.24956,  0.09099,  0.92208, -0.37616, -0.99405,  0.06139, -0.08996,  1.00,  0.82249,  0.58267
268, 73,  0.00,  0.61638, -0.06309,  0.00,  1.00, -0.00129, -0.99989,  0.00, -0.01452,  1.00,  0.99326,  0.71667
269, 69,  0.21958,  0.61112, -0.06318,  0.05551,  0.99845, -0.00281, -0.99835,  0.05546, -0.0151,  1.00,  0.82249,  0.71667
270, 73,  0.00,  0.61638, -0.06309,  0.00,  1.00, -0.00129, -0.99989,  0.00, -0.01452,  1.00,  0.99326,  0.71667
271, 71,  0.21933,  0.60999, -0.24956,  0.09099,  0.92208, -0.37616, -0.99405,  0.06139, -0.08996,  1.00,  0.82249,  0.58267
272, 74,  0.00,  0.61642, -0.26118,  0.00,  0.92547, -0.37881, -0.99928, -0.01435, -0.03506,  1.00,  0.99326,  0.58267
273, 72,  0.36758,  0.5982, -0.06298,  0.1934,  0.9811, -0.00706, -0.98108,  0.19332, -0.01021,  1.00,  0.71448,  0.71667
274, 75,  0.38905,  0.58755, -0.22423,  0.54438,  0.75458, -0.36642, -0.83498,  0.5293, -0.1505,  1.00,  0.68661,  0.58267
275, 70,  0.35384,  0.59848, -0.23052,  0.23572,  0.89864, -0.36998, -0.97037,  0.19682, -0.14018,  1.00,  0.71448,  0.58267
276, 75,  0.38905,  0.58755, -0.22423,  0.54438,  0.75458, -0.36642, -0.83498,  0.5293, -0.1505,  1.00,  0.68661,  0.58267
277, 72,  0.36758,  0.5982, -0.06298,  0.1934,  0.9811, -0.00706, -0.98108,  0.19332, -0.01021,  1.00,  0.71448,  0.71667
278, 76,  0.40282,  0.58743, -0.06271,  0.54326,  0.8393, -0.02108, -0.83948,  0.54338,  0.00,  1.00,  0.68661,  0.71667
279, 77,  0.42394,  0.56387, -0.06295,  0.89643,  0.44173, -0.03581, -0.44206,  0.89698, -0.00152,  1.00,  0.66174,  0.71667
280, 75,  0.38905,  0.58755, -0.22423,  0.54438,  0.75458, -0.36642, -0.83498,  0.5293, -0.1505,  1.00,  0.68661,  0.58267
281, 76,  0.40282,  0.58743, -0.06271,  0.54326,  0.8393, -0.02108, -0.83948,  0.54338,  0.00,  1.00,  0.68661,  0.71667
282, 75,  0.38905,  0.58755, -0.22423,  0.54438,  0.75458, -0.36642, -0.83498,  0.5293, -0.1505,  1.00,  0.68661,  0.58267
283, 77,  0.42394,  0.56387, -0.06295,  0.89643,  0.44173, -0.03581, -0.44206,  0.89698, -0.00152,  1.00,  0.66174,  0.71667
284, 78,  0.41019,  0.5639, -0.21955,  0.84507,  0.38915, -0.36664, -0.44755,  0.89003, -0.08688,  1.00,  0.66174,  0.5827
285, 77,  0.42394,  0.56387, -0.06295,  0.89643,  0.44173, -0.03581, -0.44206,  0.89698, -0.00152,  1.00,  0.66174,  0.71667
286, 79,  0.41723,  0.52751, -0.21867,  0.91543,  0.10451, -0.38868, -0.13256,  0.99011, -0.04597,  1.00,  0.63248,  0.5827
287, 78,  0.41019,  0.5639, -0.21955,  0.84507,  0.38915, -0.36664, -0.44755,  0.89003, -0.08688,  1.00,  0.66174,  0.5827
288, 79,  0.41723,  0.52751, -0.21867,  0.91543,  0.10451, -0.38868, -0.13256,  0.99011, -0.04597,  1.00,  0.63248,  0.5827
289, 77,  0.42394,  0.56387, -0.06295,  0.89643,  0.44173, -0.03581, -0.44206,  0.89698, -0.00152,  1.00,  0.66174,  0.71667
290, 80,  0.43099,  0.52751, -0.06295,  0.99189,  0.12055, -0.0403, -0.12077,  0.99268, -0.00293,  1.00,  0.63248,  0.71667
291, 70,  0.35384,  0.59848, -0.23052,  0.23572,  0.89864, -0.36998, -0.97037,  0.19682, -0.14018,  1.00,  0.71448,  0.58267
292, 81,  0.21931,  0.59891, -0.26022,  0.11693,  0.46696, -0.87651, -0.99313,  0.05924, -0.10093,  1.00,  0.82249,  0.56966
293, 71,  0.21933,  0.60999, -0.24956,  0.09099,  0.92208, -0.37616, -0.99405,  0.06139, -0.08996,  1.00,  0.82249,  0.58267
294, 81,  0.21931,  0.59891, -0.26022,  0.11693,  0.46696, -0.87651, -0.99313,  0.05924, -0.10093,  1.00,  0.82249,  0.56966
295, 70,  0.35384,  0.59848, -0.23052,  0.23572,  0.89864, -0.36998, -0.97037,  0.19682, -0.14018,  1.00,  0.71448,  0.58267
296, 82,  0.3504,  0.58763, -0.24152,  0.22585,  0.46201, -0.85763, -0.97077,  0.18015, -0.1586,  1.00,  0.71448,  0.56966
297, 75,  0.38905,  0.58755, -0.22423,  0.54438,  0.75458, -0.36642, -0.83498,  0.5293, -0.1505,  1.00,  0.68661,  0.58267
298, 82,  0.3504,  0.58763, -0.24152,  0.22585,  0.46201, -0.85763, -0.97077,  0.18015, -0.1586,  1.00,  0.71448,  0.56966
299, 70,  0.35384,  0.59848, -0.23052,  0.23572,  0.89864, -0.36998, -0.97037,  0.19682, -0.14018,  1.00,  0.71448,  0.58267
300, 83,  0.00,  0.60534, -0.27184,  0.00,  0.46535, -0.88512, -1.00,  0.00116,  0.00,  1.00,  0.99326,  0.56966
301, 71,  0.21933,  0.60999, -0.24956,  0.09099,  0.92208, -0.37616, -0.99405,  0.06139, -0.08996,  1.00,  0.82249,  0.58267
302, 81,  0.21931,  0.59891, -0.26022,  0.11693,  0.46696, -0.87651, -0.99313,  0.05924, -0.10093,  1.00,  0.82249,  0.56966
303, 71,  0.21933,  0.60999, -0.24956,  0.09099,  0.92208, -0.37616, -0.99405,  0.06139, -0.08996,  1.00,  0.82249,  0.58267
304, 83,  0.00,  0.60534, -0.27184,  0.00,  0.46535, -0.88512, -1.00,  0.00116,  0.00,  1.00,  0.99326,  0.56966
305, 74,  0.00,  0.61642, -0.26118,  0.00,  0.92547, -0.37881, -0.99928, -0.01435, -0.03506,  1.00,  0.99326,  0.58267
306, 79,  0.41723,  0.52751, -0.21867,  0.91543,  0.10451, -0.38868, -0.13256,  0.99011, -0.04597,  1.00,  0.63248,  0.5827
307, 84,  0.39869,  0.55873, -0.23197,  0.58979,  0.21631, -0.77805, -0.45035,  0.88783, -0.09455,  1.00,  0.66174,  0.56968
308, 78,  0.41019,  0.5639, -0.21955,  0.84507,  0.38915, -0.36664, -0.44755,  0.89003, -0.08688,  1.00,  0.66174,  0.5827
309, 84,  0.39869,  0.55873, -0.23197,  0.58979,  0.21631, -0.77805, -0.45035,  0.88783, -0.09455,  1.00,  0.66174,  0.56968
310, 79,  0.41723,  0.52751, -0.21867,  0.91543,  0.10451, -0.38868, -0.13256,  0.99011, -0.04597,  1.00,  0.63248,  0.5827
311, 85,  0.40493,  0.52644, -0.23123,  0.63242,  0.06561, -0.77184, -0.16563,  0.98482, -0.05201,  1.00,  0.63248,  0.56968
312, 82,  0.3504,  0.58763, -0.24152,  0.22585,  0.46201, -0.85763, -0.97077,  0.18015, -0.1586,  1.00,  0.71448,  0.56966
313, 75,  0.38905,  0.58755, -0.22423,  0.54438,  0.75458, -0.36642, -0.83498,  0.5293, -0.1505,  1.00,  0.68661,  0.58267
314, 86,  0.38169,  0.57787, -0.23592,  0.41002,  0.40354, -0.81795, -0.84077,  0.51485, -0.16746,  1.00,  0.68661,  0.56966
315, 86,  0.38169,  0.57787, -0.23592,  0.41002,  0.40354, -0.81795, -0.84077,  0.51485, -0.16746,  1.00,  0.68661,  0.56966
316, 78,  0.41019,  0.5639, -0.21955,  0.84507,  0.38915, -0.36664, -0.44755,  0.89003, -0.08688,  1.00,  0.66174,  0.5827
317, 84,  0.39869,  0.55873, -0.23197,  0.58979,  0.21631, -0.77805, -0.45035,  0.88783, -0.09455,  1.00,  0.66174,  0.56968
318, 78,  0.41019,  0.5639, -0.21955,  0.84507,  0.38915, -0.36664, -0.44755,  0.89003, -0.08688,  1.00,  0.66174,  0.5827
319, 86,  0.38169,  0.57787, -0.23592,  0.41002,  0.40354, -0.81795, -0.84077,  0.51485, -0.16746,  1.00,  0.68661,  0.56966
320, 75,  0.38905,  0.58755, -0.22423,  0.54438,  0.75458, -0.36642, -0.83498,  0.5293, -0.1505,  1.00,  0.68661,  0.58267
321, 72,  0.36758,  0.5982, -0.06298,  0.1934,  0.9811, -0.00706, -0.98108,  0.19332, -0.01021,  1.00,  0.71448,  0.71667
322, 87,  0.40283,  0.58743,  0.09113,  0.54479,  0.83816,  0.02623, -0.83857,  0.54461,  0.01426,  1.00,  0.68631,  0.84099
323, 76,  0.40282,  0.58743, -0.06271,  0.54326,  0.8393, -0.02108, -0.83948,  0.54338,  0.00,  1.00,  0.68661,  0.71667
324, 87,  0.40283,  0.58743,  0.09113,  0.54479,  0.83816,  0.02623, -0.83857,  0.54461,  0.01426,  1.00,  0.68631,  0.84099
325, 72,  0.36758,  0.5982, -0.06298,  0.1934,  0.9811, -0.00706, -0.98108,  0.19332, -0.01021,  1.00,  0.71448,  0.71667
326, 88,  0.36758,  0.5982,  0.09089,  0.19376,  0.98102,  0.00801, -0.98104,  0.19379, -0.00351,  1.00,  0.71404,  0.84102
327, 89,  0.35385,  0.59848,  0.23052,  0.23195,  0.89959,  0.37006, -0.97197,  0.19937,  0.12458,  1.00,  0.71479,  0.95019
328, 87,  0.40283,  0.58743,  0.09113,  0.54479,  0.83816,  0.02623, -0.83857,  0.54461,  0.01426,  1.00,  0.68631,  0.84099
329, 88,  0.36758,  0.5982,  0.09089,  0.19376,  0.98102,  0.00801, -0.98104,  0.19379, -0.00351,  1.00,  0.71404,  0.84102
330, 90,  0.21958,  0.61112,  0.09109,  0.05627,  0.99841,  0.00258, -0.9981,  0.05619,  0.0254,  1.00,  0.8226,  0.841
331, 89,  0.35385,  0.59848,  0.23052,  0.23195,  0.89959,  0.37006, -0.97197,  0.19937,  0.12458,  1.00,  0.71479,  0.95019
332, 88,  0.36758,  0.5982,  0.09089,  0.19376,  0.98102,  0.00801, -0.98104,  0.19379, -0.00351,  1.00,  0.71404,  0.84102
333, 89,  0.35385,  0.59848,  0.23052,  0.23195,  0.89959,  0.37006, -0.97197,  0.19937,  0.12458,  1.00,  0.71479,  0.95019
334, 90,  0.21958,  0.61112,  0.09109,  0.05627,  0.99841,  0.00258, -0.9981,  0.05619,  0.0254,  1.00,  0.8226,  0.841
335, 91,  0.21933,  0.60999,  0.24955,  0.09233,  0.92139,  0.37752, -0.99346,  0.05967,  0.09734,  1.00,  0.82259,  0.95019
336, 90,  0.21958,  0.61112,  0.09109,  0.05627,  0.99841,  0.00258, -0.9981,  0.05619,  0.0254,  1.00,  0.8226,  0.841
337, 92,  0.00,  0.61642,  0.26135,  0.00,  0.92515,  0.3796, -0.99971, -0.00909,  0.02215,  1.00,  0.99326,  0.95019
338, 91,  0.21933,  0.60999,  0.24955,  0.09233,  0.92139,  0.37752, -0.99346,  0.05967,  0.09734,  1.00,  0.82259,  0.95019
339, 92,  0.00,  0.61642,  0.26135,  0.00,  0.92515,  0.3796, -0.99971, -0.00909,  0.02215,  1.00,  0.99326,  0.95019
340, 90,  0.21958,  0.61112,  0.09109,  0.05627,  0.99841,  0.00258, -0.9981,  0.05619,  0.0254,  1.00,  0.8226,  0.841
341, 93,  0.00,  0.61638,  0.09117,  0.00,  1.00, -0.0001, -1.00,  0.00,  0.00,  1.00,  0.99326,  0.84115
342, 87,  0.40283,  0.58743,  0.09113,  0.54479,  0.83816,  0.02623, -0.83857,  0.54461,  0.01426,  1.00,  0.68631,  0.84099
343, 89,  0.35385,  0.59848,  0.23052,  0.23195,  0.89959,  0.37006, -0.97197,  0.19937,  0.12458,  1.00,  0.71479,  0.95019
344, 94,  0.38906,  0.58755,  0.22474,  0.54475,  0.75037,  0.37442, -0.83535,  0.52479,  0.16365,  1.00,  0.68661,  0.95019
345, 95,  0.4102,  0.5639,  0.21955,  0.84329,  0.38675,  0.37321, -0.44721,  0.89008,  0.08814,  1.00,  0.66174,  0.95019
346, 87,  0.40283,  0.58743,  0.09113,  0.54479,  0.83816,  0.02623, -0.83857,  0.54461,  0.01426,  1.00,  0.68631,  0.84099
347, 94,  0.38906,  0.58755,  0.22474,  0.54475,  0.75037,  0.37442, -0.83535,  0.52479,  0.16365,  1.00,  0.68661,  0.95019
348, 87,  0.40283,  0.58743,  0.09113,  0.54479,  0.83816,  0.02623, -0.83857,  0.54461,  0.01426,  1.00,  0.68631,  0.84099
349, 95,  0.4102,  0.5639,  0.21955,  0.84329,  0.38675,  0.37321, -0.44721,  0.89008,  0.08814,  1.00,  0.66174,  0.95019
350, 96,  0.42394,  0.56387,  0.09087,  0.89645,  0.44098,  0.04368, -0.44166,  0.89716,  0.0068,  1.00,  0.6617,  0.84106
351, 95,  0.4102,  0.5639,  0.21955,  0.84329,  0.38675,  0.37321, -0.44721,  0.89008,  0.08814,  1.00,  0.66174,  0.95019
352, 97,  0.43099,  0.52751,  0.09086,  0.99158,  0.1198,  0.04922, -0.12032,  0.99271,  0.0077,  1.00,  0.63248,  0.84113
353, 96,  0.42394,  0.56387,  0.09087,  0.89645,  0.44098,  0.04368, -0.44166,  0.89716,  0.0068,  1.00,  0.6617,  0.84106
354, 97,  0.43099,  0.52751,  0.09086,  0.99158,  0.1198,  0.04922, -0.12032,  0.99271,  0.0077,  1.00,  0.63248,  0.84113
355, 95,  0.4102,  0.5639,  0.21955,  0.84329,  0.38675,  0.37321, -0.44721,  0.89008,  0.08814,  1.00,  0.66174,  0.95019
356, 98,  0.41724,  0.52751,  0.21867,  0.91186,  0.10225,  0.39756, -0.13237,  0.98999,  0.049,  1.00,  0.63248,  0.95019
357, 92,  0.00,  0.61642,  0.26135,  0.00,  0.92515,  0.3796, -0.99971, -0.00909,  0.02215,  1.00,  0.99326,  0.95019
358, 99,  0.21931,  0.59891,  0.26021,  0.11978,  0.42459,  0.89743, -0.99275,  0.06018,  0.10404,  1.00,  0.82259,  0.97011
359, 91,  0.21933,  0.60999,  0.24955,  0.09233,  0.92139,  0.37752, -0.99346,  0.05967,  0.09734,  1.00,  0.82259,  0.95019
360, 99,  0.21931,  0.59891,  0.26021,  0.11978,  0.42459,  0.89743, -0.99275,  0.06018,  0.10404,  1.00,  0.82259,  0.97011
361, 92,  0.00,  0.61642,  0.26135,  0.00,  0.92515,  0.3796, -0.99971, -0.00909,  0.02215,  1.00,  0.99326,  0.95019
