VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z
2317, 2317,  0.83105,  0.5023,  0.23885
2318, 2318,  0.90374,  0.3809,  0.19538
2319, 2319,  0.83105,  0.5023,  0.23885
2320, 2320,  0.87156,  0.47698,  0.11341
2321, 2321,  0.90374,  0.3809,  0.19538
2322, 2322,  0.90374,  0.3809,  0.19538
2323, 2323,  0.87156,  0.47698,  0.11341
2324, 2324,  0.93119,  0.35774,  0.07009
2325, 2325,  0.87156,  0.47698,  0.11341
2326, 2326,  0.89443,  0.44722,  0.00
2327, 2327,  0.93119,  0.35774,  0.07009
2328, 2328,  0.79455, -0.35774, -0.49063
2329, 2329,  0.71215, -0.35774, -0.60404
2330, 2330,  0.72361, -0.44722, -0.52573
2331, 2331,  0.8607, -0.25115, -0.44286
2332, 2332,  0.7825, -0.25393, -0.56852
2333, 2333,  0.79455, -0.35774, -0.49063
2334, 2334,  0.9151, -0.12989, -0.38174
2335, 2335,  0.84529, -0.13303, -0.51748
2336, 2336,  0.8607, -0.25115, -0.44286
2337, 2337,  0.95106,  0.00, -0.30901
2338, 2338,  0.8928,  0.00, -0.45044
2339, 2339,  0.9151, -0.12989, -0.38174
2340, 2340,  0.96471,  0.12989, -0.22904
2341, 2341,  0.91886,  0.13641, -0.37027
2342, 2342,  0.95106,  0.00, -0.30901
2343, 2343,  0.95663,  0.25115, -0.14762
2344, 2344,  0.92151,  0.26606, -0.2829
2345, 2345,  0.96471,  0.12989, -0.22904
2346, 2346,  0.93119,  0.35774, -0.07009
2347, 2347,  0.90374,  0.3809, -0.19538
2348, 2348,  0.95663,  0.25115, -0.14762
2349, 2349,  0.79455, -0.35774, -0.49063
2350, 2350,  0.7825, -0.25393, -0.56852
2351, 2351,  0.71215, -0.35774, -0.60404
2352, 2352,  0.7825, -0.25393, -0.56852
2353, 2353,  0.68716, -0.25115, -0.68172
2354, 2354,  0.71215, -0.35774, -0.60404
2355, 2355,  0.8607, -0.25115, -0.44286
2356, 2356,  0.84529, -0.13303, -0.51748
2357, 2357,  0.7825, -0.25393, -0.56852
2358, 2358,  0.84529, -0.13303, -0.51748
2359, 2359,  0.75337, -0.13303, -0.644
2360, 2360,  0.7825, -0.25393, -0.56852
2361, 2361,  0.7825, -0.25393, -0.56852
2362, 2362,  0.75337, -0.13303, -0.644
2363, 2363,  0.68716, -0.25115, -0.68172
2364, 2364,  0.75337, -0.13303, -0.644
2365, 2365,  0.64584, -0.12989, -0.75234
2366, 2366,  0.68716, -0.25115, -0.68172
2367, 2367,  0.9151, -0.12989, -0.38174
2368, 2368,  0.8928,  0.00, -0.45044
2369, 2369,  0.84529, -0.13303, -0.51748
2370, 2370,  0.8928,  0.00, -0.45044
2371, 2371,  0.80902,  0.00, -0.58778
2372, 2372,  0.84529, -0.13303, -0.51748
2373, 2373,  0.84529, -0.13303, -0.51748
2374, 2374,  0.80902,  0.00, -0.58778
2375, 2375,  0.75337, -0.13303, -0.644
2376, 2376,  0.80902,  0.00, -0.58778
2377, 2377,  0.70429,  0.00, -0.70991
2378, 2378,  0.75337, -0.13303, -0.644
2379, 2379,  0.75337, -0.13303, -0.644
2380, 2380,  0.70429,  0.00, -0.70991
2381, 2381,  0.64584, -0.12989, -0.75234
2382, 2382,  0.70429,  0.00, -0.70991
2383, 2383,  0.58779,  0.00, -0.80902
2384, 2384,  0.64584, -0.12989, -0.75234
2385, 2385,  0.95106,  0.00, -0.30901
2386, 2386,  0.91886,  0.13641, -0.37027
2387, 2387,  0.8928,  0.00, -0.45044
2388, 2388,  0.91886,  0.13641, -0.37027
2389, 2389,  0.84666,  0.14006, -0.51337
2390, 2390,  0.8928,  0.00, -0.45044
2391, 2391,  0.8928,  0.00, -0.45044
2392, 2392,  0.84666,  0.14006, -0.51337
2393, 2393,  0.80902,  0.00, -0.58778
2394, 2394,  0.84666,  0.14006, -0.51337
2395, 2395,  0.74988,  0.14006, -0.64658
2396, 2396,  0.80902,  0.00, -0.58778
2397, 2397,  0.80902,  0.00, -0.58778
2398, 2398,  0.74988,  0.14006, -0.64658
2399, 2399,  0.70429,  0.00, -0.70991
2400, 2400,  0.74988,  0.14006, -0.64658
2401, 2401,  0.63609,  0.13641, -0.75946
2402, 2402,  0.70429,  0.00, -0.70991
2403, 2403,  0.70429,  0.00, -0.70991
2404, 2404,  0.63609,  0.13641, -0.75946
2405, 2405,  0.58779,  0.00, -0.80902
2406, 2406,  0.63609,  0.13641, -0.75946
2407, 2407,  0.51595,  0.12989, -0.84672
2408, 2408,  0.58779,  0.00, -0.80902
2409, 2409,  0.96471,  0.12989, -0.22904
2410, 2410,  0.92151,  0.26606, -0.2829
2411, 2411,  0.91886,  0.13641, -0.37027
2412, 2412,  0.92151,  0.26606, -0.2829
2413, 2413,  0.8618,  0.2764, -0.42532
2414, 2414,  0.91886,  0.13641, -0.37027
2415, 2415,  0.91886,  0.13641, -0.37027
2416, 2416,  0.8618,  0.2764, -0.42532
2417, 2417,  0.84666,  0.14006, -0.51337
2418, 2418,  0.8618,  0.2764, -0.42532
2419, 2419,  0.77663,  0.28012, -0.56425
2420, 2420,  0.84666,  0.14006, -0.51337
2421, 2421,  0.84666,  0.14006, -0.51337
2422, 2422,  0.77663,  0.28012, -0.56425
2423, 2423,  0.74988,  0.14006, -0.64658
2424, 2424,  0.77663,  0.28012, -0.56425
2425, 2425,  0.67082,  0.2764, -0.68819
2426, 2426,  0.74988,  0.14006, -0.64658
2427, 2427,  0.74988,  0.14006, -0.64658
2428, 2428,  0.67082,  0.2764, -0.68819
2429, 2429,  0.63609,  0.13641, -0.75946
2430, 2430,  0.67082,  0.2764, -0.68819
2431, 2431,  0.55382,  0.26607, -0.78898
2432, 2432,  0.63609,  0.13641, -0.75946
2433, 2433,  0.63609,  0.13641, -0.75946
2434, 2434,  0.55382,  0.26607, -0.78898
2435, 2435,  0.51595,  0.12989, -0.84672
2436, 2436,  0.55382,  0.26607, -0.78898
2437, 2437,  0.43601,  0.25115, -0.86419
2438, 2438,  0.51595,  0.12989, -0.84672
2439, 2439,  0.95663,  0.25115, -0.14762
2440, 2440,  0.90374,  0.3809, -0.19538
2441, 2441,  0.92151,  0.26606, -0.2829
2442, 2442,  0.90374,  0.3809, -0.19538
2443, 2443,  0.85499,  0.39909, -0.33123
2444, 2444,  0.92151,  0.26606, -0.2829
2445, 2445,  0.92151,  0.26606, -0.2829
2446, 2446,  0.85499,  0.39909, -0.33123
2447, 2447,  0.8618,  0.2764, -0.42532
2448, 2448,  0.85499,  0.39909, -0.33123
2449, 2449,  0.78245,  0.40923, -0.46937
2450, 2450,  0.8618,  0.2764, -0.42532
2451, 2451,  0.8618,  0.2764, -0.42532
2452, 2452,  0.78245,  0.40923, -0.46937
2453, 2453,  0.77663,  0.28012, -0.56425
2454, 2454,  0.78245,  0.40923, -0.46937
2455, 2455,  0.68819,  0.40923, -0.59911
2456, 2456,  0.77663,  0.28012, -0.56425
2457, 2457,  0.77663,  0.28012, -0.56425
2458, 2458,  0.68819,  0.40923, -0.59911
2459, 2459,  0.67082,  0.2764, -0.68819
2460, 2460,  0.68819,  0.40923, -0.59911
2461, 2461,  0.57922,  0.3991, -0.71079
2462, 2462,  0.67082,  0.2764, -0.68819
2463, 2463,  0.67082,  0.2764, -0.68819
2464, 2464,  0.57922,  0.3991, -0.71079
2465, 2465,  0.55382,  0.26607, -0.78898
2466, 2466,  0.57922,  0.3991, -0.71079
2467, 2467,  0.46508,  0.3809, -0.79913
2468, 2468,  0.55382,  0.26607, -0.78898
2469, 2469,  0.55382,  0.26607, -0.78898
2470, 2470,  0.46508,  0.3809, -0.79913
2471, 2471,  0.43601,  0.25115, -0.86419
2472, 2472,  0.46508,  0.3809, -0.79913
2473, 2473,  0.35441,  0.35774, -0.86395
2474, 2474,  0.43601,  0.25115, -0.86419
2475, 2475,  0.93119,  0.35774, -0.07009
2476, 2476,  0.87156,  0.47698, -0.11341
2477, 2477,  0.90374,  0.3809, -0.19538
2478, 2478,  0.87156,  0.47698, -0.11341
2479, 2479,  0.83105,  0.5023, -0.23885
2480, 2480,  0.90374,  0.3809, -0.19538
2481, 2481,  0.90374,  0.3809, -0.19538
2482, 2482,  0.83105,  0.5023, -0.23885
2483, 2483,  0.85499,  0.39909, -0.33123
2484, 2484,  0.83105,  0.5023, -0.23885
2485, 2485,  0.76987,  0.51957, -0.3706
2486, 2486,  0.85499,  0.39909, -0.33123
2487, 2487,  0.85499,  0.39909, -0.33123
2488, 2488,  0.76987,  0.51957, -0.3706
2489, 2489,  0.78245,  0.40923, -0.46937
2490, 2490,  0.76987,  0.51957, -0.3706
2491, 2491,  0.68819,  0.52574, -0.50
2492, 2492,  0.78245,  0.40923, -0.46937
2493, 2493,  0.78245,  0.40923, -0.46937
2494, 2494,  0.68819,  0.52574, -0.50
2495, 2495,  0.68819,  0.40923, -0.59911
2496, 2496,  0.68819,  0.52574, -0.50
2497, 2497,  0.59037,  0.51957, -0.61767
2498, 2498,  0.68819,  0.40923, -0.59911
2499, 2499,  0.68819,  0.40923, -0.59911
2500, 2500,  0.59037,  0.51957, -0.61767
2501, 2501,  0.57922,  0.3991, -0.71079
2502, 2502,  0.59037,  0.51957, -0.61767
2503, 2503,  0.48397,  0.5023, -0.71657
2504, 2504,  0.57922,  0.3991, -0.71079
2505, 2505,  0.57922,  0.3991, -0.71079
2506, 2506,  0.48397,  0.5023, -0.71657
2507, 2507,  0.46508,  0.3809, -0.79913
2508, 2508,  0.48397,  0.5023, -0.71657
2509, 2509,  0.37718,  0.47699, -0.79386
2510, 2510,  0.46508,  0.3809, -0.79913
2511, 2511,  0.46508,  0.3809, -0.79913
2512, 2512,  0.37718,  0.47699, -0.79386
2513, 2513,  0.35441,  0.35774, -0.86395
2514, 2514,  0.37718,  0.47699, -0.79386
2515, 2515,  0.27639,  0.44722, -0.85065
2516, 2516,  0.35441,  0.35774, -0.86395
2517, 2517, -0.22109, -0.35774, -0.90727
2518, 2518, -0.35441, -0.35774, -0.86395
2519, 2519, -0.27639, -0.44722, -0.85065
2520, 2520, -0.15521, -0.25115, -0.95542
2521, 2521, -0.29889, -0.25393, -0.91988
2522, 2522, -0.22109, -0.35774, -0.90727
2523, 2523, -0.08028, -0.12989, -0.98827
2524, 2524, -0.23095, -0.13303, -0.96383
2525, 2525, -0.15521, -0.25115, -0.95542
2526, 2526,  0.00,  0.00, -1.00
2527, 2527, -0.15251,  0.00, -0.9883
2528, 2528, -0.08028, -0.12989, -0.98827
2529, 2529,  0.08028,  0.12989, -0.98827
2530, 2530, -0.06821,  0.13641, -0.9883
2531, 2531,  0.00,  0.00, -1.00
2532, 2532,  0.15521,  0.25115, -0.95542
2533, 2533,  0.0157,  0.26607, -0.96383
2534, 2534,  0.08028,  0.12989, -0.98827
2535, 2535,  0.22109,  0.35774, -0.90727
2536, 2536,  0.09345,  0.3809, -0.91988
2537, 2537,  0.15521,  0.25115, -0.95542
2538, 2538, -0.22109, -0.35774, -0.90727
2539, 2539, -0.29889, -0.25393, -0.91988
2540, 2540, -0.35441, -0.35774, -0.86395
2541, 2541, -0.29889, -0.25393, -0.91988
2542, 2542, -0.43601, -0.25115, -0.86419
2543, 2543, -0.35441, -0.35774, -0.86395
2544, 2544, -0.15521, -0.25115, -0.95542
2545, 2545, -0.23095, -0.13303, -0.96383
2546, 2546, -0.29889, -0.25393, -0.91988
2547, 2547, -0.23095, -0.13303, -0.96383
2548, 2548, -0.37968, -0.13303, -0.9155
2549, 2549, -0.29889, -0.25393, -0.91988
2550, 2550, -0.29889, -0.25393, -0.91988
2551, 2551, -0.37968, -0.13303, -0.9155
2552, 2552, -0.43601, -0.25115, -0.86419
2553, 2553, -0.37968, -0.13303, -0.9155
2554, 2554, -0.51595, -0.12989, -0.84672
2555, 2555, -0.43601, -0.25115, -0.86419
2556, 2556, -0.08028, -0.12989, -0.98827
2557, 2557, -0.15251,  0.00, -0.9883
2558, 2558, -0.23095, -0.13303, -0.96383
2559, 2559, -0.15251,  0.00, -0.9883
2560, 2560, -0.30902,  0.00, -0.95106
2561, 2561, -0.23095, -0.13303, -0.96383
2562, 2562, -0.23095, -0.13303, -0.96383
2563, 2563, -0.30902,  0.00, -0.95106
2564, 2564, -0.37968, -0.13303, -0.9155
2565, 2565, -0.30902,  0.00, -0.95106
2566, 2566, -0.45753,  0.00, -0.8892
2567, 2567, -0.37968, -0.13303, -0.9155
2568, 2568, -0.37968, -0.13303, -0.9155
2569, 2569, -0.45753,  0.00, -0.8892
2570, 2570, -0.51595, -0.12989, -0.84672
2571, 2571, -0.45753,  0.00, -0.8892
2572, 2572, -0.58779,  0.00, -0.80902
2573, 2573, -0.51595, -0.12989, -0.84672
2574, 2574,  0.00,  0.00, -1.00
2575, 2575, -0.06821,  0.13641, -0.9883
2576, 2576, -0.15251,  0.00, -0.9883
2577, 2577, -0.06821,  0.13641, -0.9883
2578, 2578, -0.22662,  0.14006, -0.96386
2579, 2579, -0.15251,  0.00, -0.9883
2580, 2580, -0.15251,  0.00, -0.9883
2581, 2581, -0.22662,  0.14006, -0.96386
2582, 2582, -0.30902,  0.00, -0.95106
2583, 2583, -0.22662,  0.14006, -0.96386
2584, 2584, -0.38321,  0.14006, -0.91298
2585, 2585, -0.30902,  0.00, -0.95106
2586, 2586, -0.30902,  0.00, -0.95106
2587, 2587, -0.38321,  0.14006, -0.91298
2588, 2588, -0.45753,  0.00, -0.8892
2589, 2589, -0.38321,  0.14006, -0.91298
2590, 2590, -0.52573,  0.13641, -0.83964
2591, 2591, -0.45753,  0.00, -0.8892
2592, 2592, -0.45753,  0.00, -0.8892
2593, 2593, -0.52573,  0.13641, -0.83964
2594, 2594, -0.58779,  0.00, -0.80902
2595, 2595, -0.52573,  0.13641, -0.83964
2596, 2596, -0.64584,  0.12989, -0.75234
2597, 2597, -0.58779,  0.00, -0.80902
2598, 2598,  0.08028,  0.12989, -0.98827
2599, 2599,  0.0157,  0.26607, -0.96383
2600, 2600, -0.06821,  0.13641, -0.9883
2601, 2601,  0.0157,  0.26607, -0.96383
2602, 2602, -0.1382,  0.2764, -0.95105
2603, 2603, -0.06821,  0.13641, -0.9883
2604, 2604, -0.06821,  0.13641, -0.9883
2605, 2605, -0.1382,  0.2764, -0.95105
2606, 2606, -0.22662,  0.14006, -0.96386
2607, 2607, -0.1382,  0.2764, -0.95105
2608, 2608, -0.29665,  0.28012, -0.91298
2609, 2609, -0.22662,  0.14006, -0.96386
2610, 2610, -0.22662,  0.14006, -0.96386
2611, 2611, -0.29665,  0.28012, -0.91298
2612, 2612, -0.38321,  0.14006, -0.91298
2613, 2613, -0.29665,  0.28012, -0.91298
2614, 2614, -0.44722,  0.2764, -0.85065
2615, 2615, -0.38321,  0.14006, -0.91298
2616, 2616, -0.38321,  0.14006, -0.91298
2617, 2617, -0.44722,  0.2764, -0.85065
2618, 2618, -0.52573,  0.13641, -0.83964
2619, 2619, -0.44722,  0.2764, -0.85065
2620, 2620, -0.57923,  0.26607, -0.77052
2621, 2621, -0.52573,  0.13641, -0.83964
2622, 2622, -0.52573,  0.13641, -0.83964
2623, 2623, -0.57923,  0.26607, -0.77052
2624, 2624, -0.64584,  0.12989, -0.75234
2625, 2625, -0.57923,  0.26607, -0.77052
2626, 2626, -0.68716,  0.25115, -0.68172
2627, 2627, -0.64584,  0.12989, -0.75234
2628, 2628,  0.15521,  0.25115, -0.95542
2629, 2629,  0.09345,  0.3809, -0.91988
2630, 2630,  0.0157,  0.26607, -0.96383
2631, 2631,  0.09345,  0.3809, -0.91988
2632, 2632, -0.05082,  0.3991, -0.9155
2633, 2633,  0.0157,  0.26607, -0.96383
2634, 2634,  0.0157,  0.26607, -0.96383
2635, 2635, -0.05082,  0.3991, -0.9155
2636, 2636, -0.1382,  0.2764, -0.95105
2637, 2637, -0.05082,  0.3991, -0.9155
2638, 2638, -0.20461,  0.40923, -0.88919
2639, 2639, -0.1382,  0.2764, -0.95105
2640, 2640, -0.1382,  0.2764, -0.95105
2641, 2641, -0.20461,  0.40923, -0.88919
2642, 2642, -0.29665,  0.28012, -0.91298
2643, 2643, -0.20461,  0.40923, -0.88919
2644, 2644, -0.35712,  0.40923, -0.83964
2645, 2645, -0.29665,  0.28012, -0.91298
2646, 2646, -0.29665,  0.28012, -0.91298
2647, 2647, -0.35712,  0.40923, -0.83964
2648, 2648, -0.44722,  0.2764, -0.85065
2649, 2649, -0.35712,  0.40923, -0.83964
2650, 2650, -0.49701,  0.3991, -0.77052
2651, 2651, -0.44722,  0.2764, -0.85065
2652, 2652, -0.44722,  0.2764, -0.85065
2653, 2653, -0.49701,  0.3991, -0.77052
2654, 2654, -0.57923,  0.26607, -0.77052
2655, 2655, -0.49701,  0.3991, -0.77052
2656, 2656, -0.6163,  0.3809, -0.68927
2657, 2657, -0.57923,  0.26607, -0.77052
2658, 2658, -0.57923,  0.26607, -0.77052
2659, 2659, -0.6163,  0.3809, -0.68927
2660, 2660, -0.68716,  0.25115, -0.68172
2661, 2661, -0.6163,  0.3809, -0.68927
2662, 2662, -0.71215,  0.35774, -0.60404
2663, 2663, -0.68716,  0.25115, -0.68172
2664, 2664,  0.22109,  0.35774, -0.90727
2665, 2665,  0.16147,  0.47699, -0.86395
2666, 2666,  0.09345,  0.3809, -0.91988
2667, 2667,  0.16147,  0.47699, -0.86395
2668, 2668,  0.02964,  0.5023, -0.86418
2669, 2669,  0.09345,  0.3809, -0.91988
2670, 2670,  0.09345,  0.3809, -0.91988
2671, 2671,  0.02964,  0.5023, -0.86418
2672, 2672, -0.05082,  0.3991, -0.9155
2673, 2673,  0.02964,  0.5023, -0.86418
2674, 2674, -0.11456,  0.51957, -0.84671
2675, 2675, -0.05082,  0.3991, -0.9155
2676, 2676, -0.05082,  0.3991, -0.9155
2677, 2677, -0.11456,  0.51957, -0.84671
2678, 2678, -0.20461,  0.40923, -0.88919
2679, 2679, -0.11456,  0.51957, -0.84671
2680, 2680, -0.26287,  0.52574, -0.80901
2681, 2681, -0.20461,  0.40923, -0.88919
2682, 2682, -0.20461,  0.40923, -0.88919
2683, 2683, -0.26287,  0.52574, -0.80901
2684, 2684, -0.35712,  0.40923, -0.83964
2685, 2685, -0.26287,  0.52574, -0.80901
2686, 2686, -0.40501,  0.51957, -0.75234
2687, 2687, -0.35712,  0.40923, -0.83964
2688, 2688, -0.35712,  0.40923, -0.83964
2689, 2689, -0.40501,  0.51957, -0.75234
2690, 2690, -0.49701,  0.3991, -0.77052
2691, 2691, -0.40501,  0.51957, -0.75234
2692, 2692, -0.53194,  0.5023, -0.68171
2693, 2693, -0.49701,  0.3991, -0.77052
2694, 2694, -0.49701,  0.3991, -0.77052
2695, 2695, -0.53194,  0.5023, -0.68171
2696, 2696, -0.6163,  0.3809, -0.68927
2697, 2697, -0.53194,  0.5023, -0.68171
2698, 2698, -0.63845,  0.47699, -0.60404
2699, 2699, -0.6163,  0.3809, -0.68927
2700, 2700, -0.6163,  0.3809, -0.68927
2701, 2701, -0.63845,  0.47699, -0.60404
2702, 2702, -0.71215,  0.35774, -0.60404
2703, 2703, -0.63845,  0.47699, -0.60404
2704, 2704, -0.72361,  0.44722, -0.52573
2705, 2705, -0.71215,  0.35774, -0.60404
2706, 2706, -0.93119, -0.35774, -0.07009
2707, 2707, -0.93119, -0.35774,  0.07009
2708, 2708, -0.89443, -0.44722,  0.00
2709, 2709, -0.95663, -0.25115, -0.14762
2710, 2710, -0.96722, -0.25393,  0.00
2711, 2711, -0.93119, -0.35774, -0.07009
2712, 2712, -0.96471, -0.12989, -0.22904
2713, 2713, -0.98802, -0.13303, -0.07819
2714, 2714, -0.95663, -0.25115, -0.14762
2715, 2715, -0.95106,  0.00, -0.30901
2716, 2716, -0.98706,  0.00, -0.16036
2717, 2717, -0.96471, -0.12989, -0.22904
2718, 2718, -0.9151,  0.12989, -0.38174
2719, 2719, -0.96101,  0.13641, -0.24053
2720, 2720, -0.95106,  0.00, -0.30901
2721, 2721, -0.8607,  0.25115, -0.44286
2722, 2722, -0.9118,  0.26606, -0.31277
2723, 2723, -0.9151,  0.12989, -0.38174
2724, 2724, -0.79455,  0.35774, -0.49063
2725, 2725, -0.84598,  0.3809, -0.37314
2726, 2726, -0.8607,  0.25115, -0.44286
2727, 2727, -0.93119, -0.35774, -0.07009
2728, 2728, -0.96722, -0.25393,  0.00
2729, 2729, -0.93119, -0.35774,  0.07009
2730, 2730, -0.96722, -0.25393,  0.00
2731, 2731, -0.95663, -0.25115,  0.14762
2732, 2732, -0.93119, -0.35774,  0.07009
2733, 2733, -0.95663, -0.25115, -0.14762
2734, 2734, -0.98802, -0.13303, -0.07819
2735, 2735, -0.96722, -0.25393,  0.00
2736, 2736, -0.98802, -0.13303, -0.07819
2737, 2737, -0.98802, -0.13303,  0.07819
2738, 2738, -0.96722, -0.25393,  0.00
2739, 2739, -0.96722, -0.25393,  0.00
2740, 2740, -0.98802, -0.13303,  0.07819
2741, 2741, -0.95663, -0.25115,  0.14762
2742, 2742, -0.98802, -0.13303,  0.07819
2743, 2743, -0.96471, -0.12989,  0.22904
2744, 2744, -0.95663, -0.25115,  0.14762
2745, 2745, -0.96471, -0.12989, -0.22904
2746, 2746, -0.98706,  0.00, -0.16036
2747, 2747, -0.98802, -0.13303, -0.07819
2748, 2748, -0.98706,  0.00, -0.16036
2749, 2749, -1.00,  0.00,  0.00
2750, 2750, -0.98802, -0.13303, -0.07819
2751, 2751, -0.98802, -0.13303, -0.07819
2752, 2752, -1.00,  0.00,  0.00
2753, 2753, -0.98802, -0.13303,  0.07819
2754, 2754, -1.00,  0.00,  0.00
2755, 2755, -0.98706,  0.00,  0.16036
2756, 2756, -0.98802, -0.13303,  0.07819
2757, 2757, -0.98802, -0.13303,  0.07819
2758, 2758, -0.98706,  0.00,  0.16036
2759, 2759, -0.96471, -0.12989,  0.22904
2760, 2760, -0.98706,  0.00,  0.16036
2761, 2761, -0.95106,  0.00,  0.30901
2762, 2762, -0.96471, -0.12989,  0.22904
2763, 2763, -0.95106,  0.00, -0.30901
2764, 2764, -0.96101,  0.13641, -0.24053
2765, 2765, -0.98706,  0.00, -0.16036
2766, 2766, -0.96101,  0.13641, -0.24053
2767, 2767, -0.98672,  0.14006, -0.08232
2768, 2768, -0.98706,  0.00, -0.16036
2769, 2769, -0.98706,  0.00, -0.16036
2770, 2770, -0.98672,  0.14006, -0.08232
2771, 2771, -1.00,  0.00,  0.00
2772, 2772, -0.98672,  0.14006, -0.08232
2773, 2773, -0.98672,  0.14006,  0.08232
2774, 2774, -1.00,  0.00,  0.00
2775, 2775, -1.00,  0.00,  0.00
2776, 2776, -0.98672,  0.14006,  0.08232
2777, 2777, -0.98706,  0.00,  0.16036
2778, 2778, -0.98672,  0.14006,  0.08232
2779, 2779, -0.96101,  0.13641,  0.24053
2780, 2780, -0.98706,  0.00,  0.16036
2781, 2781, -0.98706,  0.00,  0.16036
2782, 2782, -0.96101,  0.13641,  0.24053
2783, 2783, -0.95106,  0.00,  0.30901
2784, 2784, -0.96101,  0.13641,  0.24053
2785, 2785, -0.9151,  0.12989,  0.38174
2786, 2786, -0.95106,  0.00,  0.30901
2787, 2787, -0.9151,  0.12989, -0.38174
2788, 2788, -0.9118,  0.26606, -0.31277
2789, 2789, -0.96101,  0.13641, -0.24053
2790, 2790, -0.9118,  0.26606, -0.31277
2791, 2791, -0.94721,  0.2764, -0.16246
2792, 2792, -0.96101,  0.13641, -0.24053
2793, 2793, -0.96101,  0.13641, -0.24053
2794, 2794, -0.94721,  0.2764, -0.16246
2795, 2795, -0.98672,  0.14006, -0.08232
2796, 2796, -0.94721,  0.2764, -0.16246
2797, 2797, -0.95997,  0.28012,  0.00
2798, 2798, -0.98672,  0.14006, -0.08232
2799, 2799, -0.98672,  0.14006, -0.08232
2800, 2800, -0.95997,  0.28012,  0.00
2801, 2801, -0.98672,  0.14006,  0.08232
2802, 2802, -0.95997,  0.28012,  0.00
2803, 2803, -0.94721,  0.2764,  0.16246
2804, 2804, -0.98672,  0.14006,  0.08232
2805, 2805, -0.98672,  0.14006,  0.08232
2806, 2806, -0.94721,  0.2764,  0.16246
2807, 2807, -0.96101,  0.13641,  0.24053
2808, 2808, -0.94721,  0.2764,  0.16246
2809, 2809, -0.9118,  0.26606,  0.31277
2810, 2810, -0.96101,  0.13641,  0.24053
2811, 2811, -0.96101,  0.13641,  0.24053
2812, 2812, -0.9118,  0.26606,  0.31277
2813, 2813, -0.9151,  0.12989,  0.38174
2814, 2814, -0.9118,  0.26606,  0.31277
2815, 2815, -0.8607,  0.25115,  0.44286
2816, 2816, -0.9151,  0.12989,  0.38174
2817, 2817, -0.8607,  0.25115, -0.44286
2818, 2818, -0.84598,  0.3809, -0.37314
2819, 2819, -0.9118,  0.26606, -0.31277
2820, 2820, -0.84598,  0.3809, -0.37314
2821, 2821, -0.8864,  0.39909, -0.23458
2822, 2822, -0.9118,  0.26606, -0.31277
2823, 2823, -0.9118,  0.26606, -0.31277
2824, 2824, -0.8864,  0.39909, -0.23458
2825, 2825, -0.94721,  0.2764, -0.16246
2826, 2826, -0.8864,  0.39909, -0.23458
2827, 2827, -0.9089,  0.40923, -0.08018
2828, 2828, -0.94721,  0.2764, -0.16246
2829, 2829, -0.94721,  0.2764, -0.16246
2830, 2830, -0.9089,  0.40923, -0.08018
2831, 2831, -0.95997,  0.28012,  0.00
2832, 2832, -0.9089,  0.40923, -0.08018
2833, 2833, -0.9089,  0.40923,  0.08018
2834, 2834, -0.95997,  0.28012,  0.00
2835, 2835, -0.95997,  0.28012,  0.00
2836, 2836, -0.9089,  0.40923,  0.08018
2837, 2837, -0.94721,  0.2764,  0.16246
2838, 2838, -0.9089,  0.40923,  0.08018
2839, 2839, -0.8864,  0.39909,  0.23458
2840, 2840, -0.94721,  0.2764,  0.16246
2841, 2841, -0.94721,  0.2764,  0.16246
2842, 2842, -0.8864,  0.39909,  0.23458
2843, 2843, -0.9118,  0.26606,  0.31277
2844, 2844, -0.8864,  0.39909,  0.23458
2845, 2845, -0.84598,  0.3809,  0.37314
2846, 2846, -0.9118,  0.26606,  0.31277
2847, 2847, -0.9118,  0.26606,  0.31277
2848, 2848, -0.84598,  0.3809,  0.37314
2849, 2849, -0.8607,  0.25115,  0.44286
2850, 2850, -0.84598,  0.3809,  0.37314
2851, 2851, -0.79455,  0.35774,  0.49063
2852, 2852, -0.8607,  0.25115,  0.44286
2853, 2853, -0.79455,  0.35774, -0.49063
2854, 2854, -0.77177,  0.47699, -0.42054
2855, 2855, -0.84598,  0.3809, -0.37314
2856, 2856, -0.77177,  0.47699, -0.42054
2857, 2857, -0.81273,  0.5023, -0.29524
2858, 2858, -0.84598,  0.3809, -0.37314
2859, 2859, -0.84598,  0.3809, -0.37314
2860, 2860, -0.81273,  0.5023, -0.29524
2861, 2861, -0.8864,  0.39909, -0.23458
2862, 2862, -0.81273,  0.5023, -0.29524
2863, 2863, -0.84067,  0.51957, -0.15269
2864, 2864, -0.8864,  0.39909, -0.23458
2865, 2865, -0.8864,  0.39909, -0.23458
2866, 2866, -0.84067,  0.51957, -0.15269
2867, 2867, -0.9089,  0.40923, -0.08018
2868, 2868, -0.84067,  0.51957, -0.15269
2869, 2869, -0.85065,  0.52574,  0.00
2870, 2870, -0.9089,  0.40923, -0.08018
2871, 2871, -0.9089,  0.40923, -0.08018
2872, 2872, -0.85065,  0.52574,  0.00
2873, 2873, -0.9089,  0.40923,  0.08018
2874, 2874, -0.85065,  0.52574,  0.00
2875, 2875, -0.84067,  0.51957,  0.15269
2876, 2876, -0.9089,  0.40923,  0.08018
2877, 2877, -0.9089,  0.40923,  0.08018
2878, 2878, -0.84067,  0.51957,  0.15269
2879, 2879, -0.8864,  0.39909,  0.23458
